dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	5.494	0.799845
Amazon_employee_access	0.942173	12.249	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	3.975	0.799980
BNG(breast-w)	0.984887	19.891	0.799980
BNG(cmc)	0.569530	34.536	0.799986
BNG(tic-tac-toe)	0.784354	19.746	0.799980
Bank_Customer_Churn_Dataset	0.864000	3.833	0.800000
Basketball_c	0.708955	2.509	0.800000
Cardiovascular-Disease-dataset	0.728357	49.800	0.800000
Click_prediction_small	0.831539	6.403	0.799990
Credit_c	0.705376	42.302	0.801311
Customer_Personality_Analysis	0.890625	0.974	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.691	0.799305
E-CommereShippingData	0.669545	2.621	0.799982
Employee	0.842105	1.146	0.799914
FICO-HELOC-cleaned	0.743797	3.148	0.799919
Firm-Teacher_Clave-Direction_Classification	0.689352	2.737	0.800000
Fitness_Club_c	0.795302	0.448	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.616	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.640	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.186	0.799831
GesturePhaseSegmentationProcessed	0.623291	3.336	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	2.130	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.708	0.800000
INNHotelsGroup	0.863267	16.217	0.800000
Indian_pines	0.917988	11.797	0.799978
JapaneseVowels	0.992474	2.488	0.799920
KDDCup09_upselling	0.781676	2.093	0.799922
MIC	0.893939	1.394	0.799879
MagicTelescope	0.874343	5.160	0.800000
Marketing_Campaign	0.897321	0.792	0.800000
Mobile_Price_Classification	0.955000	0.690	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.558	0.799824
PhishingWebsites	0.965174	3.526	0.800000
PieChart3	0.875000	0.626	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.424	0.799479
PizzaCutter3	0.880383	0.632	0.799616
Pumpkin_Seeds	0.874000	0.693	0.800000
QSAR_biodegradation	0.862559	0.675	0.799810
SDSS17	0.970900	98.833	0.800000
Satellite	0.993137	1.753	0.800000
Telecom_Churn_Dataset	0.938531	0.916	0.799880
UJI_Pen_Characters	0.468864	2.801	0.799853
Water_Quality_and_Potability	0.640244	0.762	0.799756
Wilt	0.990674	0.777	0.799834
abalone	0.638756	0.928	0.799856
ada	0.849398	1.691	0.799855
ada_agnostic	0.831325	1.838	0.799868
ada_prior	0.839106	1.092	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.521	0.800000
allbp	0.974834	1.219	0.799841
allrep	0.970861	1.224	0.799841
analcatdata_authorship	0.988166	0.745	0.799049
artificial-characters	0.680528	2.172	0.799961
autoUniv-au4-2500	0.470000	1.809	0.800000
autoUniv-au7-1100	0.354545	0.524	0.800000
bank	0.896605	24.002	0.799982
banknote_authentication	0.549091	0.380	0.799563
baseball	0.940299	0.559	0.800000
car-evaluation	0.800578	0.654	0.799769
churn	0.934000	1.346	0.800000
cmc	0.589831	0.528	0.799728
company_bankruptcy_prediction	0.969941	4.230	0.799971
contraceptive_method_choice	0.606780	0.620	0.799728
credit	0.774155	4.363	0.799988
default_of_credit_card_clients	0.823333	12.685	0.800000
delta_ailerons	0.947405	1.051	0.799972
dis	0.984106	1.211	0.799841
dna	0.937304	3.556	0.799749
drug_consumption	0.403183	0.580	0.799894
dry_bean_dataset	0.929122	3.692	0.799941
eeg-eye-state	0.950601	3.977	0.800000
electricity	0.813528	21.851	0.799987
estimation_of_obesity_levels	0.983452	0.764	0.799621
eye_movements	0.578154	3.391	0.799927
eye_movements_bin	0.595269	2.060	0.799947
first-order-theorem-proving	0.611928	2.615	0.799935
gas-drift	0.995687	11.523	0.800000
gina_agnostic	0.782421	23.099	0.799885
golf_play_dataset_extended	0.917808	0.476	0.800000
heloc	0.714000	2.801	0.800000
house_16H	0.878428	3.616	0.799970
htru	0.978492	4.585	0.799978
ibm-employee-performance	0.989796	0.784	0.800000
in_vehicle_coupon_recommendation	0.665974	3.320	0.800729
internet_firewall	0.801404	41.822	0.799991
jm1	0.817639	2.969	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.822624	21.313	0.799996
kdd_ipums_la_97-small	0.855491	1.361	0.799923
kr-vs-k	0.596935	27.965	0.799971
kropt	0.603706	29.850	0.799971
led24	0.692187	1.004	0.800000
led7	0.739062	0.746	0.800000
letter	0.965750	19.536	0.800000
mammography	0.988377	1.806	0.799964
maternal_health_risk	0.778325	0.462	0.799803
mfeat-factors	0.975000	2.806	0.800000
mfeat-fourier	0.890000	1.286	0.800000
mfeat-karhunen	0.970000	1.249	0.800000
mfeat-morphological	0.742500	0.542	0.800000
mfeat-pixel	0.962500	3.114	0.800000
mfeat-zernike	0.820000	0.962	0.800000
mice_protein_expression	1.000000	0.960	0.800000
microaggregation2	0.615500	6.574	0.800000
mobile_c36_oversampling	0.968026	20.609	0.800000
mozilla4	0.923126	1.873	0.800000
naticusdroid+android+permissions+dataset	0.962332	20.516	0.799980
national-longitudinal-survey-binary	0.993890	1.272	0.799919
okcupid_stem	0.732009	9.356	0.799978
one-hundred-plants-margin	0.800000	4.779	0.800000
one-hundred-plants-shape	0.743750	4.520	0.800000
one-hundred-plants-texture	0.893750	4.975	0.799875
optdigits	0.990214	2.635	0.800000
ozone-level-8hr	0.950690	1.451	0.799921
page-blocks	0.977169	1.198	0.799927
pendigits	0.995452	2.789	0.799945
phoneme	0.872340	0.840	0.799963
pol	0.978185	2.986	0.799940
predict_students_dropout_and_academic_success	0.776271	1.506	0.799955
qsar	0.905213	0.660	0.800000
rice_cammeo_and_osmancik	0.930446	0.797	0.800000
ringnorm	0.981757	1.968	0.800000
satimage	0.918351	2.195	0.800000
segment	0.932900	0.707	0.800000
seismic+bumps	0.932302	0.741	0.799923
shuttle	0.999483	34.231	0.800000
spambase	0.943540	2.024	0.799826
splice	0.868339	1.621	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.719	0.800000
statlog	0.750000	0.516	0.800000
steel_plates_faults	0.786632	0.764	0.799588
sylvine	0.940488	1.378	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.398	0.799971
telco-customer-churn	0.794180	1.814	0.799943
texture	1.000000	6.205	0.800000
thyroid	0.988194	1.948	0.800000
thyroid-ann	0.986755	1.083	0.799841
thyroid-dis	0.689286	0.935	0.800000
turiye_student_evaluation	0.498282	1.876	0.800000
twonorm	0.979054	1.976	0.800000
vehicle	0.841176	0.493	0.799054
wall-robot-navigation	0.961538	1.543	0.799853
water_quality	0.901875	1.979	0.799900
waveform-5000	0.866000	1.862	0.800000
waveform_database_generator_version_1	0.864000	1.377	0.800000
website_phishing	0.907749	0.508	0.799704
wine-quality-red	0.575000	0.512	0.799875
wine-quality-white	0.597959	1.106	0.799918
yeast	0.606061	0.513	0.799865
