dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	7.133	0.799845
Amazon_employee_access	0.942173	14.274	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.238	0.799980
BNG(breast-w)	0.984633	21.060	0.799980
BNG(cmc)	0.569439	35.475	0.799986
BNG(tic-tac-toe)	0.781433	21.124	0.799980
Bank_Customer_Churn_Dataset	0.860500	6.342	0.800000
Basketball_c	0.694030	4.470	0.800000
Cardiovascular-Disease-dataset	0.729357	49.484	0.800000
Click_prediction_small	0.831665	6.428	0.799990
Credit_c	0.694706	42.174	0.801311
Customer_Personality_Analysis	0.888393	1.022	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.729	0.799305
E-CommereShippingData	0.660000	2.694	0.799982
Employee	0.842105	1.159	0.799914
FICO-HELOC-cleaned	0.739241	3.122	0.799919
Firm-Teacher_Clave-Direction_Classification	0.629167	2.701	0.800000
Fitness_Club_c	0.795302	0.592	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.620	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.690625	0.618	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.144	0.799831
GesturePhaseSegmentationProcessed	0.590886	3.298	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.145	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.732	0.800000
INNHotelsGroup	0.866437	16.006	0.800000
Indian_pines	0.870968	11.991	0.799978
JapaneseVowels	0.991972	2.516	0.799920
KDDCup09_upselling	0.757310	2.097	0.799922
MIC	0.900000	1.366	0.799879
MagicTelescope	0.874606	5.094	0.800000
Marketing_Campaign	0.897321	0.786	0.800000
Mobile_Price_Classification	0.927500	0.703	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.589	0.799824
PhishingWebsites	0.970149	3.534	0.800000
PieChart3	0.870370	0.634	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.443	0.799479
PizzaCutter3	0.880383	0.633	0.799616
Pumpkin_Seeds	0.878000	0.670	0.800000
QSAR_biodegradation	0.872038	0.647	0.799810
SDSS17	0.969050	97.332	0.800000
Satellite	0.992157	1.767	0.800000
Telecom_Churn_Dataset	0.934033	0.947	0.799880
UJI_Pen_Characters	0.494505	3.109	0.799853
Water_Quality_and_Potability	0.629573	0.772	0.799756
Wilt	0.990674	0.878	0.799834
abalone	0.638756	0.962	0.799856
ada	0.848193	1.659	0.799855
ada_agnostic	0.830230	1.842	0.799868
ada_prior	0.841341	1.108	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.536	0.800000
allbp	0.976159	1.236	0.799841
allrep	0.969536	1.185	0.799841
analcatdata_authorship	0.982249	0.737	0.799049
artificial-characters	0.667319	2.183	0.799961
autoUniv-au4-2500	0.492000	1.841	0.800000
autoUniv-au7-1100	0.350000	0.483	0.800000
bank	0.895610	23.453	0.799982
banknote_authentication	0.560000	0.377	0.799563
baseball	0.944030	0.547	0.800000
car-evaluation	0.751445	0.667	0.799769
churn	0.937000	1.367	0.800000
cmc	0.572881	0.525	0.799728
company_bankruptcy_prediction	0.972141	4.249	0.799971
contraceptive_method_choice	0.596610	0.651	0.799728
credit	0.774454	4.338	0.799988
default_of_credit_card_clients	0.825500	12.651	0.800000
delta_ailerons	0.946704	1.039	0.799972
dis	0.984106	1.199	0.799841
dna	0.912226	3.565	0.799749
drug_consumption	0.403183	0.594	0.799894
dry_bean_dataset	0.929122	3.678	0.799941
eeg-eye-state	0.938919	3.961	0.800000
electricity	0.812865	21.868	0.799987
estimation_of_obesity_levels	0.976359	0.831	0.799621
eye_movements	0.569470	3.403	0.799927
eye_movements_bin	0.593955	2.079	0.799947
first-order-theorem-proving	0.610294	2.640	0.799935
gas-drift	0.994249	11.575	0.800000
gina_agnostic	0.749280	23.140	0.799885
golf_play_dataset_extended	0.926941	0.500	0.800000
heloc	0.721000	2.876	0.800000
house_16H	0.876205	3.636	0.799970
htru	0.978771	4.535	0.799978
ibm-employee-performance	0.979592	0.762	0.800000
in_vehicle_coupon_recommendation	0.671375	3.322	0.800729
internet_firewall	0.801556	41.869	0.799991
jm1	0.817180	2.991	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.769857	21.023	0.799996
kdd_ipums_la_97-small	0.844894	1.422	0.799923
kr-vs-k	0.578047	29.507	0.799971
kropt	0.579651	31.225	0.799971
led24	0.698438	0.997	0.800000
led7	0.732812	0.722	0.800000
letter	0.956500	19.025	0.800000
mammography	0.988377	1.816	0.799964
maternal_health_risk	0.748768	0.445	0.799803
mfeat-factors	0.970000	2.889	0.800000
mfeat-fourier	0.870000	1.294	0.800000
mfeat-karhunen	0.962500	1.231	0.800000
mfeat-morphological	0.750000	0.643	0.800000
mfeat-pixel	0.942500	3.130	0.800000
mfeat-zernike	0.820000	0.968	0.800000
mice_protein_expression	0.995370	0.958	0.800000
microaggregation2	0.615250	6.464	0.800000
mobile_c36_oversampling	0.964258	20.739	0.800000
mozilla4	0.920232	1.893	0.800000
naticusdroid+android+permissions+dataset	0.952616	20.461	0.799980
national-longitudinal-survey-binary	0.991853	1.269	0.799919
okcupid_stem	0.732571	9.293	0.799978
one-hundred-plants-margin	0.796875	4.593	0.800000
one-hundred-plants-shape	0.725000	4.658	0.800000
one-hundred-plants-texture	0.856250	4.721	0.799875
optdigits	0.988434	2.625	0.800000
ozone-level-8hr	0.950690	1.463	0.799921
page-blocks	0.977169	1.205	0.799927
pendigits	0.995907	2.771	0.799945
phoneme	0.869565	0.822	0.799963
pol	0.978185	2.994	0.799940
predict_students_dropout_and_academic_success	0.776271	1.517	0.799955
qsar	0.890995	0.681	0.800000
rice_cammeo_and_osmancik	0.925197	0.802	0.800000
ringnorm	0.979054	2.004	0.800000
satimage	0.917574	2.195	0.800000
segment	0.932900	0.716	0.800000
seismic+bumps	0.934236	0.769	0.799923
shuttle	0.999483	34.201	0.800000
spambase	0.946797	2.038	0.799826
splice	0.882445	1.636	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.719	0.800000
statlog	0.750000	0.531	0.800000
steel_plates_faults	0.778920	0.771	0.799588
sylvine	0.938537	1.403	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.382	0.799971
