dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.555	0.799845	0.003	0.289	2.266	2.557
Amazon_employee_access	0.942173	10.276	0.799994	0.003	0.139	10.136	10.279
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.011	0.799980	0.002	0.032	0.979	1.013
BNG(breast-w)	0.986157	16.763	0.799980	0.004	0.238	16.524	16.767
BNG(cmc)	0.571609	31.385	0.799986	0.004	0.305	31.080	31.390
BNG(tic-tac-toe)	0.790831	16.799	0.799980	0.004	0.240	16.558	16.803
Bank_Customer_Churn_Dataset	0.867500	1.982	0.800000	0.003	0.082	1.900	1.985
Basketball_c	0.708955	0.245	0.800000	0.003	0.032	0.214	0.248
Cardiovascular-Disease-dataset	0.730214	49.405	0.800000	0.006	0.393	49.011	49.411
Click_prediction_small	0.832040	5.926	0.799990	0.002	0.074	5.852	5.928
Credit_c	0.706865	41.210	0.801311	0.006	0.785	40.424	41.215
Customer_Personality_Analysis	0.895089	0.496	0.800000	0.010	0.048	0.448	0.505
Diabetic_Retinopathy_Debrecen	0.748918	0.266	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.674091	2.159	0.799982	0.002	0.067	2.092	2.161
Employee	0.848550	0.710	0.799914	0.002	0.026	0.684	0.712
FICO-HELOC-cleaned	0.744810	2.585	0.799919	0.003	0.135	2.449	2.588
Firm-Teacher_Clave-Direction_Classification	0.769907	2.389	0.800000	0.002	0.098	2.292	2.392
Fitness_Club_c	0.795302	0.189	0.799596	0.002	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.336	0.800000	0.002	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.640625	0.336	0.800000	0.002	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.596842	0.845	0.799831	0.002	0.038	0.808	0.848
GesturePhaseSegmentationProcessed	0.650633	2.964	0.799959	0.003	0.159	2.805	2.967
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.831	0.797432	0.003	0.063	1.768	1.835
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.409	0.800000	0.002	0.051	0.358	0.411
INNHotelsGroup	0.869194	15.915	0.800000	0.004	0.298	15.617	15.919
Indian_pines	0.926736	11.412	0.799978	0.007	1.031	10.381	11.420
JapaneseVowels	0.994481	2.167	0.799920	0.003	0.078	2.089	2.170
KDDCup09_upselling	0.786550	1.795	0.799922	0.003	0.138	1.658	1.798
MIC	0.906061	1.066	0.799879	0.003	0.155	0.911	1.069
MagicTelescope	0.874606	4.805	0.800000	0.003	0.112	4.694	4.808
Marketing_Campaign	0.890625	0.510	0.800000	0.003	0.049	0.461	0.513
Mobile_Price_Classification	0.977500	0.417	0.800000	0.002	0.039	0.378	0.419
National_Health_and_Nutrition_Health_Survey	0.833333	0.291	0.799824	0.002	0.018	0.273	0.293
PhishingWebsites	0.965626	3.197	0.800000	0.003	0.146	3.051	3.200
PieChart3	0.875000	0.353	0.799443	0.002	0.054	0.299	0.355
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.002	0.013	0.126	0.142
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.052	0.295	0.349
Pumpkin_Seeds	0.876000	0.397	0.800000	0.002	0.025	0.371	0.399
QSAR_biodegradation	0.876777	0.373	0.799810	0.003	0.059	0.314	0.376
SDSS17	0.972400	98.670	0.800000	0.005	0.671	98.000	98.676
Satellite	0.993137	1.482	0.800000	0.003	0.106	1.377	1.486
Telecom_Churn_Dataset	0.950525	0.656	0.799880	0.002	0.041	0.615	0.658
UJI_Pen_Characters	0.476190	2.723	0.799853	0.004	0.121	2.603	2.727
Water_Quality_and_Potability	0.643293	0.496	0.799756	0.003	0.023	0.473	0.499
Wilt	0.991710	0.484	0.799834	0.002	0.019	0.464	0.486
abalone	0.639952	0.645	0.799856	0.002	0.028	0.617	0.647
ada	0.849398	1.386	0.799855	0.003	0.103	1.283	1.389
ada_agnostic	0.834611	1.542	0.799868	0.003	0.113	1.430	1.545
ada_prior	0.833520	0.826	0.799955	0.003	0.039	0.787	0.829
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.255	0.800000	0.002	0.017	0.238	0.257
allbp	0.974834	0.915	0.799841	0.003	0.059	0.856	0.918
allrep	0.972185	0.924	0.799841	0.003	0.061	0.862	0.926
analcatdata_authorship	0.994083	0.462	0.799049	0.002	0.097	0.365	0.465
artificial-characters	0.701566	1.903	0.799961	0.003	0.049	1.853	1.905
autoUniv-au4-2500	0.476000	1.527	0.800000	0.003	0.194	1.333	1.530
autoUniv-au7-1100	0.377273	0.206	0.800000	0.003	0.020	0.185	0.208
bank	0.899923	23.396	0.799982	0.004	0.376	23.019	23.400
banknote_authentication	0.549091	0.098	0.799563	0.003	0.010	0.088	0.101
baseball	0.944030	0.270	0.800000	0.002	0.028	0.241	0.272
car-evaluation	0.869942	0.369	0.799769	0.002	0.037	0.332	0.371
churn	0.936000	1.082	0.800000	0.003	0.065	1.017	1.085
cmc	0.596610	0.238	0.799728	0.002	0.018	0.220	0.240
company_bankruptcy_prediction	0.972874	3.961	0.799971	0.004	0.327	3.634	3.965
contraceptive_method_choice	0.603390	0.232	0.799728	0.002	0.017	0.215	0.234
credit	0.777445	3.971	0.799988	0.003	0.094	3.877	3.974
default_of_credit_card_clients	0.825667	12.453	0.800000	0.004	0.411	12.041	12.457
delta_ailerons	0.946704	0.764	0.799972	0.003	0.026	0.738	0.767
dis	0.985430	0.926	0.799841	0.003	0.060	0.866	0.929
dna	0.932602	3.275	0.799749	0.004	0.365	2.910	3.279
drug_consumption	0.403183	0.308	0.799894	0.002	0.023	0.285	0.310
dry_bean_dataset	0.929122	3.334	0.799941	0.003	0.124	3.209	3.337
eeg-eye-state	0.962617	3.705	0.800000	0.004	0.131	3.574	3.709
electricity	0.826989	21.622	0.799987	0.004	0.252	21.370	21.626
estimation_of_obesity_levels	0.976359	0.398	0.799621	0.002	0.030	0.368	0.400
eye_movements	0.585009	3.022	0.799927	0.003	0.165	2.857	3.025
eye_movements_bin	0.597898	1.762	0.799947	0.003	0.095	1.667	1.765
first-order-theorem-proving	0.620915	2.224	0.799935	0.003	0.165	2.059	2.228
gas-drift	0.994968	11.197	0.800000	0.007	1.015	10.181	11.204
gina_agnostic	0.793948	23.260	0.799885	0.011	2.270	20.990	23.271
golf_play_dataset_extended	0.926941	0.195	0.800000	0.002	0.016	0.179	0.198
heloc	0.719000	2.568	0.800000	0.003	0.123	2.446	2.572
house_16H	0.884359	3.268	0.799970	0.003	0.120	3.148	3.271
htru	0.979609	4.312	0.799978	0.002	0.088	4.224	4.314
ibm-employee-performance	1.000000	0.402	0.800000	0.003	0.051	0.351	0.405
in_vehicle_coupon_recommendation	0.680100	3.018	0.800729	0.003	0.129	2.889	3.022
internet_firewall	0.913329	42.893	0.799991	0.004	0.188	42.705	42.897
jm1	0.817639	2.684	0.800000	0.003	0.115	2.569	2.688
jungle_chess_2pcs_raw_endgame_complete	0.847724	20.990	0.799996	0.004	0.183	20.807	20.994
kdd_ipums_la_97-small	0.869942	1.104	0.799923	0.003	0.062	1.042	1.107
kr-vs-k	0.611725	29.163	0.799971	0.004	0.130	29.033	29.168
kropt	0.617249	27.269	0.799971	0.003	0.115	27.154	27.272
led24	0.734375	0.726	0.800000	0.002	0.056	0.670	0.729
led7	0.739062	0.455	0.800000	0.002	0.020	0.435	0.457
letter	0.974000	18.838	0.800000	0.004	0.178	18.660	18.842
mammography	0.990165	1.539	0.799964	0.003	0.043	1.496	1.542
maternal_health_risk	0.832512	0.170	0.799803	0.002	0.012	0.158	0.172
mfeat-factors	0.977500	2.511	0.800000	0.004	0.364	2.147	2.515
mfeat-fourier	0.892500	0.991	0.800000	0.003	0.133	0.858	0.994
mfeat-karhunen	0.975000	0.866	0.800000	0.002	0.110	0.757	0.869
mfeat-morphological	0.762500	0.271	0.800000	0.002	0.016	0.256	0.274
mfeat-pixel	0.965000	2.815	0.800000	0.004	0.413	2.402	2.818
mfeat-zernike	0.807500	0.694	0.800000	0.003	0.089	0.605	0.697
mice_protein_expression	1.000000	0.579	0.800000	0.003	0.105	0.474	0.581
microaggregation2	0.621500	6.225	0.800000	0.003	0.191	6.033	6.228
mobile_c36_oversampling	0.976913	20.507	0.800000	0.003	0.199	20.308	20.510
mozilla4	0.930203	1.609	0.800000	0.003	0.044	1.565	1.612
naticusdroid+android+permissions+dataset	0.968127	20.214	0.799980	0.008	0.808	19.406	20.222
national-longitudinal-survey-binary	0.995927	0.944	0.799918	0.003	0.049	0.895	0.947
okcupid_stem	0.734070	9.055	0.799977	0.004	0.176	8.879	9.059
one-hundred-plants-margin	0.825000	4.392	0.800000	0.003	0.114	4.277	4.394
one-hundred-plants-shape	0.762500	4.487	0.800000	0.002	0.212	4.275	4.489
one-hundred-plants-texture	0.884375	4.319	0.799875	0.002	0.109	4.210	4.322
optdigits	0.991103	2.351	0.800000	0.003	0.190	2.161	2.354
ozone-level-8hr	0.956607	1.174	0.799921	0.003	0.133	1.041	1.177
page-blocks	0.976256	0.912	0.799927	0.002	0.036	0.877	0.915
pendigits	0.995907	2.459	0.799945	0.003	0.105	2.354	2.462
phoneme	0.882516	0.522	0.799963	0.003	0.021	0.501	0.525
pol	0.975211	2.746	0.799940	0.003	0.111	2.635	2.749
predict_students_dropout_and_academic_success	0.774011	1.227	0.799955	0.003	0.084	1.143	1.229
qsar	0.909953	0.368	0.800000	0.002	0.058	0.310	0.370
rice_cammeo_and_osmancik	0.931759	0.523	0.800000	0.003	0.021	0.502	0.526
ringnorm	0.979730	1.677	0.800000	0.003	0.085	1.592	1.680
satimage	0.923795	1.899	0.800000	0.004	0.131	1.768	1.903
segment	0.932900	0.434	0.800000	0.002	0.035	0.398	0.436
seismic+bumps	0.932302	0.479	0.799923	0.003	0.034	0.445	0.481
shuttle	0.999310	33.998	0.800000	0.005	0.317	33.682	34.003
spambase	0.945711	1.757	0.799826	0.003	0.134	1.623	1.760
splice	0.879310	1.310	0.800000	0.003	0.134	1.176	1.313
sports_articles_for_objectivity_analysis	0.870000	0.450	0.800000	0.003	0.089	0.361	0.453
statlog	0.730000	0.233	0.800000	0.002	0.030	0.202	0.235
