dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.512	0.799845	0.003	0.207	2.305	2.515
Amazon_employee_access	0.942173	10.155	0.799994	0.003	0.140	10.015	10.159
BLE_RSSI_dataset_for_Indoor_localization	0.731097	1.016	0.799980	0.002	0.034	0.981	1.018
BNG(breast-w)	0.985395	16.407	0.799980	0.004	0.243	16.164	16.411
BNG(cmc)	0.569439	31.936	0.799986	0.005	0.338	31.598	31.941
BNG(tic-tac-toe)	0.778258	16.793	0.799980	0.004	0.236	16.557	16.797
Bank_Customer_Churn_Dataset	0.861000	2.001	0.800000	0.003	0.070	1.931	2.004
Basketball_c	0.697761	0.245	0.800000	0.002	0.032	0.213	0.247
Cardiovascular-Disease-dataset	0.731000	50.556	0.800000	0.005	0.401	50.155	50.562
Click_prediction_small	0.831539	5.934	0.799990	0.004	0.075	5.859	5.938
Credit_c	0.700414	42.214	0.801311	0.005	0.790	41.424	42.220
Customer_Personality_Analysis	0.895089	0.494	0.800000	0.002	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.722944	0.264	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.672727	2.111	0.799982	0.003	0.062	2.049	2.113
Employee	0.848550	0.709	0.799914	0.003	0.025	0.684	0.711
FICO-HELOC-cleaned	0.737722	2.550	0.799919	0.003	0.127	2.423	2.553
Firm-Teacher_Clave-Direction_Classification	0.761111	2.396	0.800000	0.002	0.099	2.296	2.398
Fitness_Club_c	0.788591	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.568750	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.600000	0.339	0.800000	0.003	0.035	0.303	0.341
Gender_Gap_in_Spanish_WP	0.602105	0.846	0.799831	0.002	0.036	0.810	0.848
GesturePhaseSegmentationProcessed	0.584810	2.970	0.799959	0.003	0.166	2.804	2.974
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	1.813	0.797432	0.007	0.059	1.753	1.819
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.002	0.051	0.356	0.410
INNHotelsGroup	0.865472	15.713	0.800000	0.004	0.302	15.411	15.717
Indian_pines	0.904866	11.387	0.799978	0.008	0.978	10.409	11.395
JapaneseVowels	0.992975	2.172	0.799920	0.003	0.081	2.091	2.175
KDDCup09_upselling	0.788499	1.802	0.799922	0.003	0.142	1.660	1.805
MIC	0.915152	1.070	0.799879	0.003	0.159	0.911	1.073
MagicTelescope	0.873291	4.725	0.800000	0.003	0.113	4.612	4.728
Marketing_Campaign	0.888393	0.505	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.962500	0.411	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.835526	0.290	0.799824	0.002	0.018	0.272	0.292
PhishingWebsites	0.971506	3.190	0.800000	0.003	0.146	3.045	3.194
PieChart3	0.875000	0.354	0.799443	0.002	0.056	0.298	0.356
Pima_Indians_Diabetes_Database	0.746753	0.140	0.799479	0.002	0.013	0.127	0.142
PizzaCutter3	0.880383	0.348	0.799617	0.002	0.053	0.295	0.350
Pumpkin_Seeds	0.872000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.862559	0.375	0.799810	0.003	0.061	0.314	0.377
SDSS17	0.969900	97.282	0.800000	0.005	0.676	96.606	97.287
Satellite	0.993137	1.476	0.800000	0.003	0.105	1.372	1.479
Telecom_Churn_Dataset	0.944528	0.654	0.799880	0.002	0.041	0.613	0.656
UJI_Pen_Characters	0.479853	2.575	0.799853	0.002	0.120	2.455	2.577
Water_Quality_and_Potability	0.638720	0.491	0.799756	0.002	0.022	0.468	0.493
