dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.411	0.799845	0.003	0.229	2.182	2.414
Amazon_employee_access	0.942173	10.237	0.799994	0.004	0.136	10.101	10.241
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.019	0.799980	0.002	0.034	0.986	1.021
BNG(breast-w)	0.986157	16.452	0.799980	0.004	0.238	16.213	16.456
BNG(cmc)	0.571609	31.902	0.799986	0.005	0.350	31.552	31.907
BNG(tic-tac-toe)	0.778131	16.830	0.799980	0.004	0.235	16.594	16.834
Bank_Customer_Churn_Dataset	0.871000	2.000	0.800000	0.003	0.078	1.922	2.003
Basketball_c	0.708955	0.249	0.800000	0.002	0.040	0.209	0.251
Cardiovascular-Disease-dataset	0.731000	49.482	0.800000	0.005	0.392	49.090	49.488
Click_prediction_small	0.832165	6.031	0.799990	0.003	0.076	5.956	6.035
Credit_c	0.704053	42.034	0.801311	0.006	0.793	41.241	42.040
Customer_Personality_Analysis	0.890625	0.488	0.800000	0.002	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.757576	0.261	0.799305	0.003	0.029	0.232	0.264
E-CommereShippingData	0.673182	2.112	0.799982	0.003	0.060	2.052	2.115
Employee	0.853921	0.703	0.799914	0.002	0.024	0.679	0.705
FICO-HELOC-cleaned	0.742785	2.545	0.799919	0.003	0.123	2.422	2.548
Firm-Teacher_Clave-Direction_Classification	0.768056	2.434	0.800000	0.003	0.115	2.319	2.437
Fitness_Club_c	0.795302	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.332	0.800000	0.002	0.033	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.594737	0.837	0.799831	0.002	0.035	0.802	0.840
GesturePhaseSegmentationProcessed	0.636456	2.991	0.799959	0.004	0.164	2.826	2.994
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.804	0.797432	0.003	0.058	1.747	1.807
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.860372	15.893	0.800000	0.004	0.301	15.592	15.897
Indian_pines	0.921815	11.440	0.799978	0.007	0.944	10.496	11.447
JapaneseVowels	0.992975	2.190	0.799920	0.003	0.081	2.110	2.194
KDDCup09_upselling	0.782651	1.803	0.799922	0.003	0.141	1.662	1.806
MIC	0.906061	1.077	0.799879	0.003	0.160	0.917	1.080
MagicTelescope	0.875394	4.820	0.800000	0.003	0.110	4.710	4.823
Marketing_Campaign	0.892857	0.505	0.800000	0.003	0.048	0.457	0.508
Mobile_Price_Classification	0.967500	0.411	0.800000	0.003	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.837719	0.294	0.799824	0.003	0.019	0.275	0.297
PhishingWebsites	0.959747	3.197	0.800000	0.004	0.148	3.049	3.201
PieChart3	0.879630	0.358	0.799443	0.002	0.057	0.302	0.361
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.875598	0.352	0.799617	0.003	0.054	0.298	0.355
Pumpkin_Seeds	0.878000	0.402	0.800000	0.002	0.026	0.376	0.404
QSAR_biodegradation	0.886256	0.378	0.799810	0.003	0.061	0.317	0.381
SDSS17	0.970600	97.907	0.800000	0.006	0.675	97.232	97.913
Satellite	0.993137	1.480	0.800000	0.003	0.105	1.375	1.483
Telecom_Churn_Dataset	0.949025	0.657	0.799880	0.003	0.041	0.616	0.659
UJI_Pen_Characters	0.501832	2.683	0.799853	0.003	0.120	2.563	2.685
Water_Quality_and_Potability	0.650915	0.492	0.799756	0.003	0.022	0.469	0.494
Wilt	0.989637	0.479	0.799834	0.005	0.019	0.460	0.483
abalone	0.632775	0.638	0.799856	0.003	0.026	0.612	0.641
ada	0.849398	1.388	0.799855	0.003	0.101	1.287	1.391
ada_agnostic	0.831325	1.528	0.799868	0.003	0.106	1.423	1.532
ada_prior	0.834637	0.824	0.799955	0.003	0.038	0.786	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.253	0.800000	0.002	0.016	0.237	0.256
allbp	0.974834	0.915	0.799841	0.004	0.057	0.858	0.919
allrep	0.972185	0.919	0.799841	0.003	0.058	0.861	0.922
analcatdata_authorship	0.988166	0.456	0.799049	0.003	0.095	0.361	0.459
artificial-characters	0.697652	1.904	0.799961	0.003	0.047	1.857	1.907
autoUniv-au4-2500	0.528000	1.519	0.800000	0.003	0.188	1.331	1.522
autoUniv-au7-1100	0.363636	0.205	0.800000	0.003	0.020	0.185	0.208
bank	0.895942	23.435	0.799982	0.005	0.381	23.054	23.440
banknote_authentication	0.552727	0.096	0.799563	0.003	0.010	0.087	0.099
baseball	0.940299	0.265	0.800000	0.002	0.027	0.237	0.267
car-evaluation	0.841040	0.365	0.799769	0.002	0.036	0.329	0.367
churn	0.938000	1.072	0.800000	0.003	0.061	1.011	1.075
cmc	0.583051	0.230	0.799728	0.002	0.017	0.213	0.233
company_bankruptcy_prediction	0.969208	3.939	0.799971	0.004	0.312	3.627	3.943
contraceptive_method_choice	0.613559	0.233	0.799728	0.002	0.017	0.216	0.235
credit	0.773258	3.981	0.799988	0.003	0.095	3.886	3.985
default_of_credit_card_clients	0.826667	12.349	0.800000	0.004	0.381	11.968	12.353
delta_ailerons	0.947405	0.758	0.799972	0.003	0.025	0.733	0.761
dis	0.986755	0.926	0.799841	0.003	0.062	0.864	0.929
dna	0.935737	3.263	0.799749	0.004	0.362	2.901	3.267
drug_consumption	0.403183	0.306	0.799894	0.002	0.022	0.284	0.309
dry_bean_dataset	0.927653	3.368	0.799941	0.003	0.131	3.237	3.371
eeg-eye-state	0.939252	3.656	0.800000	0.003	0.119	3.537	3.659
electricity	0.820369	21.745	0.799987	0.004	0.253	21.491	21.749
estimation_of_obesity_levels	0.973995	0.399	0.799621	0.002	0.031	0.368	0.401
eye_movements	0.579982	3.006	0.799927	0.003	0.164	2.843	3.010
eye_movements_bin	0.596583	1.769	0.799947	0.004	0.099	1.670	1.773
first-order-theorem-proving	0.616013	2.237	0.799935	0.003	0.177	2.060	2.241
gas-drift	0.994968	11.159	0.800000	0.007	0.992	10.166	11.166
gina_agnostic	0.811239	23.317	0.799885	0.012	2.395	20.922	23.329
golf_play_dataset_extended	0.917808	0.191	0.800000	0.002	0.015	0.176	0.194
heloc	0.720500	2.544	0.800000	0.003	0.114	2.431	2.548
house_16H	0.885471	3.297	0.799970	0.003	0.118	3.179	3.301
htru	0.978771	4.287	0.799978	0.003	0.081	4.206	4.291
ibm-employee-performance	0.986395	0.401	0.800000	0.002	0.051	0.350	0.403
in_vehicle_coupon_recommendation	0.689655	3.051	0.800729	0.003	0.132	2.919	3.054
internet_firewall	0.789807	42.492	0.799991	0.004	0.170	42.322	42.495
jm1	0.816261	2.679	0.800000	0.003	0.116	2.563	2.683
jungle_chess_2pcs_raw_endgame_complete	0.843485	21.091	0.799996	0.004	0.187	20.904	21.095
kdd_ipums_la_97-small	0.865125	1.106	0.799923	0.003	0.061	1.045	1.109
kr-vs-k	0.599786	28.359	0.799971	0.003	0.128	28.232	28.363
kropt	0.602459	26.893	0.799971	0.004	0.116	26.777	26.896
led24	0.739062	0.720	0.800000	0.003	0.056	0.664	0.722
led7	0.745313	0.447	0.800000	0.002	0.019	0.428	0.450
letter	0.971250	18.320	0.800000	0.004	0.177	18.143	18.324
mammography	0.989271	1.542	0.799964	0.003	0.042	1.500	1.545
maternal_health_risk	0.812808	0.166	0.799803	0.003	0.012	0.154	0.168
mfeat-factors	0.977500	2.505	0.800000	0.004	0.364	2.142	2.509
mfeat-fourier	0.885000	0.987	0.800000	0.004	0.131	0.855	0.990
mfeat-karhunen	0.967500	0.863	0.800000	0.003	0.110	0.754	0.866
mfeat-morphological	0.762500	0.269	0.800000	0.003	0.015	0.253	0.271
mfeat-pixel	0.962500	2.807	0.800000	0.004	0.412	2.395	2.811
mfeat-zernike	0.810000	0.699	0.800000	0.003	0.093	0.606	0.701
mice_protein_expression	0.995370	0.583	0.800000	0.003	0.107	0.475	0.585
microaggregation2	0.621000	6.280	0.800000	0.004	0.202	6.079	6.284
mobile_c36_oversampling	0.962230	20.668	0.800000	0.003	0.200	20.468	20.672
mozilla4	0.924735	1.617	0.800000	0.003	0.045	1.571	1.620
naticusdroid+android+permissions+dataset	0.963695	20.432	0.799980	0.009	0.918	19.514	20.440
national-longitudinal-survey-binary	0.992872	0.936	0.799918	0.002	0.049	0.887	0.938
okcupid_stem	0.733696	9.096	0.799977	0.004	0.179	8.917	9.100
one-hundred-plants-margin	0.834375	4.219	0.800000	0.003	0.115	4.104	4.222
one-hundred-plants-shape	0.746875	4.134	0.800000	0.003	0.115	4.019	4.136
one-hundred-plants-texture	0.875000	4.210	0.799875	0.003	0.108	4.102	4.213
optdigits	0.991103	2.349	0.800000	0.004	0.184	2.165	2.353
ozone-level-8hr	0.960552	1.172	0.799921	0.003	0.136	1.036	1.175
page-blocks	0.974429	0.910	0.799927	0.003	0.035	0.875	0.913
pendigits	0.995907	2.509	0.799945	0.003	0.105	2.404	2.512
phoneme	0.869565	0.528	0.799963	0.003	0.022	0.506	0.531
pol	0.977194	2.714	0.799940	0.003	0.110	2.604	2.717
predict_students_dropout_and_academic_success	0.777401	1.218	0.799955	0.003	0.082	1.136	1.221
qsar	0.895735	0.371	0.800000	0.003	0.057	0.313	0.373
rice_cammeo_and_osmancik	0.929134	0.530	0.800000	0.004	0.021	0.509	0.534
ringnorm	0.982432	1.681	0.800000	0.003	0.081	1.600	1.684
satimage	0.918351	1.900	0.800000	0.003	0.130	1.770	1.904
segment	0.930736	0.433	0.800000	0.003	0.035	0.398	0.435
seismic+bumps	0.934236	0.478	0.799923	0.003	0.034	0.444	0.481
shuttle	0.999397	33.882	0.800000	0.005	0.317	33.565	33.886
spambase	0.942454	1.761	0.799826	0.003	0.133	1.627	1.764
splice	0.887147	1.303	0.800000	0.003	0.131	1.172	1.306
sports_articles_for_objectivity_analysis	0.860000	0.451	0.800000	0.003	0.088	0.362	0.453
statlog	0.730000	0.232	0.800000	0.002	0.030	0.202	0.234
steel_plates_faults	0.776350	0.477	0.799588	0.002	0.049	0.428	0.480
sylvine	0.941463	1.096	0.799961	0.003	0.064	1.032	1.099
taiwanese_bankruptcy_prediction	0.969208	3.957	0.799971	0.004	0.319	3.637	3.961
telco-customer-churn	0.797729	1.545	0.799943	0.003	0.074	1.471	1.548
texture	1.000000	5.630	0.800000	0.003	0.128	5.502	5.633
thyroid	0.987500	1.639	0.800000	0.003	0.066	1.573	1.642
thyroid-ann	0.986755	0.814	0.799841	0.003	0.045	0.769	0.817
thyroid-dis	0.687500	0.652	0.800000	0.003	0.049	0.603	0.655
turiye_student_evaluation	0.496564	1.582	0.800000	0.003	0.102	1.480	1.585
twonorm	0.979054	1.698	0.800000	0.003	0.088	1.610	1.701
vehicle	0.852941	0.207	0.799054	0.003	0.028	0.179	0.209
wall-robot-navigation	0.971612	1.278	0.799853	0.003	0.078	1.201	1.281
water_quality	0.898750	1.685	0.799900	0.003	0.062	1.623	1.688
waveform-5000	0.864000	1.558	0.800000	0.003	0.118	1.440	1.561
waveform_database_generator_version_1	0.861000	1.099	0.800000	0.003	0.063	1.036	1.102
website_phishing	0.915129	0.223	0.799704	0.002	0.018	0.205	0.225
wine-quality-red	0.571875	0.219	0.799875	0.002	0.010	0.209	0.221
wine-quality-white	0.600000	0.827	0.799918	0.003	0.040	0.787	0.829
yeast	0.622896	0.224	0.799865	0.002	0.016	0.208	0.227
