dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.481	0.799845	0.003	0.205	2.276	2.484
Amazon_employee_access	0.942173	10.069	0.799994	0.004	0.138	9.931	10.073
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.015	0.799980	0.002	0.038	0.977	1.017
BNG(breast-w)	0.985903	16.795	0.799980	0.004	0.239	16.556	16.800
BNG(cmc)	0.565732	31.650	0.799986	0.004	0.301	31.349	31.655
BNG(tic-tac-toe)	0.772289	16.999	0.799980	0.004	0.263	16.736	17.003
Bank_Customer_Churn_Dataset	0.864500	1.983	0.800000	0.003	0.069	1.914	1.985
Basketball_c	0.720149	0.251	0.800000	0.002	0.037	0.213	0.253
Cardiovascular-Disease-dataset	0.729571	50.348	0.800000	0.005	0.393	49.955	50.353
Click_prediction_small	0.831539	5.888	0.799990	0.002	0.075	5.813	5.890
Credit_c	0.703805	41.994	0.801311	0.006	0.786	41.207	41.999
Customer_Personality_Analysis	0.890625	0.490	0.800000	0.002	0.045	0.444	0.492
Diabetic_Retinopathy_Debrecen	0.766234	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.666818	2.131	0.799982	0.003	0.062	2.069	2.134
Employee	0.847476	0.703	0.799914	0.003	0.024	0.679	0.706
FICO-HELOC-cleaned	0.739747	2.552	0.799919	0.003	0.124	2.429	2.555
Firm-Teacher_Clave-Direction_Classification	0.735185	2.381	0.800000	0.003	0.097	2.284	2.384
Fitness_Club_c	0.802013	0.186	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.556250	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.593684	0.845	0.799831	0.002	0.037	0.807	0.847
GesturePhaseSegmentationProcessed	0.583797	2.972	0.799959	0.003	0.163	2.810	2.975
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.813	0.797432	0.003	0.059	1.754	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.409	0.800000	0.002	0.053	0.357	0.412
INNHotelsGroup	0.851275	15.658	0.800000	0.004	0.301	15.357	15.662
Indian_pines	0.907600	11.383	0.799978	0.008	0.974	10.409	11.391
JapaneseVowels	0.986453	2.176	0.799920	0.003	0.080	2.096	2.179
KDDCup09_upselling	0.788499	1.793	0.799922	0.003	0.138	1.655	1.796
MIC	0.909091	1.066	0.799879	0.003	0.158	0.908	1.069
MagicTelescope	0.873028	4.823	0.800000	0.003	0.110	4.713	4.827
Marketing_Campaign	0.888393	0.510	0.800000	0.003	0.051	0.459	0.513
Mobile_Price_Classification	0.965000	0.411	0.800000	0.003	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.835526	0.296	0.799824	0.002	0.019	0.277	0.299
PhishingWebsites	0.961104	3.225	0.800000	0.003	0.158	3.067	3.228
PieChart3	0.875000	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.753247	0.140	0.799479	0.003	0.013	0.127	0.143
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.053	0.294	0.349
Pumpkin_Seeds	0.874000	0.397	0.800000	0.002	0.025	0.372	0.399
QSAR_biodegradation	0.886256	0.373	0.799810	0.002	0.060	0.313	0.375
SDSS17	0.969500	99.667	0.800000	0.005	0.673	98.995	99.672
Satellite	0.992157	1.488	0.800000	0.003	0.110	1.378	1.491
Telecom_Churn_Dataset	0.941529	0.656	0.799880	0.004	0.041	0.615	0.660
UJI_Pen_Characters	0.483516	2.706	0.799853	0.003	0.119	2.587	2.708
Water_Quality_and_Potability	0.638720	0.497	0.799756	0.002	0.024	0.473	0.499
Wilt	0.990674	0.483	0.799834	0.002	0.020	0.463	0.485
abalone	0.642344	0.647	0.799856	0.002	0.027	0.620	0.649
ada	0.844578	1.389	0.799855	0.003	0.108	1.281	1.392
ada_agnostic	0.834611	1.545	0.799868	0.003	0.109	1.436	1.548
ada_prior	0.832402	0.827	0.799955	0.003	0.040	0.787	0.830
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.259	0.800000	0.002	0.017	0.243	0.262
allbp	0.973510	0.920	0.799841	0.003	0.058	0.862	0.923
allrep	0.973510	0.927	0.799841	0.002	0.059	0.867	0.929
analcatdata_authorship	0.988166	0.461	0.799049	0.003	0.098	0.363	0.464
artificial-characters	0.663894	1.909	0.799961	0.002	0.047	1.862	1.911
autoUniv-au4-2500	0.482000	1.529	0.800000	0.003	0.197	1.332	1.532
autoUniv-au7-1100	0.354545	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.894393	23.079	0.799982	0.004	0.384	22.695	23.083
banknote_authentication	0.549091	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.940299	0.271	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.786127	0.369	0.799769	0.002	0.037	0.332	0.372
churn	0.932000	1.085	0.800000	0.004	0.065	1.021	1.090
