dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.501	0.799845	0.003	0.215	2.285	2.503
Amazon_employee_access	0.942173	10.254	0.799994	0.004	0.139	10.115	10.258
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.030	0.799980	0.002	0.045	0.986	1.032
BNG(breast-w)	0.985649	16.627	0.799980	0.004	0.235	16.392	16.631
BNG(cmc)	0.572333	31.284	0.799986	0.005	0.300	30.984	31.289
BNG(tic-tac-toe)	0.791847	16.530	0.799980	0.004	0.239	16.291	16.534
Bank_Customer_Churn_Dataset	0.869000	2.017	0.800000	0.002	0.074	1.944	2.020
Basketball_c	0.697761	0.239	0.800000	0.003	0.030	0.209	0.242
Cardiovascular-Disease-dataset	0.729714	50.791	0.800000	0.005	0.390	50.402	50.796
Click_prediction_small	0.832290	6.094	0.799990	0.002	0.081	6.013	6.096
Credit_c	0.708354	42.261	0.801311	0.006	0.787	41.474	42.267
Customer_Personality_Analysis	0.890625	0.494	0.800000	0.002	0.045	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.761905	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.673182	2.111	0.799982	0.003	0.061	2.049	2.113
Employee	0.849624	0.704	0.799914	0.002	0.025	0.679	0.706
FICO-HELOC-cleaned	0.743797	2.544	0.799919	0.003	0.127	2.418	2.547
Firm-Teacher_Clave-Direction_Classification	0.765741	2.433	0.800000	0.002	0.105	2.328	2.435
Fitness_Club_c	0.791946	0.186	0.799596	0.005	0.013	0.173	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.334	0.800000	0.002	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.336	0.800000	0.004	0.035	0.301	0.340
Gender_Gap_in_Spanish_WP	0.596842	0.841	0.799831	0.002	0.036	0.805	0.843
GesturePhaseSegmentationProcessed	0.654684	3.007	0.799959	0.003	0.174	2.833	3.010
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.823	0.797432	0.003	0.060	1.763	1.827
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.002	0.051	0.356	0.410
INNHotelsGroup	0.871261	15.607	0.800000	0.004	0.298	15.309	15.611
Indian_pines	0.924002	11.327	0.799978	0.008	0.984	10.343	11.334
JapaneseVowels	0.994982	2.201	0.799920	0.003	0.086	2.115	2.203
KDDCup09_upselling	0.788499	1.813	0.799922	0.003	0.149	1.664	1.816
MIC	0.912121	1.077	0.799879	0.003	0.160	0.917	1.080
MagicTelescope	0.875657	4.774	0.800000	0.003	0.109	4.664	4.777
Marketing_Campaign	0.883929	0.507	0.800000	0.002	0.050	0.456	0.510
Mobile_Price_Classification	0.975000	0.411	0.800000	0.002	0.040	0.371	0.413
National_Health_and_Nutrition_Health_Survey	0.828947	0.292	0.799824	0.003	0.019	0.273	0.295
PhishingWebsites	0.969697	3.183	0.800000	0.004	0.148	3.034	3.186
PieChart3	0.879630	0.355	0.799443	0.002	0.057	0.298	0.357
Pima_Indians_Diabetes_Database	0.766234	0.139	0.799479	0.002	0.014	0.125	0.141
PizzaCutter3	0.875598	0.348	0.799617	0.002	0.054	0.294	0.350
Pumpkin_Seeds	0.878000	0.399	0.800000	0.002	0.026	0.373	0.401
QSAR_biodegradation	0.876777	0.375	0.799810	0.002	0.061	0.313	0.377
SDSS17	0.972350	100.113	0.800000	0.005	0.723	99.390	100.119
Satellite	0.993137	1.489	0.800000	0.004	0.105	1.384	1.493
Telecom_Churn_Dataset	0.950525	0.651	0.799880	0.002	0.041	0.611	0.654
UJI_Pen_Characters	0.501832	2.561	0.799853	0.002	0.124	2.437	2.564
Water_Quality_and_Potability	0.643293	0.498	0.799756	0.002	0.023	0.475	0.500
Wilt	0.991710	0.483	0.799834	0.002	0.020	0.463	0.485
abalone	0.647129	0.643	0.799856	0.002	0.027	0.616	0.645
ada	0.851807	1.381	0.799855	0.003	0.102	1.279	1.383
ada_agnostic	0.834611	1.538	0.799868	0.004	0.108	1.430	1.542
ada_prior	0.829050	0.819	0.799955	0.003	0.038	0.781	0.822
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.256	0.800000	0.002	0.016	0.239	0.258
allbp	0.976159	0.917	0.799841	0.002	0.058	0.859	0.919
allrep	0.974834	0.915	0.799841	0.002	0.058	0.857	0.917
analcatdata_authorship	0.994083	0.461	0.799049	0.002	0.096	0.365	0.464
artificial-characters	0.693738	1.891	0.799961	0.003	0.047	1.845	1.895
autoUniv-au4-2500	0.492000	1.522	0.800000	0.003	0.191	1.331	1.525
autoUniv-au7-1100	0.377273	0.202	0.800000	0.002	0.019	0.182	0.204
bank	0.899591	22.934	0.799982	0.004	0.378	22.556	22.938
banknote_authentication	0.545455	0.096	0.799563	0.002	0.010	0.086	0.098
baseball	0.947761	0.266	0.800000	0.002	0.027	0.239	0.269
car-evaluation	0.858382	0.366	0.799769	0.002	0.035	0.330	0.368
churn	0.938000	1.074	0.800000	0.003	0.061	1.013	1.076
cmc	0.589831	0.232	0.799728	0.002	0.017	0.215	0.235
company_bankruptcy_prediction	0.969208	3.947	0.799971	0.004	0.320	3.627	3.951
contraceptive_method_choice	0.600000	0.236	0.799728	0.002	0.017	0.218	0.238
credit	0.775950	3.931	0.799988	0.003	0.094	3.836	3.934
default_of_credit_card_clients	0.823833	12.274	0.800000	0.004	0.382	11.893	12.278
delta_ailerons	0.946704	0.760	0.799972	0.003	0.025	0.735	0.763
dis	0.985430	0.922	0.799841	0.003	0.059	0.864	0.925
