dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.478	0.799845	0.003	0.202	2.276	2.481
Amazon_employee_access	0.942173	10.277	0.799994	0.004	0.139	10.138	10.280
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.012	0.799980	0.002	0.032	0.981	1.014
BNG(breast-w)	0.986030	16.451	0.799980	0.004	0.245	16.206	16.455
BNG(cmc)	0.573418	32.025	0.799986	0.004	0.334	31.691	32.029
BNG(tic-tac-toe)	0.783084	16.510	0.799980	0.005	0.237	16.273	16.516
Bank_Customer_Churn_Dataset	0.863000	2.001	0.800000	0.002	0.074	1.927	2.003
Basketball_c	0.708955	0.243	0.800000	0.002	0.032	0.211	0.245
Cardiovascular-Disease-dataset	0.727786	50.246	0.800000	0.005	0.392	49.854	50.251
Click_prediction_small	0.831539	6.032	0.799990	0.003	0.075	5.957	6.034
Credit_c	0.703060	42.087	0.801311	0.007	0.789	41.298	42.094
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.774892	0.263	0.799305	0.002	0.029	0.233	0.265
E-CommereShippingData	0.668182	2.136	0.799982	0.003	0.061	2.075	2.139
Employee	0.848550	0.708	0.799914	0.002	0.024	0.683	0.710
FICO-HELOC-cleaned	0.737722	2.559	0.799919	0.003	0.125	2.434	2.562
Firm-Teacher_Clave-Direction_Classification	0.760185	2.414	0.800000	0.002	0.097	2.317	2.416
Fitness_Club_c	0.785235	0.185	0.799596	0.002	0.013	0.172	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.338	0.800000	0.003	0.038	0.300	0.341
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.334	0.800000	0.002	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.586316	0.843	0.799831	0.002	0.035	0.807	0.845
GesturePhaseSegmentationProcessed	0.613165	2.981	0.799959	0.003	0.166	2.815	2.984
HR_Analytics_Job_Change_of_Data_Scientists	0.846748	1.827	0.797432	0.003	0.060	1.767	1.830
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.860372	15.987	0.800000	0.003	0.300	15.686	15.990
Indian_pines	0.901039	11.403	0.799978	0.008	0.984	10.418	11.411
JapaneseVowels	0.991470	2.183	0.799920	0.003	0.080	2.103	2.185
KDDCup09_upselling	0.768031	1.793	0.799922	0.003	0.138	1.655	1.796
MIC	0.912121	1.064	0.799879	0.003	0.156	0.909	1.067
MagicTelescope	0.873817	4.747	0.800000	0.003	0.110	4.637	4.751
Marketing_Campaign	0.895089	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.947500	0.410	0.800000	0.002	0.038	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.837719	0.291	0.799824	0.002	0.018	0.272	0.293
PhishingWebsites	0.969697	3.193	0.800000	0.003	0.143	3.050	3.196
PieChart3	0.879630	0.354	0.799443	0.002	0.056	0.298	0.356
Pima_Indians_Diabetes_Database	0.746753	0.140	0.799479	0.002	0.013	0.127	0.143
PizzaCutter3	0.880383	0.349	0.799617	0.002	0.054	0.295	0.351
Pumpkin_Seeds	0.880000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.872038	0.376	0.799810	0.002	0.062	0.314	0.378
SDSS17	0.970700	97.500	0.800000	0.006	0.673	96.827	97.506
Satellite	0.992157	1.474	0.800000	0.003	0.103	1.372	1.478
Telecom_Churn_Dataset	0.941529	0.656	0.799880	0.002	0.042	0.614	0.658
UJI_Pen_Characters	0.457875	2.744	0.799853	0.002	0.122	2.622	2.746
Water_Quality_and_Potability	0.634146	0.490	0.799756	0.002	0.022	0.468	0.492
Wilt	0.990674	0.477	0.799834	0.002	0.018	0.459	0.480
abalone	0.631579	0.636	0.799856	0.002	0.026	0.610	0.638
