dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	5.969	0.799845
Amazon_employee_access	0.942173	12.490	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	4.349	0.799980
BNG(breast-w)	0.985395	20.214	0.799980
BNG(cmc)	0.569439	33.744	0.799986
BNG(tic-tac-toe)	0.781560	20.134	0.799980
Bank_Customer_Churn_Dataset	0.863500	5.506	0.800000
Basketball_c	0.694030	3.578	0.800000
Cardiovascular-Disease-dataset	0.730143	49.614	0.800000
Click_prediction_small	0.831539	6.433	0.799990
Credit_c	0.707031	42.065	0.801311
Customer_Personality_Analysis	0.892857	0.932	0.800000
Diabetic_Retinopathy_Debrecen	0.783550	0.736	0.799305
E-CommereShippingData	0.661818	2.628	0.799982
Employee	0.843179	1.143	0.799914
FICO-HELOC-cleaned	0.740759	3.072	0.799919
Firm-Teacher_Clave-Direction_Classification	0.710648	2.728	0.800000
Fitness_Club_c	0.788591	0.475	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.531250	0.670	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.593750	0.621	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.127	0.799831
GesturePhaseSegmentationProcessed	0.586329	3.296	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851158	2.154	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.709	0.800000
INNHotelsGroup	0.861751	16.061	0.800000
Indian_pines	0.900492	11.788	0.799978
JapaneseVowels	0.990467	2.503	0.799920
KDDCup09_upselling	0.744639	2.074	0.799922
MIC	0.900000	1.370	0.799879
MagicTelescope	0.875657	5.099	0.800000
Marketing_Campaign	0.895089	0.788	0.800000
Mobile_Price_Classification	0.917500	0.679	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.557	0.799824
PhishingWebsites	0.963817	3.474	0.800000
PieChart3	0.875000	0.656	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.451	0.799479
PizzaCutter3	0.880383	0.675	0.799616
Pumpkin_Seeds	0.878000	0.685	0.800000
QSAR_biodegradation	0.862559	0.651	0.799810
SDSS17	0.970750	98.137	0.800000
Satellite	0.992157	1.748	0.800000
Telecom_Churn_Dataset	0.931034	0.918	0.799880
UJI_Pen_Characters	0.461538	2.974	0.799853
Water_Quality_and_Potability	0.635671	0.766	0.799756
Wilt	0.989637	0.785	0.799834
abalone	0.632775	0.906	0.799856
ada	0.850602	1.737	0.799855
ada_agnostic	0.829135	1.819	0.799868
ada_prior	0.840223	1.108	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.528	0.800000
allbp	0.974834	1.225	0.799841
allrep	0.970861	1.210	0.799841
analcatdata_authorship	0.976331	0.722	0.799049
artificial-characters	0.683464	2.167	0.799961
autoUniv-au4-2500	0.472000	1.885	0.800000
autoUniv-au7-1100	0.368182	0.486	0.800000
bank	0.896384	23.488	0.799982
banknote_authentication	0.541818	0.371	0.799563
baseball	0.947761	0.547	0.800000
car-evaluation	0.809249	0.692	0.799769
churn	0.940000	1.343	0.800000
cmc	0.586441	0.488	0.799728
company_bankruptcy_prediction	0.967742	4.233	0.799971
contraceptive_method_choice	0.600000	0.600	0.799728
credit	0.775950	4.403	0.799988
default_of_credit_card_clients	0.824000	12.624	0.800000
delta_ailerons	0.947405	1.037	0.799972
dis	0.984106	1.210	0.799841
dna	0.940439	3.541	0.799749
drug_consumption	0.403183	0.585	0.799894
dry_bean_dataset	0.928021	3.684	0.799941
eeg-eye-state	0.939586	4.369	0.800000
electricity	0.804700	21.857	0.799987
estimation_of_obesity_levels	0.983452	0.923	0.799621
eye_movements	0.569013	3.385	0.799927
eye_movements_bin	0.590013	2.056	0.799947
first-order-theorem-proving	0.601307	2.577	0.799935
gas-drift	0.994608	11.483	0.800000
gina_agnostic	0.716138	23.132	0.799885
golf_play_dataset_extended	0.922374	0.474	0.800000
heloc	0.718500	2.850	0.800000
house_16H	0.880282	3.605	0.799970
htru	0.978771	4.545	0.799978
ibm-employee-performance	0.989796	0.824	0.800000
in_vehicle_coupon_recommendation	0.661820	3.311	0.800729
internet_firewall	0.801709	41.945	0.799991
jm1	0.814424	2.951	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.802767	21.027	0.799996
kdd_ipums_la_97-small	0.867052	1.399	0.799923
kr-vs-k	0.554704	28.972	0.799971
kropt	0.561297	28.265	0.799971
led24	0.687500	1.318	0.800000
led7	0.726562	0.731	0.800000
letter	0.956250	18.628	0.800000
mammography	0.988824	1.782	0.799964
maternal_health_risk	0.773399	0.447	0.799803
mfeat-factors	0.970000	2.821	0.800000
mfeat-fourier	0.882500	1.270	0.800000
mfeat-karhunen	0.960000	1.237	0.800000
mfeat-morphological	0.767500	0.560	0.800000
mfeat-pixel	0.952500	3.142	0.800000
mfeat-zernike	0.820000	0.947	0.800000
mice_protein_expression	1.000000	0.929	0.800000
microaggregation2	0.618000	6.480	0.800000
mobile_c36_oversampling	0.966480	20.668	0.800000
mozilla4	0.918623	1.870	0.800000
naticusdroid+android+permissions+dataset	0.955173	20.528	0.799980
national-longitudinal-survey-binary	0.984725	1.210	0.799919
okcupid_stem	0.731634	9.297	0.799978
one-hundred-plants-margin	0.796875	4.512	0.800000
one-hundred-plants-shape	0.715625	4.328	0.800000
one-hundred-plants-texture	0.862500	4.944	0.799875
