dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.409266	2.385	0.799845	0.003	0.203	2.181	2.388
Amazon_employee_access	0.942173	10.166	0.799994	0.004	0.141	10.025	10.170
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.015	0.799980	0.002	0.033	0.982	1.017
BNG(breast-w)	0.986284	16.733	0.799980	0.004	0.236	16.498	16.738
BNG(cmc)	0.576221	31.870	0.799986	0.005	0.336	31.535	31.875
BNG(tic-tac-toe)	0.792101	16.457	0.799980	0.004	0.245	16.212	16.461
Bank_Customer_Churn_Dataset	0.869000	1.998	0.800000	0.003	0.070	1.928	2.001
Basketball_c	0.712687	0.245	0.800000	0.002	0.032	0.213	0.247
Cardiovascular-Disease-dataset	0.732214	49.340	0.800000	0.006	0.395	48.945	49.346
Click_prediction_small	0.831539	6.030	0.799990	0.003	0.076	5.955	6.033
Credit_c	0.705790	41.966	0.801311	0.006	0.797	41.169	41.972
Customer_Personality_Analysis	0.895089	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.757576	0.265	0.799305	0.002	0.029	0.236	0.267
E-CommereShippingData	0.673636	2.118	0.799982	0.003	0.061	2.057	2.121
Employee	0.858217	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.740759	2.551	0.799919	0.003	0.125	2.426	2.555
Firm-Teacher_Clave-Direction_Classification	0.748611	2.409	0.800000	0.003	0.098	2.311	2.412
Fitness_Club_c	0.808725	0.187	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.662500	0.335	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.337	0.800000	0.002	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.595789	0.844	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.665823	2.977	0.799959	0.003	0.162	2.815	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.814	0.797432	0.008	0.060	1.754	1.822
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.408	0.800000	0.002	0.051	0.357	0.411
INNHotelsGroup	0.871813	15.683	0.800000	0.004	0.301	15.383	15.688
Indian_pines	0.937671	11.323	0.799978	0.008	0.985	10.338	11.331
JapaneseVowels	0.994481	2.177	0.799920	0.003	0.078	2.099	2.180
KDDCup09_upselling	0.788499	1.793	0.799922	0.003	0.138	1.655	1.796
MIC	0.912121	1.065	0.799879	0.003	0.157	0.908	1.068
MagicTelescope	0.878286	4.710	0.800000	0.003	0.111	4.598	4.713
Marketing_Campaign	0.890625	0.503	0.800000	0.002	0.048	0.455	0.505
Mobile_Price_Classification	0.970000	0.409	0.800000	0.002	0.038	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.831140	0.292	0.799824	0.003	0.018	0.274	0.294
PhishingWebsites	0.969245	3.187	0.800000	0.003	0.145	3.043	3.191
PieChart3	0.879630	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.759740	0.139	0.799479	0.002	0.013	0.126	0.142
PizzaCutter3	0.885167	0.347	0.799617	0.003	0.052	0.295	0.349
Pumpkin_Seeds	0.882000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.881517	0.373	0.799810	0.003	0.060	0.313	0.376
SDSS17	0.972050	99.791	0.800000	0.005	0.669	99.122	99.796
Satellite	0.993137	1.475	0.800000	0.003	0.104	1.370	1.478
Telecom_Churn_Dataset	0.955022	0.648	0.799880	0.002	0.041	0.608	0.651
UJI_Pen_Characters	0.505495	2.453	0.799853	0.002	0.120	2.332	2.455
Water_Quality_and_Potability	0.644817	0.489	0.799756	0.002	0.022	0.467	0.491
Wilt	0.990674	0.476	0.799834	0.003	0.019	0.458	0.479
abalone	0.644737	0.635	0.799856	0.002	0.026	0.609	0.637
ada	0.851807	1.384	0.799855	0.003	0.103	1.281	1.387
ada_agnostic	0.832421	1.526	0.799868	0.003	0.106	1.420	1.529
ada_prior	0.832402	0.816	0.799955	0.004	0.039	0.777	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.605000	0.259	0.800000	0.003	0.017	0.242	0.262
allbp	0.974834	0.921	0.799841	0.003	0.058	0.863	0.924
allrep	0.977483	0.912	0.799841	0.003	0.059	0.853	0.914
analcatdata_authorship	0.988166	0.455	0.799049	0.002	0.095	0.360	0.457
artificial-characters	0.708415	1.898	0.799961	0.003	0.049	1.850	1.901
autoUniv-au4-2500	0.514000	1.517	0.800000	0.003	0.189	1.328	1.520
autoUniv-au7-1100	0.368182	0.198	0.800000	0.002	0.019	0.179	0.201
bank	0.899812	22.843	0.799982	0.004	0.378	22.465	22.847
banknote_authentication	0.545455	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.944030	0.269	0.800000	0.002	0.028	0.241	0.271
car-evaluation	0.872832	0.368	0.799769	0.002	0.036	0.332	0.370
churn	0.951000	1.078	0.800000	0.003	0.061	1.016	1.080
cmc	0.603390	0.232	0.799728	0.002	0.017	0.215	0.234
company_bankruptcy_prediction	0.972874	3.943	0.799971	0.004	0.319	3.624	3.947
contraceptive_method_choice	0.623729	0.235	0.799728	0.003	0.017	0.218	0.238
credit	0.773258	3.946	0.799988	0.003	0.094	3.852	3.949
default_of_credit_card_clients	0.827833	12.217	0.800000	0.004	0.382	11.836	12.222
delta_ailerons	0.948107	0.759	0.799972	0.003	0.025	0.735	0.762
dis	0.986755	0.923	0.799841	0.003	0.062	0.861	0.926
dna	0.937304	3.266	0.799749	0.004	0.363	2.903	3.271
drug_consumption	0.403183	0.308	0.799894	0.003	0.023	0.286	0.311
dry_bean_dataset	0.927653	3.323	0.799941	0.003	0.124	3.199	3.326
