dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.505	0.799845	0.003	0.205	2.300	2.508
Amazon_employee_access	0.942173	10.112	0.799994	0.003	0.137	9.974	10.115
BLE_RSSI_dataset_for_Indoor_localization	0.734602	1.018	0.799980	0.002	0.033	0.985	1.020
BNG(breast-w)	0.985903	16.440	0.799980	0.004	0.238	16.202	16.444
BNG(cmc)	0.568445	31.904	0.799986	0.004	0.335	31.569	31.909
BNG(tic-tac-toe)	0.789053	16.488	0.799980	0.004	0.247	16.241	16.492
Bank_Customer_Churn_Dataset	0.863500	2.003	0.800000	0.003	0.071	1.932	2.006
Basketball_c	0.712687	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.728643	50.619	0.800000	0.005	0.389	50.230	50.624
Click_prediction_small	0.831665	6.016	0.799990	0.003	0.076	5.940	6.019
Credit_c	0.700827	42.542	0.801311	0.006	0.796	41.746	42.548
Customer_Personality_Analysis	0.895089	0.493	0.800000	0.002	0.046	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.731602	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.669091	2.124	0.799982	0.002	0.062	2.062	2.127
Employee	0.852846	0.708	0.799914	0.003	0.025	0.683	0.710
FICO-HELOC-cleaned	0.734177	2.556	0.799919	0.003	0.125	2.431	2.559
Firm-Teacher_Clave-Direction_Classification	0.748148	2.416	0.800000	0.003	0.101	2.315	2.419
Fitness_Club_c	0.802013	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.559375	0.335	0.800000	0.002	0.034	0.301	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.337	0.800000	0.002	0.035	0.302	0.339
Gender_Gap_in_Spanish_WP	0.589474	0.848	0.799831	0.002	0.036	0.812	0.850
GesturePhaseSegmentationProcessed	0.613671	2.977	0.799959	0.004	0.168	2.809	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	1.811	0.797432	0.002	0.060	1.752	1.814
