dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.463	0.799845	0.003	0.205	2.258	2.467
Amazon_employee_access	0.942173	10.291	0.799994	0.004	0.137	10.154	10.295
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.013	0.799980	0.003	0.031	0.981	1.015
BNG(breast-w)	0.986157	16.420	0.799980	0.005	0.252	16.168	16.425
BNG(cmc)	0.574774	31.600	0.799986	0.004	0.310	31.290	31.605
BNG(tic-tac-toe)	0.779782	16.543	0.799980	0.004	0.240	16.302	16.547
Bank_Customer_Churn_Dataset	0.868500	2.030	0.800000	0.003	0.089	1.941	2.033
Basketball_c	0.716418	0.247	0.800000	0.003	0.032	0.215	0.250
Cardiovascular-Disease-dataset	0.731214	50.468	0.800000	0.006	0.395	50.072	50.473
Click_prediction_small	0.831539	6.007	0.799990	0.003	0.075	5.932	6.009
Credit_c	0.699835	42.485	0.801311	0.006	0.852	41.632	42.491
Customer_Personality_Analysis	0.890625	0.493	0.800000	0.002	0.045	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.770563	0.266	0.799305	0.002	0.030	0.236	0.268
E-CommereShippingData	0.669545	2.125	0.799982	0.003	0.062	2.063	2.129
Employee	0.859291	0.708	0.799914	0.003	0.025	0.683	0.711
FICO-HELOC-cleaned	0.741266	2.558	0.799919	0.004	0.125	2.433	2.562
Firm-Teacher_Clave-Direction_Classification	0.778241	2.400	0.800000	0.003	0.097	2.303	2.403
Fitness_Club_c	0.788591	0.187	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.337	0.800000	0.002	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.591579	0.839	0.799831	0.003	0.035	0.804	0.842
GesturePhaseSegmentationProcessed	0.651646	2.979	0.799959	0.003	0.162	2.817	2.982
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.813	0.797432	0.003	0.059	1.754	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.406	0.800000	0.002	0.050	0.355	0.408
INNHotelsGroup	0.862991	15.991	0.800000	0.006	0.298	15.693	15.997
Indian_pines	0.918535	11.548	0.799978	0.007	0.963	10.585	11.555
JapaneseVowels	0.993979	2.177	0.799920	0.003	0.079	2.098	2.180
KDDCup09_upselling	0.793372	1.804	0.799922	0.003	0.140	1.663	1.807
MIC	0.896970	1.076	0.799879	0.003	0.161	0.915	1.080
MagicTelescope	0.874606	4.777	0.800000	0.003	0.110	4.667	4.780
Marketing_Campaign	0.897321	0.509	0.800000	0.003	0.049	0.459	0.512
Mobile_Price_Classification	0.965000	0.414	0.800000	0.003	0.039	0.375	0.416
National_Health_and_Nutrition_Health_Survey	0.835526	0.392	0.799824	0.003	0.019	0.374	0.395
PhishingWebsites	0.969245	3.168	0.800000	0.004	0.146	3.022	3.172
PieChart3	0.875000	0.359	0.799443	0.002	0.056	0.303	0.362
Pima_Indians_Diabetes_Database	0.733766	0.143	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.003	0.054	0.298	0.354
Pumpkin_Seeds	0.880000	0.400	0.800000	0.002	0.026	0.375	0.403
QSAR_biodegradation	0.857820	0.380	0.799810	0.003	0.062	0.317	0.383
SDSS17	0.971250	97.634	0.800000	0.006	0.674	96.959	97.640
Satellite	0.993137	1.481	0.800000	0.003	0.107	1.374	1.485
Telecom_Churn_Dataset	0.946027	0.657	0.799880	0.005	0.041	0.616	0.662
UJI_Pen_Characters	0.509158	2.684	0.799853	0.003	0.118	2.565	2.686
Water_Quality_and_Potability	0.644817	0.494	0.799756	0.003	0.023	0.471	0.497
Wilt	0.990674	0.480	0.799834	0.002	0.020	0.460	0.482
abalone	0.638756	0.641	0.799856	0.003	0.027	0.614	0.644
ada	0.851807	1.379	0.799855	0.003	0.102	1.277	1.382
ada_agnostic	0.837897	1.532	0.799868	0.003	0.108	1.423	1.535
ada_prior	0.835754	0.824	0.799955	0.003	0.038	0.786	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.256	0.800000	0.002	0.016	0.239	0.258
allbp	0.974834	0.916	0.799841	0.002	0.058	0.858	0.918
allrep	0.973510	0.919	0.799841	0.003	0.059	0.860	0.922
analcatdata_authorship	0.982249	0.459	0.799049	0.003	0.094	0.364	0.462
artificial-characters	0.692270	1.897	0.799961	0.003	0.046	1.851	1.900
autoUniv-au4-2500	0.516000	1.520	0.800000	0.003	0.190	1.330	1.523
autoUniv-au7-1100	0.377273	0.205	0.800000	0.002	0.020	0.185	0.208
bank	0.898043	22.894	0.799982	0.005	0.380	22.514	22.899
banknote_authentication	0.549091	0.098	0.799563	0.002	0.009	0.088	0.100
baseball	0.947761	0.267	0.800000	0.002	0.027	0.240	0.269
car-evaluation	0.841040	0.366	0.799769	0.002	0.035	0.331	0.369
churn	0.942000	1.076	0.800000	0.003	0.062	1.014	1.078
cmc	0.579661	0.232	0.799728	0.002	0.017	0.215	0.234
company_bankruptcy_prediction	0.970674	3.961	0.799971	0.004	0.315	3.646	3.966
contraceptive_method_choice	0.606780	0.231	0.799728	0.002	0.017	0.214	0.233
credit	0.776249	3.970	0.799988	0.003	0.093	3.877	3.973
default_of_credit_card_clients	0.824500	12.447	0.800000	0.004	0.380	12.067	12.451
delta_ailerons	0.948107	0.765	0.799972	0.003	0.026	0.739	0.768
dis	0.985430	0.924	0.799841	0.003	0.059	0.865	0.927
dna	0.940439	3.286	0.799749	0.004	0.387	2.898	3.290
drug_consumption	0.403183	0.311	0.799894	0.002	0.024	0.287	0.314
dry_bean_dataset	0.928755	3.332	0.799941	0.003	0.121	3.211	3.336
eeg-eye-state	0.962951	3.710	0.800000	0.004	0.120	3.591	3.714
electricity	0.822906	21.700	0.799987	0.005	0.253	21.446	21.705
estimation_of_obesity_levels	0.976359	0.399	0.799621	0.002	0.030	0.368	0.401
eye_movements	0.578154	3.024	0.799927	0.004	0.162	2.862	3.028
eye_movements_bin	0.593298	1.761	0.799947	0.003	0.091	1.670	1.765
first-order-theorem-proving	0.614379	2.227	0.799935	0.003	0.165	2.062	2.231
gas-drift	0.995327	11.216	0.800000	0.007	0.994	10.221	11.223
gina_agnostic	0.791066	23.302	0.799885	0.011	2.268	21.033	23.313
golf_play_dataset_extended	0.936073	0.193	0.800000	0.002	0.015	0.177	0.195
heloc	0.723500	2.564	0.800000	0.003	0.115	2.449	2.567
house_16H	0.882135	3.328	0.799970	0.003	0.119	3.209	3.332
htru	0.980168	4.326	0.799978	0.003	0.087	4.239	4.329
ibm-employee-performance	1.000000	0.402	0.800000	0.002	0.050	0.352	0.405
in_vehicle_coupon_recommendation	0.678022	3.070	0.800729	0.003	0.130	2.940	3.073
internet_firewall	0.801251	42.863	0.799991	0.004	0.190	42.673	42.867
jm1	0.813964	2.668	0.800000	0.004	0.119	2.549	2.672
jungle_chess_2pcs_raw_endgame_complete	0.844712	21.058	0.799996	0.004	0.185	20.873	21.062
kdd_ipums_la_97-small	0.859345	1.115	0.799923	0.003	0.060	1.054	1.118
kr-vs-k	0.594619	27.333	0.799971	0.003	0.131	27.202	27.336
kropt	0.596401	28.704	0.799971	0.004	0.115	28.589	28.708
led24	0.740625	0.719	0.800000	0.003	0.056	0.663	0.722
