dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	7.361	0.799845
Amazon_employee_access	0.942173	14.792	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.577	0.799980
BNG(breast-w)	0.984633	21.319	0.799980
BNG(cmc)	0.571790	36.388	0.799986
BNG(tic-tac-toe)	0.782195	21.268	0.799980
Bank_Customer_Churn_Dataset	0.862500	6.681	0.800000
Basketball_c	0.701493	5.008	0.800000
Cardiovascular-Disease-dataset	0.728000	50.085	0.800000
Click_prediction_small	0.831665	6.454	0.799990
Credit_c	0.701902	42.469	0.801311
Customer_Personality_Analysis	0.892857	0.948	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.749	0.799305
E-CommereShippingData	0.669091	2.615	0.799982
Employee	0.843179	1.155	0.799914
FICO-HELOC-cleaned	0.737722	3.126	0.799919
Firm-Teacher_Clave-Direction_Classification	0.722222	2.727	0.800000
Fitness_Club_c	0.788591	0.496	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.625	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.645	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.148	0.799831
GesturePhaseSegmentationProcessed	0.624810	3.290	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	2.131	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.706	0.800000
INNHotelsGroup	0.865886	16.115	0.800000
Indian_pines	0.904319	11.901	0.799978
JapaneseVowels	0.993477	2.528	0.799920
KDDCup09_upselling	0.782651	2.100	0.799922
MIC	0.903030	1.359	0.799879
MagicTelescope	0.874869	5.116	0.800000
Marketing_Campaign	0.888393	0.775	0.800000
Mobile_Price_Classification	0.967500	0.692	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.573	0.799824
PhishingWebsites	0.962460	3.514	0.800000
PieChart3	0.879630	0.646	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.447	0.799479
PizzaCutter3	0.880383	0.636	0.799616
Pumpkin_Seeds	0.872000	0.671	0.800000
QSAR_biodegradation	0.872038	0.642	0.799810
SDSS17	0.971200	98.828	0.800000
Satellite	0.993137	1.827	0.800000
Telecom_Churn_Dataset	0.941529	0.933	0.799880
UJI_Pen_Characters	0.468864	3.111	0.799853
Water_Quality_and_Potability	0.638720	0.769	0.799756
Wilt	0.989637	0.778	0.799834
abalone	0.635167	0.914	0.799856
ada	0.846988	1.686	0.799855
ada_agnostic	0.826944	1.916	0.799868
ada_prior	0.840223	1.106	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.605000	0.530	0.800000
allbp	0.974834	1.328	0.799841
allrep	0.972185	1.187	0.799841
analcatdata_authorship	0.988166	0.724	0.799049
artificial-characters	0.682975	2.168	0.799961
autoUniv-au4-2500	0.516000	1.824	0.800000
autoUniv-au7-1100	0.345455	0.514	0.800000
bank	0.897600	23.619	0.799982
banknote_authentication	0.545455	0.370	0.799563
baseball	0.947761	0.567	0.800000
car-evaluation	0.800578	0.637	0.799769
churn	0.935000	1.346	0.800000
cmc	0.583051	0.503	0.799728
company_bankruptcy_prediction	0.969941	4.271	0.799971
contraceptive_method_choice	0.603390	0.749	0.799728
credit	0.776847	4.352	0.799988
default_of_credit_card_clients	0.826667	12.728	0.800000
delta_ailerons	0.946704	1.041	0.799972
dis	0.984106	1.198	0.799841
dna	0.934169	3.538	0.799749
drug_consumption	0.403183	0.577	0.799894
dry_bean_dataset	0.927286	3.681	0.799941
eeg-eye-state	0.955941	3.973	0.800000
electricity	0.811210	21.779	0.799987
estimation_of_obesity_levels	0.978723	0.765	0.799621
eye_movements	0.575868	3.456	0.799927
eye_movements_bin	0.588699	2.058	0.799947
first-order-theorem-proving	0.617647	2.598	0.799935
gas-drift	0.995327	11.516	0.800000
gina_agnostic	0.799712	23.049	0.799885
golf_play_dataset_extended	0.913242	0.476	0.800000
heloc	0.719000	2.824	0.800000
house_16H	0.884359	3.625	0.799970
htru	0.978771	4.588	0.799978
ibm-employee-performance	0.993197	0.859	0.800000
in_vehicle_coupon_recommendation	0.668467	3.317	0.800729
internet_firewall	0.917067	41.906	0.799991
jm1	0.813964	2.958	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.845270	21.259	0.799996
kdd_ipums_la_97-small	0.855491	1.379	0.799923
kr-vs-k	0.616180	27.717	0.799971
kropt	0.622951	29.036	0.799971
led24	0.704688	1.018	0.800000
led7	0.740625	0.720	0.800000
letter	0.964500	18.603	0.800000
mammography	0.988377	1.804	0.799964
maternal_health_risk	0.798030	0.438	0.799803
mfeat-factors	0.977500	2.790	0.800000
mfeat-fourier	0.890000	1.262	0.800000
mfeat-karhunen	0.967500	1.230	0.800000
mfeat-morphological	0.745000	0.561	0.800000
mfeat-pixel	0.960000	3.117	0.800000
mfeat-zernike	0.817500	0.959	0.800000
mice_protein_expression	1.000000	0.943	0.800000
microaggregation2	0.618500	6.492	0.800000
mobile_c36_oversampling	0.965707	20.609	0.800000
mozilla4	0.926343	1.866	0.800000
naticusdroid+android+permissions+dataset	0.963695	20.496	0.799980
national-longitudinal-survey-binary	0.991853	1.330	0.799919
okcupid_stem	0.732946	9.359	0.799978
one-hundred-plants-margin	0.809375	4.527	0.800000
one-hundred-plants-shape	0.750000	4.694	0.800000
one-hundred-plants-texture	0.890625	4.783	0.799875
optdigits	0.992883	2.616	0.800000
ozone-level-8hr	0.950690	1.441	0.799921
page-blocks	0.975342	1.195	0.799927
pendigits	0.994998	2.813	0.799945
phoneme	0.875116	0.808	0.799963
pol	0.976202	2.986	0.799940
predict_students_dropout_and_academic_success	0.769492	1.510	0.799955
qsar	0.900474	0.641	0.800000
rice_cammeo_and_osmancik	0.926509	0.792	0.800000
ringnorm	0.979054	2.000	0.800000
