dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	6.952	0.799845
Amazon_employee_access	0.942173	14.505	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	5.323	0.799980
BNG(breast-w)	0.985776	21.183	0.799980
BNG(cmc)	0.573870	36.047	0.799986
BNG(tic-tac-toe)	0.796038	20.943	0.799980
Bank_Customer_Churn_Dataset	0.866000	6.573	0.800000
Basketball_c	0.694030	4.592	0.800000
Cardiovascular-Disease-dataset	0.728643	50.093	0.800000
Click_prediction_small	0.831539	6.432	0.799990
Credit_c	0.704301	42.451	0.801311
Customer_Personality_Analysis	0.890625	0.996	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.718	0.799305
E-CommereShippingData	0.670455	2.650	0.799982
Employee	0.850698	1.143	0.799914
FICO-HELOC-cleaned	0.743291	3.096	0.799919
Firm-Teacher_Clave-Direction_Classification	0.743981	2.733	0.800000
Fitness_Club_c	0.798658	0.479	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.637500	0.621	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.654	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.143	0.799831
GesturePhaseSegmentationProcessed	0.627342	3.318	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	2.140	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.718	0.800000
INNHotelsGroup	0.863129	16.415	0.800000
Indian_pines	0.928376	12.079	0.799978
JapaneseVowels	0.994481	2.508	0.799920
KDDCup09_upselling	0.783626	2.113	0.799922
MIC	0.893939	1.368	0.799879
MagicTelescope	0.877760	5.132	0.800000
Marketing_Campaign	0.886161	0.801	0.800000
Mobile_Price_Classification	0.970000	0.679	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.579	0.799824
PhishingWebsites	0.961556	3.507	0.800000
PieChart3	0.879630	0.647	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.422	0.799479
PizzaCutter3	0.880383	0.759	0.799616
Pumpkin_Seeds	0.874000	0.679	0.800000
QSAR_biodegradation	0.890995	0.663	0.799810
SDSS17	0.972600	99.942	0.800000
Satellite	0.993137	1.751	0.800000
Telecom_Churn_Dataset	0.944528	0.924	0.799880
UJI_Pen_Characters	0.465201	3.085	0.799853
Water_Quality_and_Potability	0.646341	0.774	0.799756
Wilt	0.990674	0.780	0.799834
abalone	0.639952	0.939	0.799856
ada	0.850602	1.656	0.799855
ada_agnostic	0.833516	1.901	0.799868
ada_prior	0.835754	1.099	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.538	0.800000
allbp	0.974834	1.590	0.799841
allrep	0.970861	1.210	0.799841
analcatdata_authorship	0.982249	0.728	0.799049
artificial-characters	0.688356	2.195	0.799961
autoUniv-au4-2500	0.508000	1.799	0.800000
autoUniv-au7-1100	0.368182	0.521	0.800000
bank	0.897379	24.159	0.799982
banknote_authentication	0.563636	0.377	0.799563
baseball	0.947761	0.571	0.800000
car-evaluation	0.829480	0.636	0.799769
churn	0.937000	1.356	0.800000
cmc	0.576271	0.532	0.799728
company_bankruptcy_prediction	0.972141	4.236	0.799971
contraceptive_method_choice	0.620339	1.029	0.799728
credit	0.777445	4.352	0.799988
default_of_credit_card_clients	0.821500	12.741	0.800000
delta_ailerons	0.946704	1.047	0.799972
dis	0.984106	1.202	0.799841
dna	0.943574	3.541	0.799749
drug_consumption	0.403183	0.611	0.799894
dry_bean_dataset	0.929490	3.668	0.799941
eeg-eye-state	0.944927	3.975	0.800000
electricity	0.814190	21.910	0.799987
estimation_of_obesity_levels	0.981087	0.812	0.799621
eye_movements	0.568099	3.441	0.799927
eye_movements_bin	0.596583	2.046	0.799947
first-order-theorem-proving	0.620098	2.600	0.799935
gas-drift	0.994608	11.537	0.800000
gina_agnostic	0.793948	23.045	0.799885
golf_play_dataset_extended	0.917808	0.474	0.800000
heloc	0.721000	2.859	0.800000
house_16H	0.881764	4.032	0.799970
htru	0.979330	4.604	0.799978
ibm-employee-performance	1.000000	0.863	0.800000
in_vehicle_coupon_recommendation	0.668052	3.319	0.800729
internet_firewall	0.805219	41.874	0.799991
jm1	0.815802	2.977	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.821285	21.401	0.799996
kdd_ipums_la_97-small	0.863198	1.377	0.799923
kr-vs-k	0.587847	28.162	0.799971
kropt	0.594084	28.855	0.799971
led24	0.701562	1.176	0.800000
led7	0.742188	0.718	0.800000
letter	0.973750	19.604	0.800000
mammography	0.989718	1.789	0.799964
maternal_health_risk	0.807882	0.432	0.799803
mfeat-factors	0.977500	2.783	0.800000
