dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	4.365	0.799845
Amazon_employee_access	0.942173	11.942	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	2.752	0.799980
BNG(breast-w)	0.985268	18.260	0.799980
BNG(cmc)	0.572875	33.029	0.799986
BNG(tic-tac-toe)	0.784227	18.487	0.799980
Bank_Customer_Churn_Dataset	0.861000	3.742	0.800000
Basketball_c	0.690299	1.819	0.800000
Cardiovascular-Disease-dataset	0.729500	49.673	0.800000
Click_prediction_small	0.831539	6.424	0.799990
Credit_c	0.704549	42.000	0.801311
Customer_Personality_Analysis	0.890625	0.916	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.698	0.799305
E-CommereShippingData	0.660455	2.577	0.799982
Employee	0.845328	1.158	0.799914
FICO-HELOC-cleaned	0.739241	3.105	0.799919
Firm-Teacher_Clave-Direction_Classification	0.638889	2.745	0.800000
Fitness_Club_c	0.795302	0.479	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.652	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.637500	0.599	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.136	0.799831
GesturePhaseSegmentationProcessed	0.625316	3.301	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	2.140	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.706	0.800000
INNHotelsGroup	0.864507	16.098	0.800000
Indian_pines	0.923455	11.868	0.799978
JapaneseVowels	0.992975	2.485	0.799920
KDDCup09_upselling	0.747563	2.059	0.799922
MIC	0.900000	1.359	0.799879
MagicTelescope	0.874869	5.062	0.800000
Marketing_Campaign	0.888393	0.793	0.800000
Mobile_Price_Classification	0.935000	0.685	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.592	0.799824
PhishingWebsites	0.965174	3.493	0.800000
PieChart3	0.870370	0.654	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.398	0.799479
PizzaCutter3	0.875598	0.648	0.799616
Pumpkin_Seeds	0.880000	0.674	0.800000
QSAR_biodegradation	0.895735	0.661	0.799810
