dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.586	0.799845	0.003	0.329	2.257	2.589
Amazon_employee_access	0.942173	10.358	0.799994	0.004	0.151	10.207	10.362
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.012	0.799980	0.002	0.032	0.980	1.014
BNG(breast-w)	0.986411	16.432	0.799980	0.004	0.240	16.192	16.437
BNG(cmc)	0.575678	31.325	0.799986	0.005	0.309	31.016	31.330
BNG(tic-tac-toe)	0.790831	16.571	0.799980	0.004	0.236	16.335	16.576
Bank_Customer_Churn_Dataset	0.869500	1.996	0.800000	0.003	0.071	1.925	1.999
Basketball_c	0.712687	0.252	0.800000	0.002	0.044	0.208	0.255
Cardiovascular-Disease-dataset	0.729857	49.284	0.800000	0.006	0.399	48.886	49.290
Click_prediction_small	0.832165	5.993	0.799990	0.003	0.075	5.919	5.996
Credit_c	0.702978	41.981	0.801311	0.006	0.783	41.198	41.987
Customer_Personality_Analysis	0.883929	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.761905	0.260	0.799305	0.002	0.029	0.231	0.262
E-CommereShippingData	0.674091	2.132	0.799982	0.003	0.060	2.072	2.135
Employee	0.850698	0.702	0.799914	0.003	0.024	0.678	0.705
FICO-HELOC-cleaned	0.736709	2.554	0.799919	0.003	0.123	2.431	2.557
Firm-Teacher_Clave-Direction_Classification	0.754630	2.399	0.800000	0.003	0.098	2.301	2.402
Fitness_Club_c	0.791946	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.334	0.800000	0.002	0.033	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.593684	0.839	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.663797	2.981	0.799959	0.003	0.167	2.814	2.984
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.809	0.797432	0.003	0.058	1.750	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.412	0.800000	0.013	0.053	0.359	0.425
INNHotelsGroup	0.867126	16.040	0.800000	0.004	0.325	15.715	16.044
Indian_pines	0.932750	11.334	0.799978	0.007	0.967	10.367	11.342
JapaneseVowels	0.994481	2.179	0.799920	0.003	0.079	2.100	2.182
KDDCup09_upselling	0.777778	1.793	0.799922	0.003	0.139	1.655	1.796
MIC	0.909091	1.078	0.799879	0.005	0.160	0.917	1.082
MagicTelescope	0.879338	4.793	0.800000	0.003	0.108	4.685	4.797
Marketing_Campaign	0.892857	0.504	0.800000	0.003	0.047	0.456	0.506
Mobile_Price_Classification	0.957500	0.409	0.800000	0.002	0.037	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.835526	0.291	0.799824	0.003	0.018	0.273	0.294
PhishingWebsites	0.968792	3.183	0.800000	0.004	0.152	3.031	3.187
PieChart3	0.884259	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.753247	0.141	0.799479	0.002	0.013	0.128	0.143
PizzaCutter3	0.889952	0.347	0.799617	0.002	0.053	0.295	0.350
Pumpkin_Seeds	0.882000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.881517	0.373	0.799810	0.002	0.059	0.314	0.375
SDSS17	0.971700	99.036	0.800000	0.005	0.671	98.365	99.041
Satellite	0.993137	1.488	0.800000	0.003	0.107	1.381	1.491
Telecom_Churn_Dataset	0.955022	0.649	0.799880	0.005	0.040	0.609	0.654
UJI_Pen_Characters	0.501832	2.583	0.799853	0.002	0.117	2.466	2.585
Water_Quality_and_Potability	0.649390	0.498	0.799756	0.002	0.023	0.475	0.500
Wilt	0.990674	0.482	0.799834	0.003	0.019	0.462	0.484
abalone	0.641148	0.643	0.799856	0.003	0.027	0.616	0.645
ada	0.850602	1.377	0.799855	0.003	0.101	1.275	1.379
ada_agnostic	0.828039	1.541	0.799868	0.003	0.110	1.431	1.544
ada_prior	0.839106	0.817	0.799955	0.003	0.038	0.779	0.819
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.255	0.800000	0.002	0.016	0.238	0.257
allbp	0.972185	0.913	0.799841	0.003	0.058	0.855	0.915
allrep	0.976159	0.922	0.799841	0.003	0.060	0.862	0.925
analcatdata_authorship	0.988166	0.453	0.799049	0.003	0.094	0.359	0.456
artificial-characters	0.705479	1.895	0.799961	0.003	0.046	1.849	1.898
autoUniv-au4-2500	0.482000	1.519	0.800000	0.003	0.190	1.329	1.522
autoUniv-au7-1100	0.377273	0.206	0.800000	0.002	0.020	0.186	0.209
bank	0.900807	22.966	0.799982	0.005	0.379	22.587	22.971
banknote_authentication	0.545455	0.100	0.799563	0.003	0.010	0.090	0.103
baseball	0.944030	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.867052	0.370	0.799769	0.003	0.037	0.333	0.373
churn	0.946000	1.072	0.800000	0.003	0.061	1.012	1.075
cmc	0.603390	0.236	0.799728	0.002	0.018	0.218	0.239
company_bankruptcy_prediction	0.972141	3.948	0.799971	0.004	0.317	3.631	3.952
contraceptive_method_choice	0.620339	0.236	0.799728	0.002	0.017	0.218	0.238
credit	0.778941	4.015	0.799988	0.003	0.100	3.914	4.018
default_of_credit_card_clients	0.825167	12.318	0.800000	0.004	0.381	11.936	12.322
delta_ailerons	0.948107	0.760	0.799972	0.003	0.025	0.734	0.762
dis	0.986755	0.917	0.799841	0.003	0.058	0.859	0.920
dna	0.940439	3.262	0.799749	0.005	0.359	2.903	3.267
drug_consumption	0.403183	0.313	0.799894	0.002	0.024	0.290	0.316
dry_bean_dataset	0.926919	3.363	0.799941	0.003	0.131	3.232	3.366
eeg-eye-state	0.964953	3.690	0.800000	0.004	0.120	3.571	3.694
electricity	0.830520	21.626	0.799987	0.004	0.254	21.372	21.630
estimation_of_obesity_levels	0.976359	0.400	0.799621	0.002	0.031	0.368	0.402
eye_movements	0.590494	3.046	0.799927	0.004	0.174	2.872	3.050
eye_movements_bin	0.594612	1.751	0.799947	0.003	0.090	1.661	1.754
first-order-theorem-proving	0.623366	2.216	0.799935	0.004	0.163	2.053	2.220
gas-drift	0.995687	11.255	0.800000	0.007	1.061	10.193	11.262
gina_agnostic	0.842939	23.148	0.799885	0.011	2.260	20.888	23.159
golf_play_dataset_extended	0.931507	0.191	0.800000	0.002	0.015	0.175	0.193
heloc	0.719000	2.541	0.800000	0.003	0.113	2.428	2.544
house_16H	0.884359	3.293	0.799970	0.003	0.119	3.173	3.296
htru	0.979609	4.283	0.799978	0.003	0.080	4.203	4.286
ibm-employee-performance	0.996599	0.401	0.800000	0.002	0.051	0.350	0.403
in_vehicle_coupon_recommendation	0.709182	3.041	0.800729	0.003	0.131	2.910	3.044
internet_firewall	0.801862	42.592	0.799991	0.004	0.168	42.424	42.596
jm1	0.815342	2.686	0.800000	0.003	0.121	2.565	2.690
jungle_chess_2pcs_raw_endgame_complete	0.859772	20.596	0.799996	0.004	0.186	20.410	20.601
kdd_ipums_la_97-small	0.879576	1.103	0.799923	0.003	0.060	1.044	1.106
kr-vs-k	0.620100	29.392	0.799971	0.003	0.137	29.255	29.396
kropt	0.620278	27.038	0.799971	0.004	0.114	26.924	27.042
led24	0.739062	0.724	0.800000	0.003	0.055	0.668	0.727
led7	0.740625	0.455	0.800000	0.003	0.020	0.435	0.458
letter	0.975500	19.439	0.800000	0.004	0.182	19.257	19.443
mammography	0.988377	1.537	0.799964	0.003	0.042	1.494	1.540
maternal_health_risk	0.832512	0.163	0.799803	0.003	0.012	0.152	0.166
mfeat-factors	0.972500	2.512	0.800000	0.004	0.368	2.144	2.516
mfeat-fourier	0.897500	0.987	0.800000	0.005	0.132	0.854	0.991
mfeat-karhunen	0.970000	0.863	0.800000	0.003	0.111	0.753	0.867
mfeat-morphological	0.760000	0.266	0.800000	0.003	0.015	0.250	0.268
mfeat-pixel	0.967500	2.814	0.800000	0.004	0.415	2.399	2.818
mfeat-zernike	0.817500	0.691	0.800000	0.003	0.088	0.602	0.693
mice_protein_expression	1.000000	0.575	0.800000	0.003	0.103	0.472	0.578
microaggregation2	0.620250	6.234	0.800000	0.004	0.182	6.053	6.238
mobile_c36_oversampling	0.974304	20.584	0.800000	0.004	0.198	20.386	20.588
mozilla4	0.929238	1.586	0.800000	0.003	0.047	1.539	1.589
naticusdroid+android+permissions+dataset	0.966934	20.256	0.799980	0.008	0.797	19.459	20.264
national-longitudinal-survey-binary	0.993890	0.941	0.799918	0.003	0.050	0.890	0.944
okcupid_stem	0.734445	8.911	0.799977	0.004	0.179	8.731	8.915
one-hundred-plants-margin	0.846875	4.448	0.800000	0.003	0.117	4.331	4.451
one-hundred-plants-shape	0.762500	4.543	0.800000	0.003	0.211	4.332	4.546
one-hundred-plants-texture	0.900000	4.275	0.799875	0.003	0.173	4.102	4.278
optdigits	0.990214	2.360	0.800000	0.004	0.197	2.163	2.363
ozone-level-8hr	0.954635	1.174	0.799921	0.006	0.137	1.037	1.180
page-blocks	0.976256	0.907	0.799927	0.003	0.036	0.871	0.910
pendigits	0.995452	2.501	0.799945	0.003	0.109	2.393	2.504
phoneme	0.885291	0.527	0.799963	0.003	0.022	0.505	0.530
