dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	6.724	0.799845
Amazon_employee_access	0.942173	14.336	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	5.313	0.799980
BNG(breast-w)	0.983871	20.906	0.799980
BNG(cmc)	0.567541	35.761	0.799986
BNG(tic-tac-toe)	0.752096	20.708	0.799980
Bank_Customer_Churn_Dataset	0.850000	6.381	0.800000
Basketball_c	0.712687	4.277	0.800000
Cardiovascular-Disease-dataset	0.725357	49.814	0.800000
Click_prediction_small	0.831414	6.479	0.799990
Credit_c	0.655831	42.212	0.801311
Customer_Personality_Analysis	0.890625	0.991	0.800000
Diabetic_Retinopathy_Debrecen	0.714286	0.725	0.799305
E-CommereShippingData	0.625455	2.616	0.799982
Employee	0.835661	1.175	0.799914
FICO-HELOC-cleaned	0.736203	3.114	0.799919
Firm-Teacher_Clave-Direction_Classification	0.431019	2.718	0.800000
Fitness_Club_c	0.775168	0.518	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.503125	0.654	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.531250	0.688	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.158	0.799831
GesturePhaseSegmentationProcessed	0.533671	3.296	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.160	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.718	0.800000
INNHotelsGroup	0.820262	16.078	0.800000
Indian_pines	0.825041	11.814	0.799978
JapaneseVowels	0.956347	2.523	0.799920
KDDCup09_upselling	0.690058	2.120	0.799922
MIC	0.881818	1.363	0.799879
MagicTelescope	0.869348	5.145	0.800000
Marketing_Campaign	0.875000	0.791	0.800000
Mobile_Price_Classification	0.452500	0.727	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.572	0.799824
PhishingWebsites	0.953415	3.494	0.800000
PieChart3	0.870370	0.664	0.799443
Pima_Indians_Diabetes_Database	0.785714	0.479	0.799479
PizzaCutter3	0.875598	0.842	0.799616
Pumpkin_Seeds	0.872000	0.703	0.800000
QSAR_biodegradation	0.900474	0.660	0.799810
SDSS17	0.961500	98.365	0.800000
Satellite	0.992157	1.797	0.800000
Telecom_Churn_Dataset	0.881559	0.951	0.799880
UJI_Pen_Characters	0.406593	2.941	0.799853
Water_Quality_and_Potability	0.614329	0.796	0.799756
Wilt	0.988601	0.802	0.799834
abalone	0.624402	0.916	0.799856
ada	0.838554	1.685	0.799855
ada_agnostic	0.824754	1.848	0.799868
ada_prior	0.841341	1.121	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.564	0.800000
allbp	0.973510	1.220	0.799841
allrep	0.973510	1.225	0.799841
analcatdata_authorship	0.958580	0.757	0.799049
artificial-characters	0.646282	2.177	0.799961
autoUniv-au4-2500	0.462000	1.830	0.800000
autoUniv-au7-1100	0.313636	0.511	0.800000
bank	0.886210	23.534	0.799982
banknote_authentication	0.556364	0.405	0.799563
baseball	0.944030	0.590	0.800000
car-evaluation	0.699422	0.682	0.799769
churn	0.887000	1.362	0.800000
cmc	0.572881	0.510	0.799728
company_bankruptcy_prediction	0.972141	4.236	0.799971
contraceptive_method_choice	0.606780	0.649	0.799728
credit	0.773258	4.410	0.799988
default_of_credit_card_clients	0.814167	12.720	0.800000
delta_ailerons	0.947405	1.060	0.799972
dis	0.984106	1.217	0.799841
dna	0.838558	3.596	0.799749
drug_consumption	0.403183	0.582	0.799894
dry_bean_dataset	0.923614	3.658	0.799941
eeg-eye-state	0.923231	3.981	0.800000
electricity	0.792894	21.926	0.799987
estimation_of_obesity_levels	0.799054	0.765	0.799621
eye_movements	0.535192	3.448	0.799927
eye_movements_bin	0.586071	2.062	0.799947
first-order-theorem-proving	0.543301	2.600	0.799935
gas-drift	0.988497	11.494	0.800000
gina_agnostic	0.681556	23.011	0.799885
golf_play_dataset_extended	0.936073	0.495	0.800000
heloc	0.720000	2.845	0.800000
house_16H	0.869533	3.687	0.799970
htru	0.978492	4.579	0.799978
ibm-employee-performance	0.846939	0.794	0.800000
in_vehicle_coupon_recommendation	0.622351	3.341	0.800729
internet_firewall	0.801480	42.287	0.799991
jm1	0.811667	2.967	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.693998	21.113	0.799996
kdd_ipums_la_97-small	0.844894	1.409	0.799923
kr-vs-k	0.437455	28.694	0.799971
kropt	0.438881	26.652	0.799971
led24	0.745313	1.172	0.800000
led7	0.726562	0.723	0.800000
letter	0.922000	18.519	0.800000
mammography	0.986142	1.802	0.799964
maternal_health_risk	0.807882	0.439	0.799803
mfeat-factors	0.965000	2.812	0.800000
mfeat-fourier	0.827500	1.297	0.800000
mfeat-karhunen	0.847500	1.222	0.800000
mfeat-morphological	0.732500	0.642	0.800000
mfeat-pixel	0.882500	3.129	0.800000
mfeat-zernike	0.720000	0.970	0.800000
mice_protein_expression	0.986111	0.923	0.800000
microaggregation2	0.573500	6.474	0.800000
mobile_c36_oversampling	0.952087	20.894	0.800000
mozilla4	0.892892	1.915	0.800000
naticusdroid+android+permissions+dataset	0.958071	20.562	0.799980
national-longitudinal-survey-binary	0.972505	1.256	0.799919
okcupid_stem	0.727511	9.349	0.799978
one-hundred-plants-margin	0.656250	4.513	0.800000
one-hundred-plants-shape	0.678125	4.673	0.800000
one-hundred-plants-texture	0.784375	4.479	0.799875
optdigits	0.899466	2.662	0.800000
ozone-level-8hr	0.942801	1.532	0.799921
page-blocks	0.968950	1.211	0.799927
pendigits	0.981355	2.793	0.799945
phoneme	0.870490	0.832	0.799963
pol	0.972236	2.991	0.799940
predict_students_dropout_and_academic_success	0.750282	1.488	0.799955
qsar	0.876777	0.676	0.800000
rice_cammeo_and_osmancik	0.923885	0.830	0.800000
ringnorm	0.980405	1.988	0.800000
satimage	0.915241	2.197	0.800000
segment	0.930736	0.739	0.800000
seismic+bumps	0.934236	0.789	0.799923
shuttle	0.997500	34.594	0.800000
spambase	0.923996	2.028	0.799826
splice	0.858934	1.614	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.750	0.800000
statlog	0.705000	0.574	0.800000
steel_plates_faults	0.732648	0.770	0.799588
sylvine	0.920976	1.389	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.556	0.799971
telco-customer-churn	0.769340	1.825	0.799943
texture	0.987273	6.126	0.800000
thyroid	0.982639	1.953	0.800000
thyroid-ann	0.980132	1.121	0.799841
thyroid-dis	0.698214	0.977	0.800000
turiye_student_evaluation	0.505155	1.882	0.800000
twonorm	0.978378	2.019	0.800000
vehicle	0.764706	0.494	0.799054
