dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.401544	2.487	0.799845	0.003	0.204	2.283	2.490
Amazon_employee_access	0.942173	10.269	0.799994	0.004	0.141	10.128	10.273
BLE_RSSI_dataset_for_Indoor_localization	0.731097	1.023	0.799980	0.002	0.045	0.978	1.025
BNG(breast-w)	0.986411	16.715	0.799980	0.004	0.247	16.468	16.719
BNG(cmc)	0.575588	31.831	0.799986	0.005	0.303	31.528	31.836
BNG(tic-tac-toe)	0.790323	16.534	0.799980	0.004	0.242	16.293	16.539
Bank_Customer_Churn_Dataset	0.869000	2.032	0.800000	0.003	0.092	1.940	2.035
Basketball_c	0.701493	0.247	0.800000	0.002	0.033	0.214	0.249
Cardiovascular-Disease-dataset	0.730714	50.566	0.800000	0.006	0.394	50.172	50.572
Click_prediction_small	0.831539	5.882	0.799990	0.003	0.076	5.806	5.885
Credit_c	0.705955	42.476	0.801311	0.006	0.847	41.629	42.482
Customer_Personality_Analysis	0.897321	0.493	0.800000	0.003	0.045	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.748918	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.675455	2.121	0.799982	0.004	0.061	2.060	2.126
Employee	0.852846	0.708	0.799914	0.003	0.025	0.683	0.711
FICO-HELOC-cleaned	0.739241	2.557	0.799919	0.003	0.126	2.431	2.560
Firm-Teacher_Clave-Direction_Classification	0.739352	2.384	0.800000	0.003	0.098	2.285	2.387
Fitness_Club_c	0.808725	0.187	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.593684	0.845	0.799831	0.003	0.038	0.807	0.847
GesturePhaseSegmentationProcessed	0.649620	2.978	0.799959	0.003	0.164	2.814	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.807	0.797432	0.003	0.061	1.746	1.810
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.412	0.800000	0.003	0.052	0.360	0.415
INNHotelsGroup	0.866850	15.907	0.800000	0.005	0.302	15.605	15.912
Indian_pines	0.934390	11.412	0.799978	0.008	0.964	10.448	11.420
JapaneseVowels	0.994982	2.178	0.799920	0.003	0.079	2.099	2.181
KDDCup09_upselling	0.780702	1.800	0.799922	0.003	0.138	1.662	1.804
MIC	0.912121	1.073	0.799879	0.003	0.159	0.914	1.077
MagicTelescope	0.876709	4.773	0.800000	0.003	0.111	4.662	4.776
Marketing_Campaign	0.897321	0.507	0.800000	0.002	0.049	0.459	0.510
Mobile_Price_Classification	0.967500	0.412	0.800000	0.003	0.038	0.374	0.415
National_Health_and_Nutrition_Health_Survey	0.831140	0.292	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.968340	3.196	0.800000	0.003	0.145	3.051	3.200
PieChart3	0.879630	0.356	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.759740	0.140	0.799479	0.003	0.013	0.127	0.142
PizzaCutter3	0.885167	0.349	0.799617	0.002	0.053	0.296	0.352
Pumpkin_Seeds	0.878000	0.399	0.800000	0.002	0.025	0.374	0.402
QSAR_biodegradation	0.867299	0.375	0.799810	0.003	0.060	0.315	0.378
SDSS17	0.972150	97.633	0.800000	0.005	0.669	96.964	97.638
Satellite	0.993137	1.484	0.800000	0.005	0.105	1.378	1.489
Telecom_Churn_Dataset	0.950525	0.655	0.799880	0.002	0.041	0.614	0.658
UJI_Pen_Characters	0.487179	2.702	0.799853	0.003	0.119	2.583	2.705
Water_Quality_and_Potability	0.652439	0.494	0.799756	0.003	0.023	0.471	0.496
Wilt	0.990674	0.481	0.799834	0.002	0.019	0.462	0.484
abalone	0.635167	0.641	0.799856	0.003	0.026	0.615	0.644
ada	0.849398	1.386	0.799855	0.004	0.105	1.281	1.390
ada_agnostic	0.832421	1.534	0.799868	0.003	0.107	1.427	1.538
ada_prior	0.836872	0.823	0.799955	0.003	0.038	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.260	0.800000	0.002	0.017	0.242	0.262
allbp	0.972185	0.921	0.799841	0.003	0.060	0.861	0.924
allrep	0.977483	0.920	0.799841	0.003	0.058	0.862	0.923
analcatdata_authorship	0.976331	0.460	0.799049	0.003	0.094	0.365	0.463
artificial-characters	0.706947	1.887	0.799961	0.003	0.046	1.840	1.890
autoUniv-au4-2500	0.492000	1.524	0.800000	0.003	0.189	1.336	1.528
autoUniv-au7-1100	0.386364	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.899701	23.387	0.799982	0.005	0.383	23.004	23.392
banknote_authentication	0.563636	0.100	0.799563	0.003	0.010	0.090	0.103
