dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.392	0.799845	0.003	0.204	2.188	2.394
Amazon_employee_access	0.942173	10.035	0.799994	0.003	0.138	9.896	10.038
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.016	0.799980	0.002	0.041	0.975	1.018
BNG(breast-w)	0.985014	16.866	0.799980	0.004	0.266	16.600	16.870
BNG(cmc)	0.564105	31.194	0.799986	0.004	0.308	30.886	31.198
BNG(tic-tac-toe)	0.746507	16.732	0.799980	0.004	0.241	16.491	16.736
Bank_Customer_Churn_Dataset	0.853500	1.985	0.800000	0.002	0.075	1.910	1.988
Basketball_c	0.708955	0.244	0.800000	0.003	0.032	0.212	0.247
Cardiovascular-Disease-dataset	0.711357	50.296	0.800000	0.005	0.392	49.905	50.301
Click_prediction_small	0.831539	5.842	0.799990	0.003	0.074	5.768	5.845
Credit_c	0.678412	41.254	0.801311	0.006	0.788	40.466	41.260
Customer_Personality_Analysis	0.888393	0.491	0.800000	0.002	0.046	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.709957	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.657727	2.130	0.799982	0.003	0.062	2.068	2.132
Employee	0.815252	0.703	0.799914	0.003	0.024	0.678	0.706
FICO-HELOC-cleaned	0.743291	2.554	0.799919	0.004	0.124	2.429	2.557
Firm-Teacher_Clave-Direction_Classification	0.643981	2.373	0.800000	0.003	0.096	2.276	2.376
Fitness_Club_c	0.785235	0.185	0.799596	0.004	0.013	0.172	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.521875	0.332	0.800000	0.002	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.543750	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.588421	0.840	0.799831	0.003	0.036	0.803	0.842
GesturePhaseSegmentationProcessed	0.492152	2.979	0.799959	0.003	0.170	2.810	2.982
HR_Analytics_Job_Change_of_Data_Scientists	0.840132	1.810	0.797432	0.003	0.058	1.751	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.407	0.800000	0.002	0.051	0.355	0.409
INNHotelsGroup	0.837905	15.532	0.800000	0.004	0.299	15.233	15.536
Indian_pines	0.781848	11.358	0.799978	0.008	0.954	10.404	11.365
JapaneseVowels	0.985449	2.171	0.799920	0.003	0.079	2.092	2.174
KDDCup09_upselling	0.778752	1.794	0.799922	0.003	0.140	1.655	1.797
MIC	0.893939	1.066	0.799879	0.002	0.159	0.908	1.069
MagicTelescope	0.870137	4.801	0.800000	0.003	0.113	4.689	4.805
