dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.363	0.799845	0.003	0.205	2.158	2.366
Amazon_employee_access	0.942173	10.280	0.799994	0.004	0.140	10.140	10.284
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.015	0.799980	0.002	0.032	0.983	1.017
BNG(breast-w)	0.986538	16.710	0.799980	0.004	0.238	16.472	16.714
BNG(cmc)	0.572785	30.913	0.799986	0.004	0.307	30.607	30.918
BNG(tic-tac-toe)	0.796673	16.524	0.799980	0.004	0.240	16.284	16.528
Bank_Customer_Churn_Dataset	0.867000	2.024	0.800000	0.003	0.084	1.940	2.027
Basketball_c	0.708955	0.249	0.800000	0.003	0.038	0.210	0.251
Cardiovascular-Disease-dataset	0.729571	51.101	0.800000	0.005	0.391	50.710	51.107
Click_prediction_small	0.831539	6.016	0.799990	0.003	0.075	5.942	6.019
Credit_c	0.704549	42.472	0.801311	0.006	0.847	41.625	42.478
Customer_Personality_Analysis	0.888393	0.491	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.735931	0.262	0.799305	0.002	0.029	0.232	0.264
E-CommereShippingData	0.672273	2.117	0.799982	0.003	0.060	2.057	2.120
Employee	0.850698	0.703	0.799914	0.003	0.024	0.679	0.706
FICO-HELOC-cleaned	0.737722	2.555	0.799919	0.003	0.124	2.430	2.558
Firm-Teacher_Clave-Direction_Classification	0.737500	2.408	0.800000	0.003	0.097	2.310	2.411
Fitness_Club_c	0.795302	0.184	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.592632	0.838	0.799831	0.002	0.035	0.803	0.840
GesturePhaseSegmentationProcessed	0.624304	3.011	0.799959	0.003	0.172	2.839	3.014
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.810	0.797432	0.003	0.059	1.751	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.411	0.800000	0.003	0.051	0.360	0.414
INNHotelsGroup	0.866850	15.965	0.800000	0.004	0.302	15.663	15.970
Indian_pines	0.922362	11.256	0.799978	0.007	0.951	10.306	11.264
JapaneseVowels	0.993979	2.182	0.799920	0.003	0.083	2.099	2.185
KDDCup09_upselling	0.782651	1.797	0.799922	0.003	0.139	1.658	1.801
MIC	0.900000	1.067	0.799879	0.003	0.158	0.909	1.070
MagicTelescope	0.879600	4.745	0.800000	0.003	0.111	4.634	4.748
Marketing_Campaign	0.897321	0.502	0.800000	0.003	0.048	0.454	0.505
Mobile_Price_Classification	0.972500	0.408	0.800000	0.002	0.038	0.370	0.410
National_Health_and_Nutrition_Health_Survey	0.833333	0.291	0.799824	0.003	0.018	0.273	0.294
PhishingWebsites	0.965626	3.187	0.800000	0.004	0.145	3.042	3.190
PieChart3	0.879630	0.353	0.799443	0.002	0.055	0.298	0.356
Pima_Indians_Diabetes_Database	0.759740	0.139	0.799479	0.002	0.013	0.126	0.142
PizzaCutter3	0.880383	0.348	0.799617	0.003	0.053	0.295	0.350
Pumpkin_Seeds	0.878000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.862559	0.373	0.799810	0.002	0.060	0.313	0.376
SDSS17	0.972100	99.158	0.800000	0.005	0.669	98.489	99.164
Satellite	0.993137	1.474	0.800000	0.003	0.104	1.370	1.477
Telecom_Churn_Dataset	0.944528	0.658	0.799880	0.003	0.042	0.617	0.661
UJI_Pen_Characters	0.498168	2.615	0.799853	0.003	0.122	2.493	2.618
Water_Quality_and_Potability	0.644817	0.489	0.799756	0.003	0.022	0.467	0.492
Wilt	0.990674	0.477	0.799834	0.005	0.019	0.458	0.482
abalone	0.636364	0.636	0.799856	0.002	0.026	0.610	0.638
ada	0.855422	1.383	0.799855	0.003	0.101	1.282	1.386
ada_agnostic	0.841183	1.529	0.799868	0.003	0.109	1.420	1.532
ada_prior	0.834637	0.823	0.799955	0.003	0.039	0.784	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.257	0.800000	0.003	0.017	0.240	0.259
allbp	0.974834	0.919	0.799841	0.002	0.059	0.860	0.922
allrep	0.973510	0.920	0.799841	0.003	0.059	0.861	0.923
analcatdata_authorship	0.988166	0.457	0.799049	0.003	0.095	0.361	0.460
artificial-characters	0.689824	1.899	0.799961	0.003	0.046	1.853	1.902
autoUniv-au4-2500	0.482000	1.520	0.800000	0.003	0.193	1.327	1.523
autoUniv-au7-1100	0.377273	0.201	0.800000	0.003	0.020	0.181	0.204
bank	0.898153	23.060	0.799982	0.005	0.381	22.679	23.065
banknote_authentication	0.563636	0.100	0.799563	0.003	0.010	0.090	0.103
baseball	0.951493	0.269	0.800000	0.003	0.028	0.242	0.272
car-evaluation	0.835260	0.369	0.799769	0.003	0.036	0.333	0.372
churn	0.938000	1.080	0.800000	0.003	0.061	1.019	1.083
cmc	0.583051	0.232	0.799728	0.002	0.018	0.215	0.234
company_bankruptcy_prediction	0.969941	3.946	0.799971	0.004	0.320	3.625	3.950
contraceptive_method_choice	0.627119	0.233	0.799728	0.002	0.017	0.216	0.235
credit	0.777745	3.962	0.799988	0.003	0.093	3.869	3.965
default_of_credit_card_clients	0.826333	12.435	0.800000	0.005	0.385	12.051	12.440
delta_ailerons	0.947405	0.757	0.799972	0.002	0.025	0.731	0.759
dis	0.985430	0.918	0.799841	0.003	0.059	0.860	0.921
dna	0.932602	3.261	0.799749	0.004	0.363	2.898	3.265
drug_consumption	0.403183	0.308	0.799894	0.002	0.023	0.285	0.310
dry_bean_dataset	0.926919	3.328	0.799941	0.003	0.120	3.208	3.332
eeg-eye-state	0.953605	3.681	0.800000	0.004	0.118	3.563	3.685
electricity	0.819375	21.265	0.799987	0.004	0.252	21.013	21.269
estimation_of_obesity_levels	0.978723	0.395	0.799621	0.002	0.030	0.365	0.397
eye_movements	0.578154	3.022	0.799927	0.004	0.163	2.858	3.025
eye_movements_bin	0.603154	1.751	0.799947	0.003	0.091	1.660	1.755
first-order-theorem-proving	0.613562	2.216	0.799935	0.003	0.166	2.050	2.219
gas-drift	0.994968	11.214	0.800000	0.007	1.006	10.207	11.220
gina_agnostic	0.829971	23.258	0.799885	0.012	2.297	20.962	23.270
golf_play_dataset_extended	0.922374	0.192	0.800000	0.002	0.016	0.176	0.195
heloc	0.725500	2.565	0.800000	0.004	0.115	2.449	2.569
house_16H	0.879540	3.329	0.799970	0.003	0.119	3.209	3.332
htru	0.979050	4.323	0.799978	0.003	0.087	4.236	4.326
ibm-employee-performance	1.000000	0.406	0.800000	0.003	0.051	0.355	0.409
in_vehicle_coupon_recommendation	0.680515	3.075	0.800729	0.003	0.131	2.944	3.078
internet_firewall	0.800793	42.881	0.799991	0.004	0.188	42.693	42.886
jm1	0.814424	2.690	0.800000	0.003	0.116	2.574	2.693
jungle_chess_2pcs_raw_endgame_complete	0.851740	20.959	0.799996	0.004	0.185	20.774	20.963
kdd_ipums_la_97-small	0.866089	1.114	0.799923	0.003	0.061	1.053	1.117
kr-vs-k	0.613507	27.063	0.799971	0.003	0.128	26.934	27.066
kropt	0.615289	28.670	0.799971	0.004	0.117	28.552	28.673
led24	0.725000	0.726	0.800000	0.003	0.057	0.670	0.729
led7	0.737500	0.454	0.800000	0.003	0.020	0.434	0.456
letter	0.971000	18.668	0.800000	0.004	0.179	18.489	18.672
mammography	0.989718	1.521	0.799964	0.003	0.043	1.478	1.524
maternal_health_risk	0.798030	0.164	0.799803	0.002	0.012	0.153	0.167
mfeat-factors	0.975000	2.504	0.800000	0.004	0.370	2.135	2.508
mfeat-fourier	0.890000	0.988	0.800000	0.004	0.136	0.852	0.991
mfeat-karhunen	0.970000	0.864	0.800000	0.003	0.112	0.752	0.866
mfeat-morphological	0.760000	0.266	0.800000	0.003	0.015	0.251	0.269
mfeat-pixel	0.967500	2.804	0.800000	0.004	0.417	2.387	2.807
mfeat-zernike	0.810000	0.691	0.800000	0.003	0.089	0.602	0.694
mice_protein_expression	1.000000	0.578	0.800000	0.003	0.106	0.472	0.581
microaggregation2	0.628000	6.210	0.800000	0.004	0.187	6.023	6.214
mobile_c36_oversampling	0.967543	20.130	0.800000	0.003	0.199	19.932	20.134
mozilla4	0.923126	1.593	0.800000	0.003	0.046	1.547	1.596
naticusdroid+android+permissions+dataset	0.967615	20.186	0.799980	0.008	0.807	19.378	20.194
national-longitudinal-survey-binary	0.992872	0.940	0.799918	0.003	0.049	0.890	0.943
okcupid_stem	0.731072	8.991	0.799977	0.004	0.178	8.813	8.994
one-hundred-plants-margin	0.843750	3.953	0.800000	0.003	0.115	3.838	3.956
one-hundred-plants-shape	0.756250	4.048	0.800000	0.003	0.212	3.836	4.050
one-hundred-plants-texture	0.906250	4.271	0.799875	0.003	0.108	4.163	4.273
optdigits	0.991993	2.353	0.800000	0.004	0.187	2.167	2.357
ozone-level-8hr	0.956607	1.174	0.799921	0.003	0.135	1.039	1.177
page-blocks	0.976256	0.909	0.799927	0.003	0.035	0.874	0.911
pendigits	0.995452	2.456	0.799945	0.003	0.105	2.352	2.460
phoneme	0.873265	0.525	0.799963	0.003	0.021	0.504	0.528
pol	0.977194	2.737	0.799940	0.003	0.109	2.628	2.741
predict_students_dropout_and_academic_success	0.772881	1.222	0.799955	0.005	0.082	1.140	1.228
qsar	0.900474	0.367	0.800000	0.003	0.058	0.310	0.370
rice_cammeo_and_osmancik	0.930446	0.525	0.800000	0.002	0.021	0.504	0.527
ringnorm	0.978378	1.687	0.800000	0.003	0.083	1.604	1.690
satimage	0.918351	1.894	0.800000	0.003	0.131	1.763	1.898
segment	0.932900	0.431	0.800000	0.003	0.035	0.396	0.434
seismic+bumps	0.932302	0.476	0.799923	0.002	0.034	0.442	0.479
shuttle	0.999397	34.722	0.800000	0.005	0.319	34.403	34.727
spambase	0.950054	1.757	0.799826	0.003	0.135	1.622	1.760
splice	0.882445	1.305	0.800000	0.003	0.133	1.173	1.308
sports_articles_for_objectivity_analysis	0.855000	0.449	0.800000	0.003	0.090	0.359	0.451
statlog	0.720000	0.229	0.800000	0.002	0.030	0.199	0.232
steel_plates_faults	0.778920	0.475	0.799588	0.003	0.051	0.425	0.478
sylvine	0.935610	1.098	0.799961	0.003	0.063	1.035	1.101
taiwanese_bankruptcy_prediction	0.969941	3.954	0.799971	0.004	0.327	3.627	3.959
telco-customer-churn	0.800568	1.539	0.799943	0.003	0.074	1.464	1.541
texture	0.998182	5.772	0.800000	0.003	0.126	5.647	5.776
thyroid	0.987500	1.638	0.800000	0.003	0.068	1.570	1.641
thyroid-ann	0.988079	0.811	0.799841	0.003	0.046	0.766	0.814
thyroid-dis	0.701786	0.651	0.800000	0.002	0.050	0.602	0.654
turiye_student_evaluation	0.500000	1.587	0.800000	0.003	0.107	1.481	1.590
twonorm	0.979730	1.682	0.800000	0.003	0.088	1.595	1.685
vehicle	0.835294	0.207	0.799054	0.003	0.028	0.179	0.209
wall-robot-navigation	0.966117	1.273	0.799853	0.003	0.077	1.196	1.276
water_quality	0.901875	1.691	0.799900	0.003	0.066	1.625	1.694
waveform-5000	0.871000	1.549	0.800000	0.003	0.120	1.429	1.552
waveform_database_generator_version_1	0.859000	1.102	0.800000	0.003	0.065	1.037	1.105
website_phishing	0.911439	0.223	0.799704	0.002	0.018	0.205	0.225
wine-quality-red	0.575000	0.221	0.799875	0.002	0.010	0.210	0.223
wine-quality-white	0.608163	0.820	0.799918	0.003	0.038	0.783	0.823
yeast	0.622896	0.228	0.799865	0.002	0.017	0.212	0.231
