dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.405405	2.365	0.799845	0.003	0.204	2.161	2.368
Amazon_employee_access	0.942173	10.278	0.799994	0.004	0.143	10.135	10.282
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.022	0.799980	0.002	0.040	0.982	1.024
BNG(breast-w)	0.985903	16.758	0.799980	0.006	0.238	16.520	16.764
BNG(cmc)	0.573146	31.556	0.799986	0.006	0.301	31.254	31.562
BNG(tic-tac-toe)	0.784735	16.484	0.799980	0.004	0.248	16.236	16.487
Bank_Customer_Churn_Dataset	0.864000	1.993	0.800000	0.003	0.079	1.914	1.996
Basketball_c	0.708955	0.255	0.800000	0.002	0.046	0.210	0.257
Cardiovascular-Disease-dataset	0.731357	50.784	0.800000	0.006	0.424	50.360	50.790
Click_prediction_small	0.831539	5.961	0.799990	0.003	0.075	5.887	5.964
Credit_c	0.705294	41.416	0.801311	0.006	0.787	40.629	41.422
Customer_Personality_Analysis	0.886161	0.488	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.761905	0.262	0.799305	0.002	0.029	0.232	0.264
E-CommereShippingData	0.669091	2.113	0.799982	0.002	0.060	2.052	2.115
Employee	0.854995	0.704	0.799914	0.002	0.024	0.679	0.706
FICO-HELOC-cleaned	0.742785	2.544	0.799919	0.003	0.123	2.421	2.547
Firm-Teacher_Clave-Direction_Classification	0.761574	2.397	0.800000	0.003	0.097	2.300	2.400
Fitness_Club_c	0.802013	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.571875	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.653125	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.592632	0.837	0.799831	0.002	0.035	0.802	0.840
GesturePhaseSegmentationProcessed	0.633418	2.974	0.799959	0.003	0.163	2.811	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.807	0.797432	0.003	0.058	1.749	1.809
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.414	0.800000	0.003	0.052	0.362	0.416
INNHotelsGroup	0.865748	15.949	0.800000	0.004	0.307	15.642	15.954
Indian_pines	0.936031	11.377	0.799978	0.007	0.950	10.427	11.384
JapaneseVowels	0.994481	2.173	0.799920	0.003	0.079	2.094	2.176
KDDCup09_upselling	0.787524	1.799	0.799922	0.003	0.140	1.660	1.803
MIC	0.903030	1.069	0.799879	0.003	0.157	0.913	1.072
MagicTelescope	0.875920	4.717	0.800000	0.003	0.110	4.607	4.720
Marketing_Campaign	0.888393	0.509	0.800000	0.003	0.049	0.460	0.511
Mobile_Price_Classification	0.975000	0.415	0.800000	0.003	0.039	0.376	0.418
National_Health_and_Nutrition_Health_Survey	0.837719	0.293	0.799824	0.002	0.018	0.275	0.296
PhishingWebsites	0.973315	3.198	0.800000	0.004	0.147	3.051	3.202
PieChart3	0.875000	0.355	0.799443	0.002	0.055	0.300	0.357
Pima_Indians_Diabetes_Database	0.753247	0.142	0.799479	0.002	0.013	0.129	0.144
PizzaCutter3	0.885167	0.348	0.799617	0.002	0.052	0.296	0.351
Pumpkin_Seeds	0.874000	0.399	0.800000	0.002	0.025	0.374	0.401
QSAR_biodegradation	0.872038	0.376	0.799810	0.003	0.060	0.316	0.378
SDSS17	0.971850	98.676	0.800000	0.006	0.671	98.005	98.681
Satellite	0.993137	1.484	0.800000	0.003	0.105	1.378	1.487
Telecom_Churn_Dataset	0.952024	0.651	0.799880	0.002	0.041	0.610	0.653
UJI_Pen_Characters	0.465201	2.578	0.799853	0.004	0.121	2.457	2.583
Water_Quality_and_Potability	0.635671	0.496	0.799756	0.003	0.023	0.473	0.499
Wilt	0.990674	0.484	0.799834	0.002	0.019	0.465	0.486
abalone	0.639952	0.644	0.799856	0.003	0.027	0.617	0.646
ada	0.845783	1.397	0.799855	0.003	0.114	1.283	1.400
ada_agnostic	0.829135	1.533	0.799868	0.003	0.107	1.427	1.537
ada_prior	0.835754	0.819	0.799955	0.003	0.039	0.780	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.257	0.800000	0.002	0.017	0.240	0.260
allbp	0.974834	0.918	0.799841	0.003	0.059	0.859	0.920
allrep	0.974834	0.913	0.799841	0.003	0.058	0.854	0.916
analcatdata_authorship	0.994083	0.461	0.799049	0.003	0.096	0.365	0.464
artificial-characters	0.703033	1.893	0.799961	0.003	0.048	1.845	1.896
autoUniv-au4-2500	0.502000	1.528	0.800000	0.003	0.193	1.335	1.531
autoUniv-au7-1100	0.359091	0.202	0.800000	0.002	0.020	0.183	0.205
bank	0.897711	22.851	0.799982	0.004	0.380	22.472	22.856
banknote_authentication	0.549091	0.101	0.799563	0.003	0.010	0.090	0.104
baseball	0.940299	0.270	0.800000	0.003	0.028	0.242	0.273
car-evaluation	0.815029	0.370	0.799769	0.003	0.036	0.334	0.373
churn	0.940000	1.080	0.800000	0.003	0.063	1.018	1.083
cmc	0.603390	0.238	0.799728	0.002	0.018	0.220	0.240
company_bankruptcy_prediction	0.972874	3.954	0.799971	0.004	0.322	3.632	3.958
contraceptive_method_choice	0.620339	0.233	0.799728	0.002	0.017	0.216	0.235
credit	0.776548	3.939	0.799988	0.003	0.094	3.845	3.942
default_of_credit_card_clients	0.823833	12.382	0.800000	0.004	0.390	11.993	12.387
delta_ailerons	0.948107	0.760	0.799972	0.003	0.025	0.735	0.763
dis	0.986755	0.926	0.799841	0.003	0.059	0.867	0.929
dna	0.898119	3.264	0.799749	0.004	0.361	2.903	3.268
drug_consumption	0.403183	0.307	0.799894	0.003	0.023	0.284	0.309
dry_bean_dataset	0.925450	3.332	0.799941	0.003	0.122	3.210	3.335
eeg-eye-state	0.965621	3.684	0.800000	0.004	0.119	3.564	3.687
electricity	0.818713	21.510	0.799987	0.004	0.253	21.257	21.515
estimation_of_obesity_levels	0.978723	0.401	0.799621	0.002	0.030	0.370	0.403
eye_movements	0.592779	3.013	0.799927	0.004	0.161	2.853	3.017
eye_movements_bin	0.593955	1.757	0.799947	0.004	0.093	1.665	1.761
first-order-theorem-proving	0.609477	2.225	0.799935	0.003	0.166	2.059	2.228
gas-drift	0.994608	11.176	0.800000	0.007	1.003	10.173	11.183
gina_agnostic	0.773775	23.126	0.799885	0.011	2.274	20.852	23.137
golf_play_dataset_extended	0.931507	0.197	0.800000	0.002	0.016	0.181	0.199
heloc	0.722000	2.556	0.800000	0.004	0.116	2.440	2.559
house_16H	0.882876	3.280	0.799970	0.003	0.118	3.161	3.283
htru	0.980168	4.288	0.799978	0.003	0.083	4.205	4.291
ibm-employee-performance	0.976190	0.404	0.800000	0.003	0.052	0.353	0.407
in_vehicle_coupon_recommendation	0.680931	3.030	0.800729	0.003	0.131	2.898	3.033
internet_firewall	0.802167	42.682	0.799991	0.004	0.172	42.510	42.686
jm1	0.814883	2.664	0.800000	0.003	0.115	2.548	2.667
jungle_chess_2pcs_raw_endgame_complete	0.846162	20.594	0.799996	0.004	0.184	20.410	20.598
kdd_ipums_la_97-small	0.868015	1.106	0.799923	0.003	0.061	1.046	1.109
kr-vs-k	0.606023	27.727	0.799971	0.004	0.138	27.588	27.731
kropt	0.608339	27.026	0.799971	0.004	0.115	26.911	27.030
led24	0.746875	0.716	0.800000	0.003	0.056	0.661	0.719
led7	0.740625	0.449	0.800000	0.002	0.019	0.430	0.451
letter	0.970000	18.186	0.800000	0.004	0.177	18.009	18.190
mammography	0.989271	1.558	0.799964	0.003	0.062	1.496	1.561
maternal_health_risk	0.802956	0.178	0.799803	0.003	0.018	0.160	0.180
mfeat-factors	0.965000	2.665	0.800000	0.004	0.523	2.142	2.669
mfeat-fourier	0.897500	1.044	0.800000	0.003	0.184	0.860	1.047
mfeat-karhunen	0.967500	0.868	0.800000	0.003	0.112	0.756	0.871
