dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.521	0.799845	0.003	0.212	2.308	2.524
Amazon_employee_access	0.942173	10.153	0.799994	0.004	0.138	10.015	10.157
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.014	0.799980	0.002	0.032	0.983	1.017
BNG(breast-w)	0.985903	16.412	0.799980	0.004	0.238	16.174	16.416
BNG(cmc)	0.575588	31.701	0.799986	0.006	0.309	31.391	31.707
BNG(tic-tac-toe)	0.795276	16.478	0.799980	0.004	0.251	16.227	16.483
Bank_Customer_Churn_Dataset	0.871000	1.985	0.800000	0.003	0.070	1.915	1.988
Basketball_c	0.708955	0.261	0.800000	0.003	0.047	0.214	0.264
Cardiovascular-Disease-dataset	0.730929	50.693	0.800000	0.006	0.423	50.269	50.699
Click_prediction_small	0.831539	6.012	0.799990	0.003	0.074	5.938	6.015
Credit_c	0.706369	41.525	0.801311	0.006	0.792	40.733	41.531
Customer_Personality_Analysis	0.895089	0.495	0.800000	0.003	0.046	0.450	0.498
Diabetic_Retinopathy_Debrecen	0.753247	0.267	0.799305	0.003	0.030	0.237	0.270
E-CommereShippingData	0.671818	2.138	0.799982	0.003	0.063	2.074	2.140
Employee	0.857143	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.739241	2.559	0.799919	0.004	0.125	2.434	2.563
Firm-Teacher_Clave-Direction_Classification	0.696296	2.404	0.800000	0.003	0.097	2.307	2.408
Fitness_Club_c	0.795302	0.188	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.581250	0.338	0.800000	0.003	0.034	0.304	0.341
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.337	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.592632	0.842	0.799831	0.002	0.036	0.806	0.844
GesturePhaseSegmentationProcessed	0.645063	2.981	0.799959	0.003	0.169	2.813	2.985
