dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	5.395	0.799845
Amazon_employee_access	0.942173	13.041	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	3.040	0.799980
BNG(breast-w)	0.985522	18.903	0.799980
BNG(cmc)	0.569892	34.349	0.799986
BNG(tic-tac-toe)	0.781433	19.505	0.799980
Bank_Customer_Churn_Dataset	0.859500	4.807	0.800000
Basketball_c	0.701493	2.093	0.800000
Cardiovascular-Disease-dataset	0.730714	49.746	0.800000
Click_prediction_small	0.831539	6.436	0.799990
Credit_c	0.701985	42.122	0.801311
Customer_Personality_Analysis	0.895089	0.898	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.699	0.799305
E-CommereShippingData	0.666818	2.617	0.799982
Employee	0.846402	1.151	0.799914
FICO-HELOC-cleaned	0.739747	3.124	0.799919
Firm-Teacher_Clave-Direction_Classification	0.688889	2.724	0.800000
Fitness_Club_c	0.795302	0.468	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.635	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.609375	0.604	0.800000
Gender_Gap_in_Spanish_WP	0.597895	1.112	0.799831
GesturePhaseSegmentationProcessed	0.606076	3.289	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.129	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.704	0.800000
INNHotelsGroup	0.862715	16.156	0.800000
Indian_pines	0.910880	11.805	0.799978
JapaneseVowels	0.991972	2.493	0.799920
KDDCup09_upselling	0.759259	2.064	0.799922
MIC	0.909091	1.356	0.799879
MagicTelescope	0.876709	5.099	0.800000
Marketing_Campaign	0.899554	0.776	0.800000
Mobile_Price_Classification	0.917500	0.731	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.567	0.799824
PhishingWebsites	0.962913	3.496	0.800000
PieChart3	0.870370	0.642	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.408	0.799479
PizzaCutter3	0.880383	0.878	0.799616
Pumpkin_Seeds	0.882000	0.678	0.800000
QSAR_biodegradation	0.890995	0.642	0.799810
SDSS17	0.971850	98.447	0.800000
Satellite	0.993137	1.767	0.800000
Telecom_Churn_Dataset	0.941529	0.964	0.799880
UJI_Pen_Characters	0.457875	3.105	0.799853
Water_Quality_and_Potability	0.632622	0.756	0.799756
Wilt	0.989637	0.768	0.799834
abalone	0.637560	0.924	0.799856
ada	0.846988	1.664	0.799855
ada_agnostic	0.834611	1.951	0.799868
ada_prior	0.839106	1.105	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.527	0.800000
allbp	0.974834	1.202	0.799841
allrep	0.970861	1.204	0.799841
analcatdata_authorship	0.994083	0.725	0.799049
artificial-characters	0.679061	2.173	0.799961
autoUniv-au4-2500	0.476000	1.844	0.800000
autoUniv-au7-1100	0.354545	0.493	0.800000
bank	0.895942	23.693	0.799982
banknote_authentication	0.552727	0.365	0.799563
baseball	0.944030	0.528	0.800000
car-evaluation	0.757225	0.640	0.799769
churn	0.941000	1.347	0.800000
cmc	0.579661	0.528	0.799728
company_bankruptcy_prediction	0.969941	4.268	0.799971
contraceptive_method_choice	0.616949	0.611	0.799728
credit	0.775052	4.417	0.799988
default_of_credit_card_clients	0.825667	12.650	0.800000
delta_ailerons	0.948107	1.031	0.799972
dis	0.984106	1.208	0.799841
dna	0.932602	3.547	0.799749
drug_consumption	0.403183	0.577	0.799894
dry_bean_dataset	0.928388	3.684	0.799941
eeg-eye-state	0.952603	3.984	0.800000
electricity	0.804921	21.931	0.799987
estimation_of_obesity_levels	0.983452	0.831	0.799621
eye_movements	0.569013	3.418	0.799927
eye_movements_bin	0.595269	2.059	0.799947
first-order-theorem-proving	0.602124	2.599	0.799935
gas-drift	0.994968	11.541	0.800000
gina_agnostic	0.762248	23.151	0.799885
golf_play_dataset_extended	0.922374	0.472	0.800000
heloc	0.719500	2.853	0.800000
house_16H	0.883247	3.609	0.799970
htru	0.979330	4.555	0.799978
ibm-employee-performance	0.986395	0.853	0.800000
in_vehicle_coupon_recommendation	0.671375	3.317	0.800729
internet_firewall	0.802930	41.820	0.799991
jm1	0.815342	2.963	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.836903	21.134	0.799996
kdd_ipums_la_97-small	0.853565	1.417	0.799923
kr-vs-k	0.576265	30.100	0.799971
kropt	0.581076	27.884	0.799971
led24	0.729688	1.210	0.800000
led7	0.732812	0.721	0.800000
letter	0.961250	19.595	0.800000
mammography	0.989271	1.797	0.799964
maternal_health_risk	0.798030	0.441	0.799803
mfeat-factors	0.970000	2.830	0.800000
mfeat-fourier	0.872500	1.276	0.800000
mfeat-karhunen	0.962500	1.213	0.800000
mfeat-morphological	0.762500	0.554	0.800000
mfeat-pixel	0.952500	3.082	0.800000
