dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.507	0.799845	0.003	0.207	2.300	2.510
Amazon_employee_access	0.942173	10.364	0.799994	0.004	0.149	10.215	10.367
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.011	0.799980	0.002	0.031	0.979	1.013
BNG(breast-w)	0.985776	16.814	0.799980	0.004	0.236	16.578	16.818
BNG(cmc)	0.571519	31.618	0.799986	0.005	0.305	31.313	31.623
BNG(tic-tac-toe)	0.790069	16.688	0.799980	0.004	0.238	16.449	16.692
Bank_Customer_Churn_Dataset	0.865500	1.992	0.800000	0.003	0.084	1.908	1.994
Basketball_c	0.720149	0.242	0.800000	0.002	0.031	0.211	0.244
Cardiovascular-Disease-dataset	0.729857	50.689	0.800000	0.005	0.391	50.299	50.694
Click_prediction_small	0.831539	6.005	0.799990	0.003	0.075	5.930	6.008
Credit_c	0.706948	41.460	0.801311	0.006	0.799	40.660	41.466
Customer_Personality_Analysis	0.895089	0.492	0.800000	0.004	0.045	0.446	0.496
Diabetic_Retinopathy_Debrecen	0.748918	0.264	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.670909	2.112	0.799982	0.002	0.062	2.050	2.115
Employee	0.844253	0.711	0.799914	0.002	0.025	0.686	0.713
FICO-HELOC-cleaned	0.739747	2.549	0.799919	0.003	0.125	2.424	2.552
Firm-Teacher_Clave-Direction_Classification	0.678241	2.405	0.800000	0.003	0.100	2.305	2.408
Fitness_Club_c	0.795302	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.550000	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.338	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.591579	0.841	0.799831	0.002	0.036	0.806	0.844
GesturePhaseSegmentationProcessed	0.633924	2.974	0.799959	0.003	0.166	2.808	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.813	0.797432	0.003	0.058	1.755	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.413	0.800000	0.009	0.053	0.360	0.422
INNHotelsGroup	0.867402	16.066	0.800000	0.004	0.327	15.739	16.070
Indian_pines	0.902679	11.359	0.799978	0.007	0.982	10.376	11.365
JapaneseVowels	0.992474	2.170	0.799920	0.003	0.078	2.092	2.173
KDDCup09_upselling	0.776803	1.800	0.799922	0.003	0.139	1.661	1.802
MIC	0.906061	1.073	0.799879	0.003	0.160	0.913	1.076
MagicTelescope	0.874080	4.793	0.800000	0.003	0.109	4.684	4.796
Marketing_Campaign	0.890625	0.504	0.800000	0.003	0.048	0.456	0.507
Mobile_Price_Classification	0.970000	0.410	0.800000	0.002	0.037	0.373	0.412
National_Health_and_Nutrition_Health_Survey	0.837719	0.293	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.972411	3.201	0.800000	0.003	0.142	3.059	3.204
PieChart3	0.870370	0.357	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.746753	0.142	0.799479	0.002	0.013	0.128	0.144
PizzaCutter3	0.889952	0.349	0.799617	0.002	0.053	0.296	0.352
Pumpkin_Seeds	0.878000	0.400	0.800000	0.003	0.025	0.375	0.403
QSAR_biodegradation	0.867299	0.376	0.799810	0.002	0.061	0.316	0.379
SDSS17	0.971300	97.781	0.800000	0.005	0.670	97.111	97.786
Satellite	0.993137	1.476	0.800000	0.003	0.103	1.373	1.479
Telecom_Churn_Dataset	0.949025	0.659	0.799880	0.003	0.041	0.618	0.661
UJI_Pen_Characters	0.487179	2.707	0.799853	0.003	0.121	2.586	2.709
Water_Quality_and_Potability	0.637195	0.493	0.799756	0.002	0.022	0.470	0.495
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.481
abalone	0.631579	0.639	0.799856	0.002	0.026	0.613	0.641
ada	0.849398	1.388	0.799855	0.003	0.103	1.285	1.392
ada_agnostic	0.836802	1.529	0.799868	0.003	0.106	1.423	1.532
ada_prior	0.837989	0.828	0.799955	0.003	0.039	0.789	0.830
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.259	0.800000	0.002	0.017	0.242	0.261
allbp	0.974834	0.921	0.799841	0.003	0.058	0.863	0.924
allrep	0.976159	0.917	0.799841	0.003	0.057	0.859	0.919
analcatdata_authorship	0.988166	0.461	0.799049	0.003	0.096	0.365	0.464
artificial-characters	0.683464	1.904	0.799961	0.003	0.046	1.857	1.907
autoUniv-au4-2500	0.478000	1.530	0.800000	0.003	0.193	1.337	1.534
autoUniv-au7-1100	0.363636	0.203	0.800000	0.002	0.019	0.183	0.205
bank	0.894725	23.720	0.799982	0.004	0.380	23.341	23.725
banknote_authentication	0.556364	0.100	0.799563	0.002	0.010	0.090	0.103
baseball	0.947761	0.271	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.794798	0.371	0.799769	0.002	0.037	0.334	0.373
churn	0.939000	1.084	0.800000	0.003	0.066	1.019	1.087
cmc	0.576271	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.970674	3.962	0.799971	0.004	0.323	3.639	3.966
contraceptive_method_choice	0.616949	0.236	0.799728	0.002	0.017	0.219	0.238
credit	0.778941	3.979	0.799988	0.003	0.093	3.887	3.982
default_of_credit_card_clients	0.824667	12.476	0.800000	0.004	0.411	12.065	12.480
delta_ailerons	0.946704	0.769	0.799972	0.002	0.026	0.743	0.771
dis	0.984106	0.924	0.799841	0.003	0.059	0.865	0.927
dna	0.931034	3.280	0.799749	0.004	0.359	2.921	3.284
drug_consumption	0.403183	0.313	0.799894	0.002	0.024	0.289	0.315
dry_bean_dataset	0.928021	3.343	0.799941	0.003	0.124	3.219	3.346
eeg-eye-state	0.965955	3.718	0.800000	0.003	0.120	3.598	3.721
electricity	0.824120	21.977	0.799987	0.004	0.253	21.723	21.981
estimation_of_obesity_levels	0.976359	0.400	0.799621	0.003	0.030	0.369	0.402
eye_movements	0.576782	3.049	0.799927	0.004	0.168	2.881	3.053
eye_movements_bin	0.589356	1.758	0.799947	0.003	0.093	1.665	1.761
first-order-theorem-proving	0.621732	2.226	0.799935	0.003	0.166	2.060	2.230
gas-drift	0.994249	11.310	0.800000	0.007	1.031	10.279	11.317
gina_agnostic	0.795389	23.318	0.799885	0.011	2.281	21.037	23.329
golf_play_dataset_extended	0.922374	0.193	0.800000	0.002	0.016	0.176	0.195
heloc	0.721500	2.571	0.800000	0.003	0.123	2.447	2.574
house_16H	0.883247	3.285	0.799970	0.003	0.121	3.164	3.288
htru	0.979609	4.318	0.799978	0.002	0.087	4.230	4.320
ibm-employee-performance	1.000000	0.406	0.800000	0.002	0.052	0.354	0.409
in_vehicle_coupon_recommendation	0.675114	3.035	0.800729	0.003	0.132	2.904	3.039
internet_firewall	0.801404	42.898	0.799991	0.004	0.189	42.709	42.902
jm1	0.817180	2.683	0.800000	0.003	0.119	2.565	2.686
