dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	6.580	0.799845
Amazon_employee_access	0.942173	14.270	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.000	0.799980
BNG(breast-w)	0.985395	20.771	0.799980
BNG(cmc)	0.571609	35.306	0.799986
BNG(tic-tac-toe)	0.795530	20.604	0.799980
Bank_Customer_Churn_Dataset	0.861500	6.080	0.800000
Basketball_c	0.690299	4.352	0.800000
Cardiovascular-Disease-dataset	0.729143	49.615	0.800000
Click_prediction_small	0.831915	6.441	0.799990
Credit_c	0.705294	42.071	0.801311
Customer_Personality_Analysis	0.897321	1.070	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.718	0.799305
E-CommereShippingData	0.660455	2.707	0.799982
Employee	0.843179	1.145	0.799914
FICO-HELOC-cleaned	0.744304	3.109	0.799919
Firm-Teacher_Clave-Direction_Classification	0.748611	2.709	0.800000
Fitness_Club_c	0.798658	0.495	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.578125	0.627	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.604	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.178	0.799831
GesturePhaseSegmentationProcessed	0.621772	3.289	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848953	2.203	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.795	0.800000
INNHotelsGroup	0.865059	16.063	0.800000
Indian_pines	0.907600	11.867	0.799978
JapaneseVowels	0.993979	2.471	0.799920
KDDCup09_upselling	0.756335	2.079	0.799922
MIC	0.900000	1.398	0.799879
MagicTelescope	0.875920	5.124	0.800000
Marketing_Campaign	0.899554	0.770	0.800000
Mobile_Price_Classification	0.935000	0.702	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.560	0.799824
PhishingWebsites	0.964270	3.489	0.800000
PieChart3	0.875000	0.625	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.405	0.799479
PizzaCutter3	0.880383	0.656	0.799616
Pumpkin_Seeds	0.876000	0.682	0.800000
