dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.447876	2.367	0.799845	0.003	0.203	2.164	2.370
Amazon_employee_access	0.942173	10.159	0.799994	0.004	0.142	10.017	10.162
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.011	0.799980	0.002	0.031	0.980	1.013
BNG(breast-w)	0.985522	16.716	0.799980	0.004	0.240	16.477	16.720
BNG(cmc)	0.572061	31.216	0.799986	0.005	0.302	30.914	31.221
BNG(tic-tac-toe)	0.780671	16.457	0.799980	0.004	0.250	16.207	16.461
Bank_Customer_Churn_Dataset	0.861500	1.981	0.800000	0.003	0.072	1.910	1.984
Basketball_c	0.708955	0.257	0.800000	0.002	0.043	0.214	0.259
Cardiovascular-Disease-dataset	0.728929	50.667	0.800000	0.005	0.427	50.240	50.672
Click_prediction_small	0.832040	6.000	0.799990	0.003	0.075	5.926	6.004
Credit_c	0.706948	41.309	0.801311	0.006	0.785	40.524	41.314
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.761905	0.262	0.799305	0.002	0.029	0.233	0.264
E-CommereShippingData	0.666818	2.131	0.799982	0.003	0.060	2.070	2.134
Employee	0.850698	0.704	0.799914	0.002	0.024	0.679	0.706
FICO-HELOC-cleaned	0.740759	2.556	0.799919	0.003	0.123	2.432	2.559
Firm-Teacher_Clave-Direction_Classification	0.732870	2.402	0.800000	0.003	0.099	2.303	2.405
Fitness_Club_c	0.788591	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.634375	0.332	0.800000	0.002	0.033	0.299	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.653125	0.334	0.800000	0.002	0.035	0.299	0.336
Gender_Gap_in_Spanish_WP	0.590526	0.840	0.799831	0.002	0.035	0.805	0.842
GesturePhaseSegmentationProcessed	0.630380	2.974	0.799959	0.003	0.164	2.810	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.811	0.797432	0.003	0.059	1.752	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.405	0.800000	0.002	0.050	0.355	0.407
INNHotelsGroup	0.856513	15.884	0.800000	0.004	0.301	15.583	15.887
Indian_pines	0.926736	11.509	0.799978	0.007	0.988	10.521	11.516
JapaneseVowels	0.992474	2.175	0.799920	0.003	0.079	2.097	2.178
KDDCup09_upselling	0.771930	1.795	0.799922	0.003	0.139	1.656	1.798
MIC	0.909091	1.067	0.799879	0.003	0.159	0.908	1.070
MagicTelescope	0.873817	4.715	0.800000	0.003	0.111	4.603	4.718
Marketing_Campaign	0.892857	0.505	0.800000	0.003	0.049	0.457	0.508
Mobile_Price_Classification	0.952500	0.411	0.800000	0.002	0.038	0.372	0.413
National_Health_and_Nutrition_Health_Survey	0.839912	0.290	0.799824	0.002	0.018	0.271	0.292
PhishingWebsites	0.968340	3.192	0.800000	0.003	0.146	3.047	3.196
PieChart3	0.879630	0.352	0.799443	0.002	0.055	0.297	0.354
Pima_Indians_Diabetes_Database	0.733766	0.137	0.799479	0.002	0.013	0.124	0.140
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.053	0.294	0.349
Pumpkin_Seeds	0.876000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.876777	0.374	0.799810	0.002	0.060	0.314	0.376
SDSS17	0.970700	99.130	0.800000	0.005	0.671	98.458	99.135
Satellite	0.993137	1.485	0.800000	0.003	0.109	1.376	1.489
Telecom_Churn_Dataset	0.943028	0.654	0.799880	0.002	0.042	0.613	0.657
UJI_Pen_Characters	0.483516	2.810	0.799853	0.002	0.220	2.590	2.812
Water_Quality_and_Potability	0.646341	0.494	0.799756	0.003	0.023	0.471	0.497
Wilt	0.990674	0.481	0.799834	0.002	0.019	0.462	0.483
abalone	0.631579	0.641	0.799856	0.002	0.027	0.615	0.644
ada	0.845783	1.385	0.799855	0.003	0.102	1.282	1.388
ada_agnostic	0.832421	1.533	0.799868	0.003	0.106	1.427	1.536
ada_prior	0.837989	0.822	0.799955	0.003	0.039	0.783	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.257	0.800000	0.002	0.017	0.240	0.260
allbp	0.974834	0.917	0.799841	0.002	0.058	0.860	0.920
allrep	0.972185	0.920	0.799841	0.003	0.059	0.861	0.923
analcatdata_authorship	0.982249	0.459	0.799049	0.002	0.097	0.363	0.462
artificial-characters	0.688845	1.880	0.799961	0.003	0.047	1.833	1.883
autoUniv-au4-2500	0.486000	1.522	0.800000	0.003	0.189	1.333	1.525
autoUniv-au7-1100	0.350000	0.207	0.800000	0.002	0.020	0.187	0.209
bank	0.895942	23.354	0.799982	0.004	0.378	22.976	23.358
banknote_authentication	0.545455	0.099	0.799563	0.003	0.010	0.089	0.101
baseball	0.947761	0.271	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.806358	0.369	0.799769	0.003	0.036	0.333	0.372
churn	0.938000	1.081	0.800000	0.003	0.063	1.017	1.083
cmc	0.572881	0.233	0.799728	0.004	0.017	0.216	0.237
company_bankruptcy_prediction	0.971408	3.947	0.799971	0.004	0.320	3.627	3.951
contraceptive_method_choice	0.610169	0.235	0.799728	0.002	0.017	0.218	0.237
