dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.524	0.799845	0.003	0.219	2.305	2.527
Amazon_employee_access	0.942173	10.058	0.799994	0.004	0.150	9.908	10.062
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.016	0.799980	0.002	0.032	0.983	1.018
BNG(breast-w)	0.986411	16.544	0.799980	0.004	0.238	16.305	16.548
BNG(cmc)	0.574051	31.326	0.799986	0.005	0.305	31.021	31.331
BNG(tic-tac-toe)	0.783211	16.504	0.799980	0.004	0.238	16.265	16.508
Bank_Customer_Churn_Dataset	0.872000	2.030	0.800000	0.003	0.090	1.940	2.032
Basketball_c	0.705224	0.255	0.800000	0.003	0.033	0.221	0.257
Cardiovascular-Disease-dataset	0.730500	50.484	0.800000	0.006	0.396	50.088	50.490
Click_prediction_small	0.831790	6.019	0.799990	0.003	0.075	5.944	6.021
Credit_c	0.701902	42.312	0.801311	0.006	0.843	41.468	42.318
Customer_Personality_Analysis	0.883929	0.494	0.800000	0.003	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.766234	0.265	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.671364	2.133	0.799982	0.003	0.061	2.072	2.136
Employee	0.858217	0.709	0.799914	0.003	0.025	0.684	0.712
FICO-HELOC-cleaned	0.741266	2.557	0.799919	0.004	0.125	2.433	2.561
Firm-Teacher_Clave-Direction_Classification	0.782870	2.411	0.800000	0.003	0.099	2.312	2.414
Fitness_Club_c	0.808725	0.188	0.799596	0.003	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.675000	0.336	0.800000	0.003	0.034	0.301	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.687500	0.337	0.800000	0.003	0.036	0.301	0.340
Gender_Gap_in_Spanish_WP	0.592632	0.846	0.799831	0.002	0.036	0.810	0.848
GesturePhaseSegmentationProcessed	0.658734	2.977	0.799959	0.003	0.165	2.812	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.811	0.797432	0.014	0.061	1.750	1.825
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.409	0.800000	0.002	0.051	0.358	0.412
INNHotelsGroup	0.867540	15.869	0.800000	0.004	0.299	15.570	15.873
Indian_pines	0.919081	11.417	0.799978	0.008	0.973	10.445	11.426
JapaneseVowels	0.994982	2.181	0.799920	0.003	0.081	2.101	2.184
KDDCup09_upselling	0.783626	1.800	0.799922	0.003	0.141	1.659	1.803
MIC	0.896970	1.072	0.799879	0.003	0.159	0.913	1.075
MagicTelescope	0.876446	4.790	0.800000	0.003	0.110	4.680	4.793
Marketing_Campaign	0.895089	0.504	0.800000	0.002	0.049	0.455	0.507
Mobile_Price_Classification	0.967500	0.410	0.800000	0.002	0.039	0.371	0.412
National_Health_and_Nutrition_Health_Survey	0.837719	0.290	0.799824	0.002	0.019	0.272	0.293
PhishingWebsites	0.970602	3.173	0.800000	0.004	0.145	3.029	3.177
PieChart3	0.875000	0.354	0.799443	0.002	0.056	0.299	0.356
Pima_Indians_Diabetes_Database	0.759740	0.138	0.799479	0.003	0.013	0.125	0.141
PizzaCutter3	0.885167	0.347	0.799617	0.002	0.053	0.294	0.350
Pumpkin_Seeds	0.882000	0.396	0.800000	0.002	0.025	0.370	0.398
QSAR_biodegradation	0.872038	0.375	0.799810	0.003	0.062	0.313	0.378
SDSS17	0.972700	98.576	0.800000	0.006	0.674	97.902	98.581
Satellite	0.993137	1.483	0.800000	0.003	0.105	1.378	1.486
Telecom_Churn_Dataset	0.952024	0.654	0.799880	0.002	0.041	0.613	0.656
UJI_Pen_Characters	0.490842	2.747	0.799853	0.003	0.121	2.626	2.749
Water_Quality_and_Potability	0.638720	0.494	0.799756	0.003	0.022	0.472	0.497
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.481
abalone	0.638756	0.639	0.799856	0.002	0.026	0.614	0.642
ada	0.849398	1.388	0.799855	0.003	0.105	1.283	1.391
ada_agnostic	0.836802	1.532	0.799868	0.003	0.106	1.426	1.535
ada_prior	0.833520	0.824	0.799955	0.003	0.038	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.260	0.800000	0.002	0.017	0.242	0.262
allbp	0.974834	0.920	0.799841	0.003	0.060	0.860	0.923
allrep	0.973510	0.917	0.799841	0.003	0.058	0.860	0.920
analcatdata_authorship	0.988166	0.458	0.799049	0.003	0.096	0.363	0.461
artificial-characters	0.696184	1.887	0.799961	0.003	0.047	1.840	1.890
autoUniv-au4-2500	0.482000	1.522	0.800000	0.003	0.191	1.331	1.526
autoUniv-au7-1100	0.377273	0.204	0.800000	0.003	0.020	0.185	0.207
bank	0.900254	22.923	0.799982	0.005	0.381	22.542	22.927
banknote_authentication	0.549091	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.947761	0.269	0.800000	0.003	0.027	0.241	0.271
car-evaluation	0.852601	0.368	0.799769	0.002	0.035	0.333	0.371
churn	0.941000	1.076	0.800000	0.003	0.061	1.015	1.079
cmc	0.596610	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969941	3.953	0.799971	0.004	0.324	3.630	3.958
contraceptive_method_choice	0.627119	0.236	0.799728	0.002	0.017	0.218	0.238
credit	0.777146	3.913	0.799988	0.003	0.093	3.820	3.916
default_of_credit_card_clients	0.824333	12.319	0.800000	0.004	0.382	11.937	12.323
delta_ailerons	0.948808	0.762	0.799972	0.008	0.026	0.736	0.771
dis	0.986755	0.921	0.799841	0.003	0.059	0.862	0.924
dna	0.931034	3.273	0.799749	0.004	0.366	2.906	3.277
drug_consumption	0.403183	0.309	0.799894	0.003	0.023	0.285	0.311
dry_bean_dataset	0.926552	3.325	0.799941	0.003	0.124	3.200	3.328
eeg-eye-state	0.956943	3.682	0.800000	0.003	0.119	3.562	3.685
electricity	0.826327	21.244	0.799987	0.004	0.256	20.988	21.249
estimation_of_obesity_levels	0.978723	0.396	0.799621	0.002	0.030	0.366	0.398
eye_movements	0.580896	3.016	0.799927	0.004	0.167	2.849	3.020
eye_movements_bin	0.593955	1.751	0.799947	0.003	0.091	1.660	1.754
first-order-theorem-proving	0.614379	2.220	0.799935	0.004	0.165	2.055	2.223
gas-drift	0.995327	11.219	0.800000	0.007	1.037	10.182	11.226
gina_agnostic	0.818444	23.236	0.799885	0.011	2.275	20.961	23.247
golf_play_dataset_extended	0.926941	0.194	0.800000	0.002	0.015	0.179	0.196
heloc	0.724000	2.548	0.800000	0.003	0.115	2.433	2.552
house_16H	0.886212	3.296	0.799970	0.003	0.119	3.177	3.299
htru	0.979609	4.318	0.799978	0.003	0.088	4.230	4.322
ibm-employee-performance	1.000000	0.404	0.800000	0.003	0.051	0.353	0.406
in_vehicle_coupon_recommendation	0.691317	3.045	0.800729	0.003	0.132	2.913	3.048
internet_firewall	0.815900	42.786	0.799991	0.004	0.188	42.598	42.790
jm1	0.814883	2.675	0.800000	0.004	0.117	2.558	2.679
jungle_chess_2pcs_raw_endgame_complete	0.855199	20.852	0.799996	0.004	0.184	20.668	20.856
kdd_ipums_la_97-small	0.868979	1.109	0.799923	0.003	0.062	1.047	1.112
kr-vs-k	0.617962	28.803	0.799971	0.003	0.130	28.673	28.807
kropt	0.623129	26.649	0.799971	0.004	0.116	26.533	26.653
led24	0.739062	0.721	0.800000	0.003	0.055	0.666	0.724
led7	0.746875	0.453	0.800000	0.003	0.019	0.434	0.455
letter	0.973000	18.034	0.800000	0.004	0.178	17.856	18.038
mammography	0.989718	1.526	0.799964	0.003	0.044	1.482	1.529
maternal_health_risk	0.837438	0.169	0.799803	0.002	0.012	0.157	0.171
mfeat-factors	0.975000	2.510	0.800000	0.004	0.372	2.139	2.514
mfeat-fourier	0.882500	0.992	0.800000	0.004	0.136	0.856	0.996
mfeat-karhunen	0.970000	0.868	0.800000	0.003	0.112	0.756	0.871
mfeat-morphological	0.760000	0.270	0.800000	0.003	0.016	0.254	0.273
mfeat-pixel	0.970000	2.820	0.800000	0.004	0.423	2.398	2.824
mfeat-zernike	0.810000	0.688	0.800000	0.003	0.088	0.600	0.691
mice_protein_expression	1.000000	0.576	0.800000	0.002	0.105	0.471	0.579
microaggregation2	0.624500	6.206	0.800000	0.004	0.183	6.023	6.210
mobile_c36_oversampling	0.970054	20.187	0.800000	0.004	0.201	19.986	20.191
mozilla4	0.929238	1.593	0.800000	0.003	0.044	1.549	1.596
naticusdroid+android+permissions+dataset	0.967104	20.222	0.799980	0.008	0.814	19.408	20.230
national-longitudinal-survey-binary	0.997963	0.939	0.799918	0.003	0.049	0.890	0.942
okcupid_stem	0.732009	8.842	0.799977	0.004	0.177	8.665	8.846
one-hundred-plants-margin	0.815625	4.182	0.800000	0.003	0.114	4.068	4.184
one-hundred-plants-shape	0.740625	4.111	0.800000	0.003	0.113	3.998	4.114
one-hundred-plants-texture	0.893750	4.127	0.799875	0.003	0.110	4.017	4.130
optdigits	0.991103	2.350	0.800000	0.004	0.185	2.165	2.354
ozone-level-8hr	0.950690	1.164	0.799921	0.003	0.133	1.031	1.167
page-blocks	0.974429	0.904	0.799927	0.002	0.035	0.868	0.906
pendigits	0.994998	2.492	0.799945	0.003	0.106	2.386	2.496
phoneme	0.888992	0.523	0.799963	0.003	0.022	0.501	0.526
pol	0.977690	2.724	0.799940	0.003	0.109	2.615	2.727
predict_students_dropout_and_academic_success	0.777401	1.222	0.799955	0.003	0.082	1.140	1.225
qsar	0.909953	0.370	0.800000	0.002	0.059	0.311	0.372
rice_cammeo_and_osmancik	0.929134	0.524	0.800000	0.002	0.021	0.504	0.527
ringnorm	0.979730	1.678	0.800000	0.005	0.082	1.596	1.683
satimage	0.921462	1.893	0.800000	0.003	0.131	1.762	1.896
segment	0.937229	0.437	0.800000	0.003	0.036	0.401	0.440
seismic+bumps	0.934236	0.482	0.799923	0.003	0.036	0.446	0.484
shuttle	0.999310	34.515	0.800000	0.005	0.316	34.199	34.520
spambase	0.951140	1.762	0.799826	0.003	0.133	1.629	1.765
splice	0.880878	1.315	0.800000	0.003	0.137	1.178	1.319
sports_articles_for_objectivity_analysis	0.845000	0.446	0.800000	0.003	0.087	0.359	0.449
statlog	0.740000	0.229	0.800000	0.002	0.030	0.199	0.231
steel_plates_faults	0.778920	0.480	0.799588	0.002	0.051	0.429	0.482
sylvine	0.938537	1.096	0.799961	0.003	0.065	1.032	1.099
taiwanese_bankruptcy_prediction	0.971408	3.959	0.799971	0.004	0.330	3.629	3.964
