dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	7.225	0.799845
Amazon_employee_access	0.942173	15.034	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.607	0.799980
BNG(breast-w)	0.985649	21.324	0.799980
BNG(cmc)	0.570434	35.972	0.799986
BNG(tic-tac-toe)	0.766066	21.593	0.799980
Bank_Customer_Churn_Dataset	0.866000	6.771	0.800000
Basketball_c	0.708955	5.057	0.800000
Cardiovascular-Disease-dataset	0.721643	49.553	0.800000
Click_prediction_small	0.831539	6.419	0.799990
Credit_c	0.693879	42.071	0.801311
Customer_Personality_Analysis	0.897321	0.972	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.703	0.799305
E-CommereShippingData	0.670455	2.639	0.799982
Employee	0.843179	1.173	0.799914
FICO-HELOC-cleaned	0.736709	3.118	0.799919
Firm-Teacher_Clave-Direction_Classification	0.626852	2.730	0.800000
Fitness_Club_c	0.778523	0.473	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.571875	0.650	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.565625	0.655	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.155	0.799831
GesturePhaseSegmentationProcessed	0.572658	3.370	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.841235	2.198	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.745	0.800000
INNHotelsGroup	0.855824	16.093	0.800000
Indian_pines	0.885183	11.782	0.799978
JapaneseVowels	0.990467	2.485	0.799920
KDDCup09_upselling	0.765107	2.152	0.799922
MIC	0.906061	1.408	0.799879
MagicTelescope	0.871714	5.156	0.800000
Marketing_Campaign	0.888393	0.822	0.800000
Mobile_Price_Classification	0.627500	0.696	0.800000
National_Health_and_Nutrition_Health_Survey	0.848684	0.615	0.799824
PhishingWebsites	0.967888	3.497	0.800000
PieChart3	0.875000	0.645	0.799443
Pima_Indians_Diabetes_Database	0.766234	0.474	0.799479
PizzaCutter3	0.880383	0.628	0.799616
Pumpkin_Seeds	0.876000	0.714	0.800000
QSAR_biodegradation	0.881517	0.665	0.799810
SDSS17	0.958250	98.301	0.800000
Satellite	0.991176	1.779	0.800000
Telecom_Churn_Dataset	0.919040	0.940	0.799880
UJI_Pen_Characters	0.487179	3.051	0.799853
Water_Quality_and_Potability	0.638720	0.817	0.799756
Wilt	0.985492	0.814	0.799834
abalone	0.630383	0.924	0.799856
ada	0.843373	1.689	0.799855
ada_agnostic	0.820372	1.833	0.799868
ada_prior	0.839106	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.585	0.800000
allbp	0.974834	1.247	0.799841
allrep	0.969536	1.242	0.799841
analcatdata_authorship	0.982249	0.746	0.799049
artificial-characters	0.669765	2.174	0.799961
autoUniv-au4-2500	0.470000	1.860	0.800000
autoUniv-au7-1100	0.354545	0.520	0.800000
bank	0.890523	23.572	0.799982
banknote_authentication	0.541818	0.424	0.799563
baseball	0.947761	0.560	0.800000
car-evaluation	0.699422	0.667	0.799769
churn	0.929000	1.370	0.800000
cmc	0.566102	0.516	0.799728
company_bankruptcy_prediction	0.972141	4.253	0.799971
contraceptive_method_choice	0.569492	0.596	0.799728
credit	0.776847	4.366	0.799988
default_of_credit_card_clients	0.818500	12.674	0.800000
delta_ailerons	0.946704	1.039	0.799972
dis	0.984106	1.230	0.799841
dna	0.898119	3.593	0.799749
drug_consumption	0.397878	0.587	0.799894
dry_bean_dataset	0.927653	3.719	0.799941
eeg-eye-state	0.925567	4.060	0.800000
electricity	0.807349	21.835	0.799987
estimation_of_obesity_levels	0.943262	0.831	0.799621
eye_movements	0.574954	3.393	0.799927
eye_movements_bin	0.588042	2.085	0.799947
first-order-theorem-proving	0.594771	2.618	0.799935
gas-drift	0.992811	11.523	0.800000
gina_agnostic	0.720461	23.078	0.799885
golf_play_dataset_extended	0.931507	0.511	0.800000
heloc	0.719500	2.840	0.800000
house_16H	0.876205	3.659	0.799970
htru	0.978212	4.554	0.799978
ibm-employee-performance	0.993197	0.804	0.800000
in_vehicle_coupon_recommendation	0.677192	3.333	0.800729
internet_firewall	0.801938	41.847	0.799991
jm1	0.813505	2.982	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.710955	21.070	0.799996
kdd_ipums_la_97-small	0.845857	1.397	0.799923
kr-vs-k	0.554348	29.177	0.799971
kropt	0.556308	28.118	0.799971
led24	0.707812	1.017	0.800000
led7	0.743750	0.778	0.800000
letter	0.954250	18.430	0.800000
mammography	0.987930	1.796	0.799964
maternal_health_risk	0.753695	0.475	0.799803
mfeat-factors	0.965000	2.814	0.800000
mfeat-fourier	0.880000	1.352	0.800000
mfeat-karhunen	0.962500	1.263	0.800000
mfeat-morphological	0.757500	0.563	0.800000
mfeat-pixel	0.930000	3.128	0.800000
mfeat-zernike	0.822500	0.972	0.800000
mice_protein_expression	1.000000	0.953	0.800000
microaggregation2	0.601750	6.523	0.800000
mobile_c36_oversampling	0.959718	20.616	0.800000
mozilla4	0.910261	1.949	0.800000
naticusdroid+android+permissions+dataset	0.951764	20.534	0.799980
national-longitudinal-survey-binary	0.977597	1.275	0.799919
okcupid_stem	0.731634	9.326	0.799978
one-hundred-plants-margin	0.775000	4.437	0.800000
one-hundred-plants-shape	0.703125	4.380	0.800000
one-hundred-plants-texture	0.821875	4.965	0.799875
optdigits	0.981317	2.638	0.800000
ozone-level-8hr	0.948718	1.502	0.799921
page-blocks	0.973516	1.206	0.799927
pendigits	0.994998	2.781	0.799945
phoneme	0.863090	0.865	0.799963
pol	0.968270	3.006	0.799940
predict_students_dropout_and_academic_success	0.737853	1.508	0.799955
qsar	0.886256	0.677	0.800000
rice_cammeo_and_osmancik	0.925197	0.819	0.800000
ringnorm	0.979730	2.035	0.800000
satimage	0.910575	2.186	0.800000
segment	0.917749	0.738	0.800000
seismic+bumps	0.934236	0.772	0.799923
shuttle	0.998879	34.630	0.800000
spambase	0.931596	2.036	0.799826
splice	0.894984	1.644	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.739	0.800000
statlog	0.755000	0.520	0.800000
steel_plates_faults	0.760925	0.756	0.799588
sylvine	0.936585	1.395	0.799961
taiwanese_bankruptcy_prediction	0.973607	4.370	0.799971
telco-customer-churn	0.796309	1.816	0.799943
texture	0.992727	6.104	0.800000
thyroid	0.984722	1.975	0.800000
thyroid-ann	0.981457	1.097	0.799841
thyroid-dis	0.700000	1.007	0.800000
turiye_student_evaluation	0.499141	1.882	0.800000
twonorm	0.978378	2.036	0.800000
vehicle	0.817647	0.524	0.799054
