dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	6.607	0.799845
Amazon_employee_access	0.942173	14.394	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.729094	5.164	0.799980
BNG(breast-w)	0.985903	21.099	0.799980
BNG(cmc)	0.570886	35.768	0.799986
BNG(tic-tac-toe)	0.786767	20.810	0.799980
Bank_Customer_Churn_Dataset	0.869000	6.237	0.800000
Basketball_c	0.694030	4.410	0.800000
Cardiovascular-Disease-dataset	0.728929	51.729	0.800000
Click_prediction_small	0.832040	6.434	0.799990
Credit_c	0.707692	43.209	0.801311
Customer_Personality_Analysis	0.892857	0.986	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.698	0.799305
E-CommereShippingData	0.672727	2.592	0.799982
Employee	0.851772	1.184	0.799914
FICO-HELOC-cleaned	0.740759	3.100	0.799919
Firm-Teacher_Clave-Direction_Classification	0.761574	2.721	0.800000
Fitness_Club_c	0.805369	0.500	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.674	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.649	0.800000
Gender_Gap_in_Spanish_WP	0.601053	1.157	0.799831
GesturePhaseSegmentationProcessed	0.655190	3.311	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	2.154	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.771	0.800000
INNHotelsGroup	0.867402	16.156	0.800000
Indian_pines	0.918535	16.170	0.799978
JapaneseVowels	0.994982	2.563	0.799920
KDDCup09_upselling	0.781676	2.087	0.799922
MIC	0.896970	1.530	0.799879
MagicTelescope	0.877497	5.107	0.800000
Marketing_Campaign	0.892857	0.803	0.800000
Mobile_Price_Classification	0.970000	0.747	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.577	0.799824
PhishingWebsites	0.971054	8.081	0.800000
PieChart3	0.870370	0.653	0.799443
Pima_Indians_Diabetes_Database	0.766234	0.413	0.799479
PizzaCutter3	0.875598	0.655	0.799616
Pumpkin_Seeds	0.880000	0.689	0.800000
QSAR_biodegradation	0.876777	0.670	0.799810
SDSS17	0.972550	99.474	0.800000
Satellite	0.992157	1.781	0.800000
Telecom_Churn_Dataset	0.944528	0.979	0.799880
UJI_Pen_Characters	0.479853	3.073	0.799853
Water_Quality_and_Potability	0.644817	0.787	0.799756
Wilt	0.991710	0.781	0.799834
abalone	0.636364	0.957	0.799856
ada	0.851807	1.672	0.799855
ada_agnostic	0.841183	1.828	0.799868
ada_prior	0.832402	1.111	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.534	0.800000
allbp	0.976159	1.273	0.799841
allrep	0.973510	1.218	0.799841
analcatdata_authorship	0.988166	0.749	0.799049
artificial-characters	0.699609	2.203	0.799961
autoUniv-au4-2500	0.490000	1.823	0.800000
autoUniv-au7-1100	0.363636	0.522	0.800000
bank	0.900033	23.613	0.799982
banknote_authentication	0.560000	0.364	0.799563
baseball	0.940299	0.574	0.800000
car-evaluation	0.843931	0.654	0.799769
churn	0.935000	1.370	0.800000
cmc	0.586441	0.530	0.799728
company_bankruptcy_prediction	0.968475	4.252	0.799971
contraceptive_method_choice	0.616949	0.700	0.799728
credit	0.775351	4.361	0.799988
default_of_credit_card_clients	0.823333	13.504	0.800000
delta_ailerons	0.947405	1.079	0.799972
dis	0.986755	1.213	0.799841
dna	0.926332	3.554	0.799749
drug_consumption	0.403183	0.593	0.799894
dry_bean_dataset	0.928755	3.695	0.799941
eeg-eye-state	0.959613	3.974	0.800000
electricity	0.822575	21.802	0.799987
estimation_of_obesity_levels	0.973995	0.941	0.799621
eye_movements	0.575411	3.412	0.799927
eye_movements_bin	0.599212	2.043	0.799947
first-order-theorem-proving	0.618464	2.600	0.799935
gas-drift	0.994968	11.543	0.800000
gina_agnostic	0.815562	23.171	0.799885
golf_play_dataset_extended	0.931507	0.485	0.800000
heloc	0.722000	2.837	0.800000
house_16H	0.884359	4.283	0.799970
htru	0.979050	4.591	0.799978
ibm-employee-performance	1.000000	0.889	0.800000
in_vehicle_coupon_recommendation	0.675530	3.318	0.800729
internet_firewall	0.927214	42.064	0.799991
jm1	0.817180	2.966	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.851294	21.123	0.799996
kdd_ipums_la_97-small	0.869942	1.402	0.799923
kr-vs-k	0.604241	27.172	0.799971
kropt	0.609587	28.785	0.799971
led24	0.737500	1.065	0.800000
led7	0.732812	0.751	0.800000
letter	0.972000	20.184	0.800000
mammography	0.989718	1.803	0.799964
maternal_health_risk	0.817734	0.455	0.799803
mfeat-factors	0.975000	2.791	0.800000
mfeat-fourier	0.882500	1.283	0.800000
mfeat-karhunen	0.970000	1.220	0.800000
mfeat-morphological	0.757500	0.638	0.800000
mfeat-pixel	0.972500	3.113	0.800000
mfeat-zernike	0.815000	1.000	0.800000
mice_protein_expression	1.000000	0.955	0.800000
microaggregation2	0.620000	6.506	0.800000
mobile_c36_oversampling	0.975947	20.647	0.800000
mozilla4	0.928594	1.879	0.800000
naticusdroid+android+permissions+dataset	0.966081	20.506	0.799980
national-longitudinal-survey-binary	0.995927	1.439	0.799919
okcupid_stem	0.732946	9.354	0.799978
one-hundred-plants-margin	0.828125	4.918	0.800000
one-hundred-plants-shape	0.759375	4.548	0.800000
one-hundred-plants-texture	0.884375	4.801	0.799875
optdigits	0.991993	2.626	0.800000
ozone-level-8hr	0.954635	1.451	0.799921
page-blocks	0.974429	1.198	0.799927
pendigits	0.995907	2.907	0.799945
phoneme	0.887142	0.817	0.799963
pol	0.976698	3.020	0.799940
predict_students_dropout_and_academic_success	0.779661	1.519	0.799955
qsar	0.905213	0.656	0.800000
rice_cammeo_and_osmancik	0.931759	0.810	0.800000
ringnorm	0.979730	1.969	0.800000
satimage	0.922240	2.185	0.800000
segment	0.932900	0.738	0.800000
seismic+bumps	0.932302	1.628	0.799923
shuttle	0.999397	34.391	0.800000
spambase	0.951140	2.040	0.799826
splice	0.877743	1.602	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.733	0.800000
statlog	0.735000	0.511	0.800000
steel_plates_faults	0.776350	0.742	0.799588
sylvine	0.939512	1.393	0.799961
taiwanese_bankruptcy_prediction	0.970674	5.275	0.799971
telco-customer-churn	0.799858	1.827	0.799943
texture	0.999091	6.128	0.800000
thyroid	0.986111	1.935	0.800000
thyroid-ann	0.988079	1.102	0.799841
thyroid-dis	0.691071	0.945	0.800000
turiye_student_evaluation	0.495704	1.862	0.800000
twonorm	0.979730	1.985	0.800000
vehicle	0.858824	0.530	0.799054
wall-robot-navigation	0.967033	1.528	0.799853
water_quality	0.900625	1.963	0.799900
waveform-5000	0.870000	1.844	0.800000
waveform_database_generator_version_1	0.869000	1.383	0.800000
website_phishing	0.904059	0.511	0.799704
wine-quality-red	0.578125	0.487	0.799875
wine-quality-white	0.623469	1.162	0.799918
yeast	0.619529	0.523	0.799865
