dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.374517	2.487	0.799845	0.003	0.205	2.282	2.490
Amazon_employee_access	0.942173	10.106	0.799994	0.004	0.142	9.964	10.110
BLE_RSSI_dataset_for_Indoor_localization	0.736605	1.017	0.799980	0.002	0.041	0.975	1.019
BNG(breast-w)	0.981204	16.481	0.799980	0.005	0.241	16.240	16.485
BNG(cmc)	0.552984	31.662	0.799986	0.004	0.336	31.326	31.667
BNG(tic-tac-toe)	0.732283	16.649	0.799980	0.005	0.242	16.408	16.654
Bank_Customer_Churn_Dataset	0.831500	1.984	0.800000	0.003	0.075	1.909	1.987
Basketball_c	0.701493	0.252	0.800000	0.002	0.039	0.213	0.254
Cardiovascular-Disease-dataset	0.690786	49.752	0.800000	0.005	0.421	49.332	49.758
Click_prediction_small	0.831539	5.805	0.799990	0.002	0.075	5.731	5.808
Credit_c	0.657568	41.462	0.801311	0.006	0.795	40.668	41.468
Customer_Personality_Analysis	0.866071	0.491	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.683983	0.263	0.799305	0.002	0.030	0.234	0.265
E-CommereShippingData	0.668636	2.127	0.799982	0.003	0.061	2.066	2.130
Employee	0.752954	0.706	0.799914	0.002	0.024	0.681	0.708
FICO-HELOC-cleaned	0.735696	2.552	0.799919	0.003	0.122	2.430	2.555
Firm-Teacher_Clave-Direction_Classification	0.564815	2.372	0.800000	0.003	0.098	2.275	2.375
Fitness_Club_c	0.778523	0.183	0.799596	0.002	0.013	0.170	0.185
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.506250	0.331	0.800000	0.002	0.034	0.297	0.333
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.506250	0.333	0.800000	0.003	0.035	0.297	0.335
Gender_Gap_in_Spanish_WP	0.593684	0.839	0.799831	0.002	0.036	0.803	0.841
GesturePhaseSegmentationProcessed	0.509873	2.966	0.799959	0.003	0.159	2.807	2.969
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	1.797	0.797432	0.003	0.060	1.737	1.800
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.411	0.800000	0.002	0.051	0.360	0.413
INNHotelsGroup	0.791454	15.784	0.800000	0.005	0.301	15.482	15.788
Indian_pines	0.758885	11.477	0.799978	0.007	0.993	10.484	11.484
JapaneseVowels	0.967888	2.173	0.799920	0.003	0.078	2.095	2.176
KDDCup09_upselling	0.722222	1.793	0.799922	0.004	0.139	1.654	1.797
MIC	0.884848	1.066	0.799879	0.003	0.158	0.908	1.069
MagicTelescope	0.844111	4.741	0.800000	0.003	0.110	4.631	4.744
Marketing_Campaign	0.868304	0.506	0.800000	0.003	0.049	0.457	0.509
Mobile_Price_Classification	0.575000	0.411	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.835526	0.291	0.799824	0.002	0.018	0.273	0.293
PhishingWebsites	0.926730	3.200	0.800000	0.003	0.147	3.053	3.203
PieChart3	0.879630	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.759740	0.138	0.799479	0.002	0.013	0.125	0.140
PizzaCutter3	0.885167	0.346	0.799617	0.002	0.052	0.294	0.349
Pumpkin_Seeds	0.868000	0.399	0.800000	0.002	0.025	0.374	0.402
QSAR_biodegradation	0.867299	0.373	0.799810	0.002	0.060	0.313	0.376
SDSS17	0.896550	99.355	0.800000	0.005	0.671	98.685	99.360
Satellite	0.990196	1.482	0.800000	0.003	0.104	1.378	1.485
Telecom_Churn_Dataset	0.905547	0.655	0.799880	0.002	0.041	0.614	0.657
UJI_Pen_Characters	0.391941	2.647	0.799853	0.003	0.119	2.528	2.650
Water_Quality_and_Potability	0.620427	0.496	0.799756	0.003	0.023	0.472	0.499
Wilt	0.967876	0.482	0.799834	0.002	0.019	0.463	0.484
abalone	0.589713	0.642	0.799856	0.003	0.027	0.616	0.645
ada	0.831325	1.382	0.799855	0.003	0.104	1.278	1.385
ada_agnostic	0.789704	1.535	0.799868	0.003	0.107	1.428	1.538
ada_prior	0.830168	0.823	0.799955	0.002	0.038	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.256	0.800000	0.002	0.017	0.239	0.258
allbp	0.962914	0.917	0.799841	0.002	0.059	0.858	0.919
allrep	0.966887	0.919	0.799841	0.003	0.058	0.861	0.922
analcatdata_authorship	0.982249	0.461	0.799049	0.002	0.096	0.365	0.463
artificial-characters	0.589041	1.906	0.799961	0.003	0.047	1.858	1.909
autoUniv-au4-2500	0.486000	1.521	0.800000	0.003	0.192	1.329	1.524
autoUniv-au7-1100	0.309091	0.205	0.800000	0.003	0.020	0.185	0.208
bank	0.886210	23.221	0.799982	0.004	0.380	22.841	23.226
banknote_authentication	0.545455	0.097	0.799563	0.002	0.010	0.088	0.100
baseball	0.951493	0.269	0.800000	0.003	0.028	0.242	0.272
car-evaluation	0.699422	0.368	0.799769	0.003	0.036	0.332	0.370
churn	0.902000	1.077	0.800000	0.003	0.062	1.016	1.080
cmc	0.559322	0.232	0.799728	0.002	0.017	0.215	0.234
company_bankruptcy_prediction	0.967009	3.956	0.799971	0.005	0.331	3.625	3.961
contraceptive_method_choice	0.613559	0.239	0.799728	0.002	0.017	0.222	0.241
credit	0.753814	3.975	0.799988	0.003	0.093	3.882	3.978
default_of_credit_card_clients	0.808667	12.129	0.800000	0.005	0.382	11.747	12.133
delta_ailerons	0.946704	0.759	0.799972	0.002	0.026	0.733	0.761
dis	0.984106	0.922	0.799841	0.002	0.062	0.861	0.925
dna	0.746082	3.274	0.799749	0.004	0.361	2.912	3.278
drug_consumption	0.342175	0.307	0.799894	0.002	0.023	0.284	0.310
dry_bean_dataset	0.914433	3.371	0.799941	0.003	0.131	3.240	3.374
