dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	4.279	0.799845
Amazon_employee_access	0.942173	12.750	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735603	2.730	0.799980
BNG(breast-w)	0.984633	18.524	0.799980
BNG(cmc)	0.568354	34.024	0.799986
BNG(tic-tac-toe)	0.787021	19.345	0.799980
Bank_Customer_Churn_Dataset	0.862000	4.682	0.800000
Basketball_c	0.712687	2.215	0.800000
Cardiovascular-Disease-dataset	0.731000	49.580	0.800000
Click_prediction_small	0.831915	6.415	0.799990
Credit_c	0.700662	42.263	0.801311
Customer_Personality_Analysis	0.883929	0.943	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.718	0.799305
E-CommereShippingData	0.662727	2.591	0.799982
Employee	0.845328	1.176	0.799914
FICO-HELOC-cleaned	0.740759	3.118	0.799919
Firm-Teacher_Clave-Direction_Classification	0.642130	2.716	0.800000
Fitness_Club_c	0.791946	0.489	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.640625	0.652	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.700000	0.652	0.800000
Gender_Gap_in_Spanish_WP	0.596842	1.126	0.799831
GesturePhaseSegmentationProcessed	0.551899	3.330	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848953	2.100	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.739	0.800000
INNHotelsGroup	0.863267	16.001	0.800000
Indian_pines	0.904319	11.847	0.799978
JapaneseVowels	0.990467	2.493	0.799920
KDDCup09_upselling	0.765107	2.091	0.799922
MIC	0.900000	1.377	0.799879
MagicTelescope	0.876709	5.081	0.800000
Marketing_Campaign	0.892857	0.793	0.800000
Mobile_Price_Classification	0.952500	0.701	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.545	0.799824
PhishingWebsites	0.966983	3.516	0.800000
PieChart3	0.875000	0.614	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.493	0.799479
PizzaCutter3	0.880383	0.637	0.799616
Pumpkin_Seeds	0.872000	0.676	0.800000
QSAR_biodegradation	0.867299	0.652	0.799810
SDSS17	0.970350	97.665	0.800000
Satellite	0.993137	1.760	0.800000
Telecom_Churn_Dataset	0.938531	0.956	0.799880
UJI_Pen_Characters	0.494505	2.761	0.799853
Water_Quality_and_Potability	0.641768	0.763	0.799756
Wilt	0.990674	0.769	0.799834
abalone	0.630383	0.908	0.799856
ada	0.840964	1.655	0.799855
ada_agnostic	0.833516	1.837	0.799868
ada_prior	0.841341	1.077	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.532	0.800000
allbp	0.974834	1.334	0.799841
allrep	0.970861	1.197	0.799841
analcatdata_authorship	0.976331	0.730	0.799049
artificial-characters	0.683464	2.178	0.799961
autoUniv-au4-2500	0.476000	1.924	0.800000
autoUniv-au7-1100	0.363636	0.496	0.800000
bank	0.893841	23.495	0.799982
banknote_authentication	0.545455	0.364	0.799563
baseball	0.940299	0.564	0.800000
car-evaluation	0.786127	0.630	0.799769
churn	0.928000	1.355	0.800000
cmc	0.569492	0.515	0.799728
company_bankruptcy_prediction	0.969941	4.245	0.799971
contraceptive_method_choice	0.603390	0.733	0.799728
credit	0.778941	4.342	0.799988
default_of_credit_card_clients	0.819333	12.652	0.800000
delta_ailerons	0.948107	1.037	0.799972
dis	0.984106	1.178	0.799841
dna	0.921630	3.536	0.799749
drug_consumption	0.403183	0.587	0.799894
dry_bean_dataset	0.927653	3.664	0.799941
eeg-eye-state	0.874166	3.976	0.800000
electricity	0.813197	21.800	0.799987
estimation_of_obesity_levels	0.983452	0.759	0.799621
eye_movements	0.560329	3.407	0.799927
eye_movements_bin	0.600526	2.024	0.799947
first-order-theorem-proving	0.603758	2.610	0.799935
gas-drift	0.994608	11.505	0.800000
gina_agnostic	0.792507	23.325	0.799885
golf_play_dataset_extended	0.922374	0.481	0.800000
heloc	0.718500	2.846	0.800000
house_16H	0.876575	3.616	0.799970
htru	0.979050	4.578	0.799978
ibm-employee-performance	1.000000	0.785	0.800000
in_vehicle_coupon_recommendation	0.665974	3.314	0.800729
internet_firewall	0.801785	41.849	0.799991
jm1	0.815802	2.983	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.841031	21.029	0.799996
kdd_ipums_la_97-small	0.857418	1.389	0.799923
kr-vs-k	0.605132	28.341	0.799971
kropt	0.609765	28.023	0.799971
led24	0.682813	1.021	0.800000
led7	0.737500	0.802	0.800000
letter	0.959000	19.283	0.800000
mammography	0.989718	1.803	0.799964
maternal_health_risk	0.788177	0.439	0.799803
mfeat-factors	0.967500	2.783	0.800000
mfeat-fourier	0.890000	1.260	0.800000
mfeat-karhunen	0.955000	1.240	0.800000
mfeat-morphological	0.760000	0.554	0.800000
mfeat-pixel	0.952500	3.098	0.800000
mfeat-zernike	0.805000	0.968	0.800000
mice_protein_expression	1.000000	0.967	0.800000
microaggregation2	0.621500	6.485	0.800000
mobile_c36_oversampling	0.965804	20.677	0.800000
mozilla4	0.920232	1.861	0.800000
naticusdroid+android+permissions+dataset	0.968127	20.468	0.799980
national-longitudinal-survey-binary	0.987780	1.324	0.799919
okcupid_stem	0.732759	9.303	0.799978
one-hundred-plants-margin	0.768750	4.653	0.800000
one-hundred-plants-shape	0.740625	4.585	0.800000
one-hundred-plants-texture	0.821875	4.550	0.799875
optdigits	0.991993	2.621	0.800000
ozone-level-8hr	0.948718	1.459	0.799921
page-blocks	0.976256	1.198	0.799927
pendigits	0.995452	2.792	0.799945
phoneme	0.884366	0.809	0.799963
pol	0.971740	2.987	0.799940
predict_students_dropout_and_academic_success	0.763842	1.522	0.799955
qsar	0.881517	0.749	0.800000
rice_cammeo_and_osmancik	0.930446	0.809	0.800000
ringnorm	0.978378	1.950	0.800000
satimage	0.916019	2.184	0.800000
segment	0.930736	0.707	0.800000
seismic+bumps	0.932302	0.747	0.799923
shuttle	0.999655	34.190	0.800000
spambase	0.943540	2.055	0.799826
splice	0.882445	1.602	0.800000
sports_articles_for_objectivity_analysis	0.850000	0.712	0.800000
statlog	0.750000	0.643	0.800000
steel_plates_faults	0.781491	0.773	0.799588
sylvine	0.933659	1.380	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.385	0.799971
telco-customer-churn	0.797019	1.817	0.799943
texture	0.999091	6.499	0.800000
thyroid	0.988889	1.940	0.800000
thyroid-ann	0.982781	1.067	0.799841
thyroid-dis	0.685714	0.926	0.800000
turiye_student_evaluation	0.494845	1.871	0.800000
twonorm	0.979730	1.993	0.800000
vehicle	0.852941	0.510	0.799054
wall-robot-navigation	0.958791	1.569	0.799853
water_quality	0.905000	1.963	0.799900
waveform-5000	0.868000	1.841	0.800000
waveform_database_generator_version_1	0.862000	1.353	0.800000
website_phishing	0.904059	0.501	0.799704
wine-quality-red	0.568750	0.506	0.799875
wine-quality-white	0.601020	1.116	0.799918
yeast	0.609428	0.507	0.799865
