dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.393822	6.539	0.799845
Amazon_employee_access	0.942173	14.268	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	5.140	0.799980
BNG(breast-w)	0.983617	21.065	0.799980
BNG(cmc)	0.565099	35.631	0.799986
BNG(tic-tac-toe)	0.742443	20.541	0.799980
Bank_Customer_Churn_Dataset	0.857500	6.217	0.800000
Basketball_c	0.708955	4.382	0.800000
Cardiovascular-Disease-dataset	0.726643	49.640	0.800000
Click_prediction_small	0.831539	6.469	0.799990
Credit_c	0.665674	42.136	0.801311
Customer_Personality_Analysis	0.888393	0.947	0.800000
Diabetic_Retinopathy_Debrecen	0.701299	0.712	0.799305
E-CommereShippingData	0.658636	2.607	0.799982
Employee	0.802363	1.169	0.799914
FICO-HELOC-cleaned	0.730127	3.121	0.799919
Firm-Teacher_Clave-Direction_Classification	0.503241	2.702	0.800000
Fitness_Club_c	0.795302	0.511	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.543750	0.672	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.515625	0.643	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.149	0.799831
GesturePhaseSegmentationProcessed	0.504304	3.301	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.835171	2.128	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.708	0.800000
INNHotelsGroup	0.804962	16.011	0.800000
Indian_pines	0.827228	11.874	0.799978
JapaneseVowels	0.974912	2.511	0.799920
KDDCup09_upselling	0.742690	2.116	0.799922
MIC	0.878788	1.396	0.799879
MagicTelescope	0.869348	5.090	0.800000
Marketing_Campaign	0.879464	0.797	0.800000
Mobile_Price_Classification	0.452500	0.710	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.564	0.799824
PhishingWebsites	0.938037	3.521	0.800000
PieChart3	0.875000	0.661	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.411	0.799479
PizzaCutter3	0.880383	0.670	0.799616
Pumpkin_Seeds	0.876000	0.687	0.800000
QSAR_biodegradation	0.862559	0.653	0.799810
SDSS17	0.942950	98.071	0.800000
Satellite	0.991176	1.773	0.800000
Telecom_Churn_Dataset	0.893553	0.925	0.799880
UJI_Pen_Characters	0.457875	2.805	0.799853
Water_Quality_and_Potability	0.635671	0.758	0.799756
Wilt	0.992746	0.798	0.799834
abalone	0.629187	0.910	0.799856
ada	0.827711	1.668	0.799855
ada_agnostic	0.830230	1.820	0.799868
ada_prior	0.825698	1.097	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.525	0.800000
allbp	0.972185	1.229	0.799841
allrep	0.968212	1.211	0.799841
analcatdata_authorship	0.958580	0.733	0.799049
artificial-characters	0.632094	2.191	0.799961
autoUniv-au4-2500	0.466000	1.840	0.800000
autoUniv-au7-1100	0.363636	0.501	0.800000
bank	0.887537	23.455	0.799982
banknote_authentication	0.509091	0.364	0.799563
