dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	5.942	0.799845
Amazon_employee_access	0.942173	13.673	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	4.614	0.799980
BNG(breast-w)	0.983490	19.516	0.799980
BNG(cmc)	0.562025	34.019	0.799986
BNG(tic-tac-toe)	0.763145	20.464	0.799980
Bank_Customer_Churn_Dataset	0.854000	5.588	0.800000
Basketball_c	0.671642	3.776	0.800000
Cardiovascular-Disease-dataset	0.725571	50.271	0.800000
Click_prediction_small	0.831539	6.462	0.799990
Credit_c	0.661208	42.539	0.801311
Customer_Personality_Analysis	0.886161	0.948	0.800000
Diabetic_Retinopathy_Debrecen	0.722944	0.760	0.799305
E-CommereShippingData	0.664545	2.649	0.799982
Employee	0.854995	1.169	0.799914
FICO-HELOC-cleaned	0.740253	3.124	0.799919
Firm-Teacher_Clave-Direction_Classification	0.735185	2.758	0.800000
Fitness_Club_c	0.791946	0.471	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.468750	0.653	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.525000	0.638	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.174	0.799831
GesturePhaseSegmentationProcessed	0.528101	3.313	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.162	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.765	0.800000
INNHotelsGroup	0.841902	16.410	0.800000
Indian_pines	0.837069	11.902	0.799978
JapaneseVowels	0.957852	2.526	0.799920
KDDCup09_upselling	0.730994	2.127	0.799922
MIC	0.887879	1.385	0.799879
MagicTelescope	0.869348	5.118	0.800000
Marketing_Campaign	0.877232	0.816	0.800000
Mobile_Price_Classification	0.680000	0.727	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.588	0.799824
PhishingWebsites	0.958390	3.518	0.800000
PieChart3	0.879630	0.660	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.434	0.799479
PizzaCutter3	0.880383	0.657	0.799616
Pumpkin_Seeds	0.868000	0.696	0.800000
QSAR_biodegradation	0.900474	0.679	0.799810
SDSS17	0.954300	100.447	0.800000
Satellite	0.992157	1.778	0.800000
Telecom_Churn_Dataset	0.905547	0.951	0.799880
UJI_Pen_Characters	0.450549	3.072	0.799853
Water_Quality_and_Potability	0.612805	0.790	0.799756
Wilt	0.992746	1.414	0.799834
abalone	0.620813	0.925	0.799856
ada	0.834940	1.681	0.799855
ada_agnostic	0.820372	1.875	0.799868
ada_prior	0.832402	1.132	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.538	0.800000
allbp	0.973510	1.245	0.799841
allrep	0.973510	1.218	0.799841
analcatdata_authorship	0.958580	0.744	0.799049
artificial-characters	0.650685	2.184	0.799961
autoUniv-au4-2500	0.472000	1.843	0.800000
autoUniv-au7-1100	0.368182	0.550	0.800000
bank	0.890191	24.178	0.799982
banknote_authentication	0.560000	0.377	0.799563
baseball	0.947761	0.579	0.800000
car-evaluation	0.699422	0.665	0.799769
churn	0.900000	1.359	0.800000
