dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	7.191	0.799845
Amazon_employee_access	0.942173	15.261	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.912	0.799980
BNG(breast-w)	0.985268	21.848	0.799980
BNG(cmc)	0.571700	36.472	0.799986
BNG(tic-tac-toe)	0.781179	21.566	0.799980
Bank_Customer_Churn_Dataset	0.863000	7.145	0.800000
Basketball_c	0.697761	5.205	0.800000
Cardiovascular-Disease-dataset	0.729071	49.620	0.800000
Click_prediction_small	0.831539	6.439	0.799990
Credit_c	0.705873	42.092	0.801311
Customer_Personality_Analysis	0.897321	0.995	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.734	0.799305
E-CommereShippingData	0.672273	2.660	0.799982
Employee	0.848550	1.156	0.799914
FICO-HELOC-cleaned	0.741266	3.115	0.799919
Firm-Teacher_Clave-Direction_Classification	0.743981	2.745	0.800000
Fitness_Club_c	0.788591	0.473	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.670	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.659	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.141	0.799831
GesturePhaseSegmentationProcessed	0.637975	3.290	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	2.146	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.731	0.800000
INNHotelsGroup	0.867126	16.057	0.800000
Indian_pines	0.939311	11.837	0.799978
JapaneseVowels	0.994481	2.484	0.799920
KDDCup09_upselling	0.786550	2.099	0.799922
MIC	0.896970	1.356	0.799879
MagicTelescope	0.875657	5.089	0.800000
Marketing_Campaign	0.895089	0.789	0.800000
Mobile_Price_Classification	0.975000	0.711	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.584	0.799824
PhishingWebsites	0.970149	3.522	0.800000
PieChart3	0.884259	0.633	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.435	0.799479
PizzaCutter3	0.885167	0.637	0.799616
Pumpkin_Seeds	0.878000	0.690	0.800000
QSAR_biodegradation	0.876777	0.652	0.799810
SDSS17	0.971900	98.058	0.800000
Satellite	0.993137	1.778	0.800000
Telecom_Churn_Dataset	0.941529	0.944	0.799880
UJI_Pen_Characters	0.457875	3.142	0.799853
Water_Quality_and_Potability	0.647866	0.770	0.799756
Wilt	0.990674	0.985	0.799834
abalone	0.639952	0.938	0.799856
ada	0.853012	1.663	0.799855
ada_agnostic	0.841183	1.843	0.799868
ada_prior	0.832402	1.119	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.555	0.800000
allbp	0.976159	1.879	0.799841
allrep	0.972185	1.219	0.799841
analcatdata_authorship	1.000000	0.733	0.799049
artificial-characters	0.698630	2.191	0.799961
autoUniv-au4-2500	0.490000	1.803	0.800000
autoUniv-au7-1100	0.390909	0.703	0.800000
bank	0.898264	23.516	0.799982
banknote_authentication	0.556364	0.369	0.799563
baseball	0.944030	0.553	0.800000
car-evaluation	0.797688	0.635	0.799769
churn	0.936000	1.350	0.800000
cmc	0.589831	0.519	0.799728
company_bankruptcy_prediction	0.972874	4.273	0.799971
contraceptive_method_choice	0.616949	1.348	0.799728
credit	0.776847	4.355	0.799988
default_of_credit_card_clients	0.822667	12.669	0.800000
delta_ailerons	0.947405	1.032	0.799972
dis	0.985430	1.187	0.799841
dna	0.931034	3.551	0.799749
drug_consumption	0.403183	0.616	0.799894
dry_bean_dataset	0.925817	3.680	0.799941
eeg-eye-state	0.963952	3.988	0.800000
electricity	0.817500	21.886	0.799987
estimation_of_obesity_levels	0.973995	0.984	0.799621
eye_movements	0.579525	3.403	0.799927
eye_movements_bin	0.601840	2.032	0.799947
first-order-theorem-proving	0.615196	2.605	0.799935
gas-drift	0.994968	11.586	0.800000
gina_agnostic	0.788184	23.170	0.799885
golf_play_dataset_extended	0.926941	0.471	0.800000
heloc	0.721000	2.836	0.800000
house_16H	0.881023	4.361	0.799970
htru	0.979609	4.607	0.799978
