dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.920	0.799845
Amazon_employee_access	0.942173	14.683	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.729594	5.576	0.799980
BNG(breast-w)	0.984887	21.282	0.799980
BNG(cmc)	0.568626	36.120	0.799986
BNG(tic-tac-toe)	0.789561	21.318	0.799980
Bank_Customer_Churn_Dataset	0.857500	6.616	0.800000
Basketball_c	0.697761	4.966	0.800000
Cardiovascular-Disease-dataset	0.730643	50.030	0.800000
Click_prediction_small	0.831539	6.456	0.799990
Credit_c	0.695699	42.448	0.801311
Customer_Personality_Analysis	0.892857	0.936	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.742	0.799305
E-CommereShippingData	0.665909	2.638	0.799982
Employee	0.842105	1.148	0.799914
FICO-HELOC-cleaned	0.742278	3.145	0.799919
Firm-Teacher_Clave-Direction_Classification	0.646759	2.772	0.800000
Fitness_Club_c	0.788591	0.485	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.546875	0.650	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.578125	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.162	0.799831
GesturePhaseSegmentationProcessed	0.604051	3.341	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.148	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.752	0.800000
INNHotelsGroup	0.865472	16.152	0.800000
Indian_pines	0.881356	11.898	0.799978
JapaneseVowels	0.990968	2.551	0.799920
KDDCup09_upselling	0.759259	2.086	0.799922
MIC	0.893939	1.382	0.799879
MagicTelescope	0.872766	5.136	0.800000
Marketing_Campaign	0.888393	0.801	0.800000
Mobile_Price_Classification	0.785000	0.715	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.577	0.799824
PhishingWebsites	0.967888	3.516	0.800000
PieChart3	0.875000	0.651	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.448	0.799479
PizzaCutter3	0.880383	0.638	0.799616
Pumpkin_Seeds	0.878000	0.683	0.800000
QSAR_biodegradation	0.881517	0.663	0.799810
SDSS17	0.969200	99.163	0.800000
Satellite	0.991176	1.783	0.800000
Telecom_Churn_Dataset	0.934033	0.945	0.799880
UJI_Pen_Characters	0.479853	3.088	0.799853
Water_Quality_and_Potability	0.634146	0.769	0.799756
Wilt	0.992746	0.765	0.799834
abalone	0.633971	0.947	0.799856
ada	0.845783	1.689	0.799855
ada_agnostic	0.835706	1.864	0.799868
ada_prior	0.841341	1.124	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.531	0.800000
allbp	0.974834	1.340	0.799841
allrep	0.972185	1.196	0.799841
analcatdata_authorship	0.976331	0.747	0.799049
artificial-characters	0.686888	2.212	0.799961
autoUniv-au4-2500	0.482000	1.843	0.800000
autoUniv-au7-1100	0.363636	0.523	0.800000
bank	0.892292	23.734	0.799982
banknote_authentication	0.549091	0.359	0.799563
baseball	0.947761	0.587	0.800000
car-evaluation	0.699422	0.638	0.799769
churn	0.940000	1.370	0.800000
cmc	0.576271	0.563	0.799728
company_bankruptcy_prediction	0.972141	4.266	0.799971
contraceptive_method_choice	0.586441	0.721	0.799728
credit	0.778343	4.390	0.799988
default_of_credit_card_clients	0.823167	12.680	0.800000
delta_ailerons	0.946003	1.061	0.799972
dis	0.984106	1.198	0.799841
dna	0.924765	3.548	0.799749
drug_consumption	0.403183	0.603	0.799894
dry_bean_dataset	0.927286	3.692	0.799941
eeg-eye-state	0.956943	3.987	0.800000
electricity	0.814410	21.753	0.799987
estimation_of_obesity_levels	0.969267	0.755	0.799621
eye_movements	0.549817	3.454	0.799927
eye_movements_bin	0.584757	2.042	0.799947
first-order-theorem-proving	0.608660	2.596	0.799935
gas-drift	0.994968	11.531	0.800000
