dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.288	0.799845	0.003	0.202	2.086	2.291
Amazon_employee_access	0.942173	10.097	0.799994	0.003	0.140	9.957	10.101
BLE_RSSI_dataset_for_Indoor_localization	0.729094	1.032	0.799980	0.002	0.045	0.986	1.034
BNG(breast-w)	0.986030	16.819	0.799980	0.004	0.238	16.581	16.823
BNG(cmc)	0.573327	31.817	0.799986	0.005	0.306	31.511	31.822
BNG(tic-tac-toe)	0.785243	16.733	0.799980	0.004	0.240	16.492	16.737
Bank_Customer_Churn_Dataset	0.871000	1.997	0.800000	0.003	0.068	1.929	2.000
Basketball_c	0.705224	0.251	0.800000	0.003	0.043	0.208	0.254
Cardiovascular-Disease-dataset	0.730143	49.598	0.800000	0.005	0.392	49.205	49.603
Click_prediction_small	0.832290	6.085	0.799990	0.002	0.080	6.005	6.088
Credit_c	0.707361	42.429	0.801311	0.006	0.788	41.642	42.435
Customer_Personality_Analysis	0.892857	0.488	0.800000	0.002	0.045	0.443	0.490
Diabetic_Retinopathy_Debrecen	0.761905	0.260	0.799305	0.002	0.029	0.231	0.263
E-CommereShippingData	0.672727	2.115	0.799982	0.002	0.061	2.054	2.117
Employee	0.849624	0.702	0.799914	0.002	0.024	0.678	0.705
FICO-HELOC-cleaned	0.745316	2.547	0.799919	0.003	0.124	2.423	2.550
Firm-Teacher_Clave-Direction_Classification	0.764352	2.432	0.800000	0.003	0.106	2.326	2.434
Fitness_Club_c	0.798658	0.182	0.799596	0.002	0.013	0.169	0.184
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.331	0.800000	0.002	0.033	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.333	0.800000	0.003	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.598947	0.837	0.799831	0.002	0.035	0.802	0.839
GesturePhaseSegmentationProcessed	0.650633	3.007	0.799959	0.003	0.179	2.828	3.011
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.815	0.797432	0.003	0.060	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.404	0.800000	0.002	0.050	0.354	0.406
INNHotelsGroup	0.864921	15.800	0.800000	0.004	0.299	15.501	15.804
Indian_pines	0.933844	11.343	0.799978	0.008	0.980	10.363	11.351
JapaneseVowels	0.994982	2.199	0.799920	0.003	0.085	2.113	2.201
KDDCup09_upselling	0.781676	1.817	0.799922	0.003	0.153	1.664	1.820
MIC	0.906061	1.075	0.799879	0.003	0.162	0.912	1.078
MagicTelescope	0.876972	4.805	0.800000	0.003	0.111	4.694	4.808
Marketing_Campaign	0.883929	0.507	0.800000	0.003	0.049	0.458	0.510
Mobile_Price_Classification	0.965000	0.412	0.800000	0.002	0.038	0.373	0.414
National_Health_and_Nutrition_Health_Survey	0.831140	0.295	0.799824	0.002	0.019	0.277	0.298
PhishingWebsites	0.964722	3.201	0.800000	0.003	0.143	3.058	3.205
PieChart3	0.870370	0.357	0.799443	0.002	0.056	0.301	0.360
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.875598	0.350	0.799617	0.002	0.054	0.297	0.353
Pumpkin_Seeds	0.878000	0.403	0.800000	0.002	0.026	0.377	0.405
QSAR_biodegradation	0.872038	0.378	0.799810	0.003	0.062	0.316	0.380
SDSS17	0.972300	100.307	0.800000	0.005	0.720	99.587	100.313
Satellite	0.993137	1.484	0.800000	0.004	0.105	1.379	1.487
Telecom_Churn_Dataset	0.953523	0.658	0.799880	0.002	0.041	0.617	0.660
UJI_Pen_Characters	0.490842	2.829	0.799853	0.002	0.213	2.616	2.832
Water_Quality_and_Potability	0.647866	0.496	0.799756	0.003	0.023	0.474	0.499
Wilt	0.991710	0.484	0.799834	0.003	0.019	0.465	0.486
abalone	0.637560	0.646	0.799856	0.002	0.027	0.620	0.649
ada	0.854217	1.386	0.799855	0.003	0.103	1.283	1.389
ada_agnostic	0.838992	1.544	0.799868	0.003	0.107	1.437	1.547
ada_prior	0.834637	0.826	0.799955	0.002	0.038	0.787	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.259	0.800000	0.002	0.017	0.243	0.262
allbp	0.974834	0.919	0.799841	0.002	0.058	0.860	0.921
allrep	0.972185	0.927	0.799841	0.002	0.059	0.868	0.929
analcatdata_authorship	0.994083	0.460	0.799049	0.003	0.095	0.365	0.462
artificial-characters	0.688845	1.908	0.799961	0.003	0.046	1.862	1.911
autoUniv-au4-2500	0.506000	1.525	0.800000	0.003	0.190	1.334	1.528
autoUniv-au7-1100	0.372727	0.200	0.800000	0.002	0.019	0.181	0.202
bank	0.899812	23.128	0.799982	0.004	0.381	22.746	23.132
banknote_authentication	0.549091	0.095	0.799563	0.002	0.009	0.086	0.098
baseball	0.944030	0.265	0.800000	0.002	0.027	0.238	0.267
car-evaluation	0.823699	0.363	0.799769	0.002	0.035	0.328	0.366
churn	0.935000	1.072	0.800000	0.002	0.060	1.012	1.075
cmc	0.583051	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.971408	3.966	0.799971	0.004	0.323	3.644	3.970
contraceptive_method_choice	0.610169	0.238	0.799728	0.002	0.017	0.221	0.240
credit	0.775651	3.992	0.799988	0.003	0.093	3.899	3.995
default_of_credit_card_clients	0.823500	12.358	0.800000	0.004	0.380	11.978	12.361
