dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.392	0.799845	0.003	0.205	2.187	2.395
Amazon_employee_access	0.942173	10.275	0.799994	0.003	0.141	10.134	10.279
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.010	0.799980	0.002	0.032	0.978	1.012
BNG(breast-w)	0.985903	16.401	0.799980	0.004	0.252	16.149	16.405
BNG(cmc)	0.569439	31.543	0.799986	0.004	0.307	31.236	31.548
BNG(tic-tac-toe)	0.784227	16.664	0.799980	0.004	0.258	16.406	16.668
Bank_Customer_Churn_Dataset	0.860500	1.988	0.800000	0.003	0.070	1.918	1.991
Basketball_c	0.708955	0.260	0.800000	0.002	0.046	0.215	0.263
Cardiovascular-Disease-dataset	0.727429	50.702	0.800000	0.005	0.423	50.279	50.707
Click_prediction_small	0.832040	5.886	0.799990	0.003	0.074	5.812	5.889
Credit_c	0.709760	41.755	0.801311	0.006	0.786	40.968	41.760
Customer_Personality_Analysis	0.895089	0.491	0.800000	0.002	0.045	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.748918	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.665909	2.133	0.799982	0.003	0.062	2.071	2.136
Employee	0.849624	0.704	0.799914	0.002	0.024	0.680	0.706
FICO-HELOC-cleaned	0.736203	2.555	0.799919	0.003	0.123	2.432	2.559
Firm-Teacher_Clave-Direction_Classification	0.743519	2.383	0.800000	0.003	0.098	2.285	2.386
Fitness_Club_c	0.791946	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.643750	0.332	0.800000	0.002	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.592632	0.844	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.632911	2.980	0.799959	0.003	0.168	2.812	2.983
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	1.805	0.797432	0.002	0.059	1.746	1.807
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.412	0.800000	0.003	0.052	0.360	0.415
INNHotelsGroup	0.868504	15.925	0.800000	0.004	0.306	15.619	15.929
Indian_pines	0.916348	11.304	0.799978	0.007	0.978	10.326	11.310
JapaneseVowels	0.991470	2.174	0.799920	0.003	0.078	2.097	2.177
KDDCup09_upselling	0.776803	1.793	0.799922	0.003	0.139	1.655	1.796
MIC	0.896970	1.068	0.799879	0.002	0.158	0.910	1.070
MagicTelescope	0.874343	4.711	0.800000	0.003	0.109	4.602	4.714
Marketing_Campaign	0.892857	0.509	0.800000	0.006	0.049	0.460	0.515
Mobile_Price_Classification	0.917500	0.413	0.800000	0.005	0.038	0.375	0.418
National_Health_and_Nutrition_Health_Survey	0.837719	0.291	0.799824	0.002	0.018	0.273	0.293
PhishingWebsites	0.966531	3.186	0.800000	0.003	0.148	3.038	3.190
PieChart3	0.879630	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.772727	0.138	0.799479	0.002	0.013	0.125	0.141
PizzaCutter3	0.885167	0.346	0.799617	0.003	0.052	0.294	0.349
Pumpkin_Seeds	0.874000	0.397	0.800000	0.002	0.025	0.372	0.400
QSAR_biodegradation	0.881517	0.373	0.799810	0.002	0.059	0.313	0.375
SDSS17	0.969800	99.018	0.800000	0.005	0.670	98.348	99.023
Satellite	0.993137	1.480	0.800000	0.003	0.104	1.375	1.483
Telecom_Churn_Dataset	0.934033	0.651	0.799880	0.002	0.042	0.609	0.653
UJI_Pen_Characters	0.476190	2.645	0.799853	0.002	0.194	2.451	2.648
Water_Quality_and_Potability	0.641768	0.495	0.799756	0.002	0.023	0.472	0.497
Wilt	0.991710	0.481	0.799834	0.002	0.019	0.462	0.484
abalone	0.636364	0.641	0.799856	0.002	0.026	0.615	0.643
