dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.528	0.799845	0.003	0.213	2.316	2.531
Amazon_employee_access	0.942173	10.308	0.799994	0.003	0.136	10.172	10.311
BLE_RSSI_dataset_for_Indoor_localization	0.731097	1.014	0.799980	0.002	0.035	0.980	1.017
BNG(breast-w)	0.985649	16.756	0.799980	0.004	0.236	16.521	16.760
BNG(cmc)	0.573327	31.882	0.799986	0.004	0.336	31.546	31.886
BNG(tic-tac-toe)	0.782195	16.696	0.799980	0.004	0.237	16.460	16.700
Bank_Customer_Churn_Dataset	0.865500	1.994	0.800000	0.002	0.085	1.909	1.997
Basketball_c	0.705224	0.239	0.800000	0.002	0.031	0.208	0.241
Cardiovascular-Disease-dataset	0.730143	50.701	0.800000	0.005	0.392	50.309	50.706
Click_prediction_small	0.831915	5.902	0.799990	0.003	0.076	5.827	5.905
Credit_c	0.697767	41.374	0.801311	0.005	0.793	40.580	41.379
Customer_Personality_Analysis	0.892857	0.494	0.800000	0.002	0.046	0.448	0.496
Diabetic_Retinopathy_Debrecen	0.753247	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.668636	2.134	0.799982	0.003	0.063	2.070	2.136
Employee	0.850698	0.706	0.799914	0.002	0.025	0.681	0.708
FICO-HELOC-cleaned	0.738228	2.567	0.799919	0.003	0.130	2.438	2.570
Firm-Teacher_Clave-Direction_Classification	0.736111	2.391	0.800000	0.002	0.099	2.292	2.393
Fitness_Club_c	0.795302	0.188	0.799596	0.002	0.013	0.175	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.593684	0.849	0.799831	0.002	0.036	0.813	0.851
GesturePhaseSegmentationProcessed	0.664304	2.989	0.799959	0.003	0.169	2.820	2.992
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.811	0.797432	0.003	0.060	1.751	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.880952	0.409	0.800000	0.003	0.051	0.358	0.412
INNHotelsGroup	0.859545	16.023	0.800000	0.004	0.299	15.725	16.027
Indian_pines	0.905960	11.519	0.799978	0.008	1.030	10.488	11.527
JapaneseVowels	0.994481	2.184	0.799920	0.003	0.081	2.102	2.187
KDDCup09_upselling	0.775828	1.805	0.799922	0.003	0.142	1.663	1.808
MIC	0.896970	1.073	0.799879	0.003	0.158	0.915	1.075
MagicTelescope	0.874606	4.789	0.800000	0.003	0.109	4.680	4.792
Marketing_Campaign	0.892857	0.505	0.800000	0.002	0.048	0.457	0.507
Mobile_Price_Classification	0.927500	0.411	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.839912	0.295	0.799824	0.002	0.019	0.276	0.297
PhishingWebsites	0.964270	3.195	0.800000	0.003	0.147	3.048	3.198
PieChart3	0.875000	0.358	0.799443	0.004	0.056	0.302	0.362
Pima_Indians_Diabetes_Database	0.740260	0.142	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.880383	0.350	0.799617	0.002	0.053	0.297	0.352
Pumpkin_Seeds	0.874000	0.401	0.800000	0.002	0.026	0.376	0.404
QSAR_biodegradation	0.876777	0.376	0.799810	0.002	0.061	0.316	0.379
SDSS17	0.971050	99.189	0.800000	0.006	0.672	98.517	99.195
Satellite	0.991176	1.477	0.800000	0.003	0.103	1.375	1.480
Telecom_Churn_Dataset	0.937031	0.653	0.799880	0.002	0.040	0.613	0.655
UJI_Pen_Characters	0.476190	2.587	0.799853	0.002	0.117	2.470	2.589
Water_Quality_and_Potability	0.637195	0.491	0.799756	0.002	0.022	0.469	0.494
Wilt	0.990674	0.479	0.799834	0.002	0.019	0.460	0.481
abalone	0.627990	0.638	0.799856	0.002	0.026	0.612	0.640
ada	0.851807	1.392	0.799855	0.003	0.104	1.289	1.395
ada_agnostic	0.823658	1.528	0.799868	0.002	0.106	1.422	1.530
ada_prior	0.842458	0.821	0.799955	0.002	0.037	0.784	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.262	0.800000	0.003	0.017	0.244	0.265
allbp	0.973510	0.927	0.799841	0.003	0.060	0.867	0.929
allrep	0.970861	0.915	0.799841	0.003	0.058	0.857	0.918
analcatdata_authorship	0.994083	0.456	0.799049	0.003	0.094	0.363	0.459
artificial-characters	0.686888	1.898	0.799961	0.003	0.046	1.852	1.901
autoUniv-au4-2500	0.506000	1.535	0.800000	0.003	0.195	1.340	1.538
autoUniv-au7-1100	0.345455	0.204	0.800000	0.002	0.019	0.185	0.206
bank	0.896605	23.384	0.799982	0.004	0.376	23.008	23.388
banknote_authentication	0.549091	0.098	0.799563	0.002	0.009	0.088	0.100
baseball	0.947761	0.267	0.800000	0.002	0.027	0.240	0.269
car-evaluation	0.780347	0.367	0.799769	0.002	0.035	0.332	0.370
churn	0.941000	1.076	0.800000	0.002	0.061	1.015	1.078
cmc	0.576271	0.238	0.799728	0.002	0.018	0.220	0.240
company_bankruptcy_prediction	0.969208	3.964	0.799971	0.004	0.328	3.636	3.968
contraceptive_method_choice	0.593220	0.232	0.799728	0.002	0.016	0.215	0.234
credit	0.776249	3.972	0.799988	0.003	0.092	3.880	3.975
default_of_credit_card_clients	0.823667	12.493	0.800000	0.004	0.380	12.114	12.497
delta_ailerons	0.948107	0.767	0.799972	0.002	0.026	0.741	0.769
dis	0.984106	0.926	0.799841	0.002	0.062	0.864	0.929
dna	0.942006	3.267	0.799749	0.004	0.355	2.912	3.271
drug_consumption	0.403183	0.313	0.799894	0.002	0.024	0.289	0.315
dry_bean_dataset	0.928388	3.367	0.799941	0.004	0.132	3.235	3.371
eeg-eye-state	0.957944	3.661	0.800000	0.003	0.120	3.542	3.664
electricity	0.819155	21.934	0.799987	0.004	0.254	21.681	21.939
estimation_of_obesity_levels	0.983452	0.399	0.799621	0.002	0.031	0.368	0.402
eye_movements	0.573126	3.015	0.799927	0.004	0.169	2.846	3.018
eye_movements_bin	0.590013	1.769	0.799947	0.003	0.098	1.671	1.772
first-order-theorem-proving	0.602124	2.238	0.799935	0.003	0.175	2.062	2.241
gas-drift	0.996405	11.201	0.800000	0.007	1.023	10.178	11.209
gina_agnostic	0.762248	23.423	0.799885	0.012	2.423	20.999	23.434
golf_play_dataset_extended	0.931507	0.192	0.800000	0.002	0.015	0.177	0.194
heloc	0.717500	2.577	0.800000	0.003	0.114	2.463	2.581
house_16H	0.881023	3.279	0.799970	0.003	0.121	3.158	3.282
htru	0.979330	4.344	0.799978	0.003	0.079	4.264	4.347
ibm-employee-performance	0.989796	0.406	0.800000	0.002	0.052	0.354	0.408
in_vehicle_coupon_recommendation	0.674699	3.032	0.800729	0.003	0.132	2.900	3.035
internet_firewall	0.804913	43.212	0.799991	0.004	0.167	43.045	43.216
jm1	0.816720	2.701	0.800000	0.003	0.114	2.586	2.703
jungle_chess_2pcs_raw_endgame_complete	0.839804	20.558	0.799996	0.004	0.187	20.371	20.562
kdd_ipums_la_97-small	0.857418	1.114	0.799923	0.003	0.062	1.052	1.117
kr-vs-k	0.590877	26.221	0.799971	0.003	0.130	26.091	26.224
kropt	0.592659	31.102	0.799971	0.003	0.117	30.985	31.105
led24	0.725000	0.718	0.800000	0.003	0.055	0.663	0.721
led7	0.735938	0.450	0.800000	0.002	0.019	0.431	0.453
letter	0.965500	17.595	0.800000	0.004	0.177	17.418	17.598
mammography	0.989271	1.546	0.799964	0.003	0.042	1.504	1.549
maternal_health_risk	0.788177	0.165	0.799803	0.002	0.011	0.153	0.166
mfeat-factors	0.975000	2.510	0.800000	0.003	0.360	2.150	2.513
mfeat-fourier	0.882500	0.987	0.800000	0.003	0.132	0.855	0.990
mfeat-karhunen	0.972500	0.862	0.800000	0.002	0.109	0.753	0.864
mfeat-morphological	0.755000	0.268	0.800000	0.003	0.016	0.252	0.270
mfeat-pixel	0.960000	2.808	0.800000	0.003	0.409	2.400	2.812
mfeat-zernike	0.815000	0.701	0.800000	0.003	0.093	0.608	0.704
mice_protein_expression	1.000000	0.585	0.800000	0.003	0.108	0.477	0.588
microaggregation2	0.615750	6.280	0.800000	0.004	0.203	6.077	6.284
mobile_c36_oversampling	0.967446	20.433	0.800000	0.003	0.198	20.235	20.436
mozilla4	0.917658	1.581	0.800000	0.003	0.046	1.535	1.584
naticusdroid+android+permissions+dataset	0.961309	20.160	0.799980	0.008	0.810	19.350	20.168
national-longitudinal-survey-binary	0.992872	0.949	0.799918	0.003	0.052	0.897	0.952
okcupid_stem	0.733696	8.876	0.799977	0.004	0.179	8.697	8.880
one-hundred-plants-margin	0.828125	4.638	0.800000	0.003	0.118	4.520	4.641
one-hundred-plants-shape	0.746875	3.939	0.800000	0.002	0.112	3.827	3.941
one-hundred-plants-texture	0.871875	4.710	0.799875	0.003	0.112	4.598	4.713
optdigits	0.989324	2.340	0.800000	0.003	0.185	2.154	2.343
ozone-level-8hr	0.954635	1.178	0.799921	0.003	0.139	1.039	1.181
page-blocks	0.977169	0.916	0.799927	0.002	0.037	0.879	0.918
pendigits	0.995452	2.469	0.799945	0.003	0.106	2.363	2.472
phoneme	0.877891	0.532	0.799963	0.003	0.023	0.509	0.534
pol	0.970749	2.724	0.799940	0.003	0.110	2.614	2.728
predict_students_dropout_and_academic_success	0.774011	1.233	0.799955	0.005	0.089	1.144	1.238
qsar	0.900474	0.365	0.800000	0.002	0.058	0.308	0.368
rice_cammeo_and_osmancik	0.930446	0.524	0.800000	0.002	0.020	0.504	0.527
ringnorm	0.980405	1.678	0.800000	0.003	0.081	1.597	1.680
satimage	0.917574	1.911	0.800000	0.003	0.139	1.772	1.914
segment	0.937229	0.435	0.800000	0.003	0.036	0.400	0.438
seismic+bumps	0.934236	0.482	0.799923	0.002	0.035	0.447	0.484
shuttle	0.999483	33.937	0.800000	0.005	0.320	33.617	33.941
spambase	0.940282	1.766	0.799826	0.003	0.135	1.630	1.769
splice	0.885580	1.302	0.800000	0.003	0.132	1.170	1.305
sports_articles_for_objectivity_analysis	0.845000	0.452	0.800000	0.002	0.090	0.362	0.454
statlog	0.720000	0.230	0.800000	0.002	0.029	0.200	0.232
steel_plates_faults	0.768638	0.480	0.799588	0.002	0.051	0.429	0.482
sylvine	0.936585	1.098	0.799961	0.003	0.063	1.035	1.101
taiwanese_bankruptcy_prediction	0.969208	3.947	0.799971	0.004	0.323	3.624	3.951
telco-customer-churn	0.799148	1.551	0.799943	0.003	0.080	1.471	1.554
texture	0.998182	6.072	0.800000	0.003	0.128	5.944	6.075
thyroid	0.984722	1.642	0.800000	0.002	0.066	1.575	1.644
thyroid-ann	0.984106	0.819	0.799841	0.003	0.048	0.771	0.822
thyroid-dis	0.696429	0.660	0.800000	0.002	0.052	0.607	0.662
turiye_student_evaluation	0.494845	1.584	0.800000	0.002	0.101	1.484	1.587
twonorm	0.980405	1.705	0.800000	0.003	0.094	1.610	1.707
vehicle	0.835294	0.201	0.799054	0.002	0.027	0.174	0.203
wall-robot-navigation	0.956044	1.273	0.799853	0.002	0.077	1.196	1.276
water_quality	0.903125	1.684	0.799900	0.003	0.062	1.622	1.687
waveform-5000	0.860000	1.552	0.800000	0.003	0.117	1.434	1.555
waveform_database_generator_version_1	0.860000	1.096	0.800000	0.003	0.064	1.032	1.098
website_phishing	0.907749	0.224	0.799704	0.002	0.018	0.207	0.226
wine-quality-red	0.596875	0.222	0.799875	0.002	0.010	0.212	0.225
wine-quality-white	0.606122	0.823	0.799918	0.004	0.040	0.784	0.827
yeast	0.626263	0.224	0.799865	0.003	0.016	0.208	0.227
