dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.514	0.799845	0.003	0.208	2.306	2.517
Amazon_employee_access	0.942173	10.299	0.799994	0.004	0.138	10.161	10.303
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.010	0.799980	0.002	0.032	0.978	1.012
BNG(breast-w)	0.986665	16.502	0.799980	0.006	0.252	16.249	16.507
BNG(cmc)	0.575859	31.674	0.799986	0.005	0.300	31.374	31.679
BNG(tic-tac-toe)	0.793498	17.071	0.799980	0.004	0.265	16.805	17.075
Bank_Customer_Churn_Dataset	0.868000	2.000	0.800000	0.003	0.076	1.924	2.003
Basketball_c	0.708955	0.244	0.800000	0.002	0.034	0.210	0.246
Cardiovascular-Disease-dataset	0.729786	49.765	0.800000	0.005	0.392	49.373	49.770
Click_prediction_small	0.831539	5.951	0.799990	0.003	0.074	5.877	5.954
Credit_c	0.703060	41.955	0.801311	0.006	0.788	41.168	41.961
Customer_Personality_Analysis	0.897321	0.495	0.800000	0.003	0.046	0.448	0.497
Diabetic_Retinopathy_Debrecen	0.748918	0.266	0.799305	0.002	0.031	0.236	0.268
E-CommereShippingData	0.670909	2.137	0.799982	0.003	0.062	2.075	2.140
Employee	0.854995	0.709	0.799914	0.003	0.025	0.684	0.711
FICO-HELOC-cleaned	0.741772	2.561	0.799919	0.004	0.125	2.436	2.564
Firm-Teacher_Clave-Direction_Classification	0.736111	2.397	0.800000	0.003	0.099	2.297	2.400
Fitness_Club_c	0.805369	0.188	0.799596	0.003	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.628125	0.336	0.800000	0.003	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.594737	0.841	0.799831	0.003	0.035	0.806	0.844
GesturePhaseSegmentationProcessed	0.650127	2.981	0.799959	0.003	0.164	2.817	2.984
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.809	0.797432	0.003	0.058	1.751	1.812
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.409	0.800000	0.002	0.051	0.358	0.412
INNHotelsGroup	0.868504	15.948	0.800000	0.004	0.298	15.651	15.953
Indian_pines	0.932750	11.368	0.799978	0.007	0.970	10.398	11.376
JapaneseVowels	0.994982	2.182	0.799920	0.003	0.079	2.103	2.185
KDDCup09_upselling	0.779727	1.800	0.799922	0.003	0.139	1.660	1.803
MIC	0.900000	1.078	0.799879	0.003	0.162	0.916	1.081
MagicTelescope	0.875920	4.807	0.800000	0.003	0.113	4.694	4.810
Marketing_Campaign	0.888393	0.507	0.800000	0.003	0.050	0.456	0.510
Mobile_Price_Classification	0.957500	0.415	0.800000	0.003	0.040	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.835526	0.292	0.799824	0.003	0.019	0.273	0.295
PhishingWebsites	0.960651	3.222	0.800000	0.003	0.156	3.066	3.225
PieChart3	0.884259	0.358	0.799443	0.003	0.057	0.301	0.360
Pima_Indians_Diabetes_Database	0.759740	0.144	0.799479	0.003	0.014	0.130	0.146
PizzaCutter3	0.885167	0.353	0.799617	0.003	0.055	0.298	0.355
Pumpkin_Seeds	0.880000	0.401	0.800000	0.002	0.026	0.374	0.403
QSAR_biodegradation	0.876777	0.379	0.799810	0.003	0.062	0.316	0.382
SDSS17	0.972350	97.790	0.800000	0.006	0.680	97.110	97.796
Satellite	0.993137	1.486	0.800000	0.003	0.112	1.375	1.490
Telecom_Churn_Dataset	0.944528	0.655	0.799880	0.003	0.041	0.614	0.658
UJI_Pen_Characters	0.487179	2.753	0.799853	0.003	0.120	2.633	2.756
Water_Quality_and_Potability	0.646341	0.492	0.799756	0.003	0.024	0.468	0.494
Wilt	0.991710	0.480	0.799834	0.005	0.020	0.460	0.484
abalone	0.636364	0.640	0.799856	0.002	0.026	0.614	0.642
ada	0.846988	1.385	0.799855	0.003	0.107	1.278	1.388
ada_agnostic	0.835706	1.536	0.799868	0.003	0.107	1.429	1.539
ada_prior	0.835754	0.825	0.799955	0.003	0.038	0.786	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.257	0.800000	0.002	0.017	0.239	0.259
allbp	0.973510	0.920	0.799841	0.003	0.061	0.859	0.923
allrep	0.972185	0.918	0.799841	0.003	0.058	0.860	0.921
analcatdata_authorship	0.994083	0.459	0.799049	0.003	0.096	0.363	0.462
artificial-characters	0.697162	1.902	0.799961	0.003	0.047	1.855	1.905
autoUniv-au4-2500	0.506000	1.529	0.800000	0.003	0.198	1.331	1.532
autoUniv-au7-1100	0.381818	0.203	0.800000	0.002	0.020	0.183	0.205
bank	0.897490	23.436	0.799982	0.004	0.377	23.059	23.441
banknote_authentication	0.538182	0.097	0.799563	0.003	0.010	0.087	0.099
baseball	0.944030	0.268	0.800000	0.002	0.028	0.239	0.270
car-evaluation	0.869942	0.368	0.799769	0.002	0.036	0.331	0.370
churn	0.940000	1.076	0.800000	0.003	0.061	1.014	1.079
cmc	0.600000	0.233	0.799728	0.002	0.018	0.215	0.235
company_bankruptcy_prediction	0.969208	3.972	0.799971	0.004	0.338	3.634	3.977
contraceptive_method_choice	0.623729	0.236	0.799728	0.003	0.017	0.218	0.238
credit	0.776847	3.976	0.799988	0.003	0.093	3.883	3.980
default_of_credit_card_clients	0.825667	12.226	0.800000	0.004	0.383	11.844	12.231
delta_ailerons	0.948107	0.763	0.799972	0.003	0.025	0.737	0.765
dis	0.985430	0.924	0.799841	0.003	0.062	0.862	0.927
dna	0.929467	3.271	0.799749	0.004	0.363	2.908	3.276
drug_consumption	0.403183	0.309	0.799894	0.002	0.023	0.286	0.311
dry_bean_dataset	0.927286	3.338	0.799941	0.003	0.122	3.216	3.341
eeg-eye-state	0.959279	3.726	0.800000	0.003	0.128	3.598	3.729
electricity	0.824451	21.733	0.799987	0.004	0.255	21.478	21.737
estimation_of_obesity_levels	0.978723	0.396	0.799621	0.002	0.030	0.366	0.399
eye_movements	0.580439	3.029	0.799927	0.004	0.166	2.863	3.032
eye_movements_bin	0.590670	1.765	0.799947	0.004	0.098	1.667	1.768
first-order-theorem-proving	0.620915	2.233	0.799935	0.004	0.174	2.059	2.236
gas-drift	0.995327	11.197	0.800000	0.007	1.009	10.187	11.203
gina_agnostic	0.811239	23.416	0.799885	0.011	2.375	21.041	23.427
golf_play_dataset_extended	0.926941	0.192	0.800000	0.002	0.015	0.176	0.194
heloc	0.723500	2.535	0.800000	0.003	0.112	2.422	2.538
house_16H	0.883988	3.274	0.799970	0.003	0.117	3.156	3.277
htru	0.979330	4.268	0.799978	0.003	0.079	4.189	4.271
ibm-employee-performance	1.000000	0.404	0.800000	0.003	0.051	0.352	0.406
in_vehicle_coupon_recommendation	0.710428	3.032	0.800729	0.003	0.132	2.900	3.036
internet_firewall	0.912795	42.209	0.799991	0.004	0.168	42.040	42.213
jm1	0.813964	2.686	0.800000	0.003	0.116	2.571	2.690
jungle_chess_2pcs_raw_endgame_complete	0.856091	21.013	0.799996	0.004	0.184	20.828	21.016
kdd_ipums_la_97-small	0.868015	1.104	0.799923	0.003	0.060	1.044	1.107
kr-vs-k	0.622416	27.417	0.799971	0.003	0.129	27.289	27.421
kropt	0.625802	27.251	0.799971	0.003	0.115	27.137	27.255
led24	0.739062	0.723	0.800000	0.003	0.056	0.667	0.725
led7	0.745313	0.452	0.800000	0.002	0.019	0.433	0.454
letter	0.971500	18.176	0.800000	0.004	0.175	18.000	18.180
mammography	0.989271	1.547	0.799964	0.003	0.044	1.503	1.550
maternal_health_risk	0.827586	0.169	0.799803	0.003	0.012	0.157	0.171
mfeat-factors	0.965000	2.513	0.800000	0.004	0.366	2.147	2.517
mfeat-fourier	0.892500	0.990	0.800000	0.006	0.133	0.857	0.996
mfeat-karhunen	0.972500	0.866	0.800000	0.003	0.111	0.756	0.870
mfeat-morphological	0.757500	0.271	0.800000	0.003	0.016	0.256	0.274
mfeat-pixel	0.972500	2.820	0.800000	0.004	0.414	2.406	2.824
mfeat-zernike	0.810000	0.700	0.800000	0.003	0.093	0.607	0.703
mice_protein_expression	1.000000	0.586	0.800000	0.003	0.109	0.477	0.589
microaggregation2	0.620000	6.293	0.800000	0.004	0.204	6.090	6.297
mobile_c36_oversampling	0.970344	20.689	0.800000	0.004	0.198	20.490	20.692
mozilla4	0.926986	1.609	0.800000	0.003	0.044	1.564	1.611
naticusdroid+android+permissions+dataset	0.965400	20.441	0.799980	0.009	0.914	19.527	20.450
national-longitudinal-survey-binary	0.995927	0.941	0.799918	0.003	0.049	0.893	0.944
okcupid_stem	0.734633	9.055	0.799977	0.004	0.176	8.878	9.059
one-hundred-plants-margin	0.834375	4.192	0.800000	0.003	0.114	4.078	4.194
one-hundred-plants-shape	0.762500	4.187	0.800000	0.003	0.112	4.074	4.190
one-hundred-plants-texture	0.887500	4.274	0.799875	0.003	0.109	4.165	4.277
optdigits	0.991103	2.343	0.800000	0.004	0.186	2.158	2.347
ozone-level-8hr	0.956607	1.174	0.799921	0.003	0.136	1.037	1.177
page-blocks	0.976256	0.904	0.799927	0.002	0.035	0.870	0.907
pendigits	0.995452	2.497	0.799945	0.003	0.102	2.394	2.500
phoneme	0.881591	0.523	0.799963	0.003	0.021	0.502	0.526
pol	0.979177	2.722	0.799940	0.003	0.110	2.611	2.725
predict_students_dropout_and_academic_success	0.775141	1.221	0.799955	0.003	0.082	1.139	1.224
qsar	0.895735	0.367	0.800000	0.002	0.057	0.310	0.370
rice_cammeo_and_osmancik	0.930446	0.523	0.800000	0.002	0.020	0.502	0.525
ringnorm	0.980405	1.677	0.800000	0.005	0.081	1.596	1.683
satimage	0.921462	1.894	0.800000	0.003	0.130	1.764	1.897
segment	0.939394	0.432	0.800000	0.002	0.034	0.398	0.435
seismic+bumps	0.934236	0.477	0.799923	0.002	0.033	0.444	0.480
shuttle	0.999138	33.926	0.800000	0.005	0.318	33.609	33.932
spambase	0.943540	1.755	0.799826	0.003	0.131	1.624	1.758
splice	0.884013	1.306	0.800000	0.003	0.132	1.174	1.308
sports_articles_for_objectivity_analysis	0.860000	0.446	0.800000	0.003	0.087	0.358	0.449
statlog	0.725000	0.230	0.800000	0.003	0.030	0.201	0.233
steel_plates_faults	0.804627	0.474	0.799588	0.003	0.049	0.425	0.477
sylvine	0.936585	1.100	0.799961	0.003	0.063	1.037	1.103
taiwanese_bankruptcy_prediction	0.970674	3.944	0.799971	0.004	0.318	3.626	3.948
telco-customer-churn	0.801278	1.532	0.799943	0.003	0.073	1.459	1.535
texture	1.000000	6.316	0.800000	0.004	0.129	6.188	6.320
thyroid	0.986806	1.649	0.800000	0.003	0.067	1.582	1.652
thyroid-ann	0.984106	0.809	0.799841	0.003	0.045	0.764	0.812
thyroid-dis	0.685714	0.651	0.800000	0.003	0.049	0.602	0.654
turiye_student_evaluation	0.497423	1.579	0.800000	0.003	0.100	1.479	1.581
twonorm	0.979730	1.693	0.800000	0.003	0.086	1.607	1.697
vehicle	0.858824	0.205	0.799054	0.002	0.027	0.178	0.208
wall-robot-navigation	0.967949	1.273	0.799853	0.003	0.077	1.196	1.276
water_quality	0.900000	1.691	0.799900	0.003	0.062	1.629	1.694
waveform-5000	0.868000	1.548	0.800000	0.003	0.117	1.431	1.551
waveform_database_generator_version_1	0.866000	1.098	0.800000	0.003	0.063	1.035	1.101
website_phishing	0.915129	0.221	0.799704	0.002	0.017	0.203	0.223
wine-quality-red	0.571875	0.224	0.799875	0.002	0.011	0.213	0.226
wine-quality-white	0.623469	0.815	0.799918	0.003	0.037	0.778	0.818
yeast	0.612795	0.232	0.799865	0.002	0.017	0.215	0.235
