dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.200772	7.266	0.799845
Amazon_employee_access	0.942173	14.636	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.343015	5.912	0.799980
BNG(breast-w)	0.655956	21.169	0.799980
BNG(cmc)	0.426221	35.376	0.799986
BNG(tic-tac-toe)	0.652908	20.931	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.828	0.800000
Basketball_c	0.619403	5.188	0.800000
Cardiovascular-Disease-dataset	0.500286	48.531	0.800000
Click_prediction_small	0.831539	6.296	0.799990
Credit_c	0.526220	41.332	0.801311
Customer_Personality_Analysis	0.850446	1.013	0.800000
Diabetic_Retinopathy_Debrecen	0.532468	0.731	0.799305
E-CommereShippingData	0.596818	2.630	0.799982
Employee	0.656284	1.167	0.799914
FICO-HELOC-cleaned	0.520506	3.112	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398611	2.719	0.800000
Fitness_Club_c	0.694631	0.539	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.481250	0.668	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.500000	0.647	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.182	0.799831
GesturePhaseSegmentationProcessed	0.298734	3.305	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.151	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.747	0.800000
INNHotelsGroup	0.672364	15.666	0.800000
Indian_pines	0.442865	11.700	0.799978
JapaneseVowels	0.162067	2.516	0.799920
KDDCup09_upselling	0.500000	2.117	0.799922
MIC	0.845455	1.412	0.799879
MagicTelescope	0.648265	5.030	0.800000
Marketing_Campaign	0.850446	0.825	0.800000
Mobile_Price_Classification	0.250000	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.604	0.799824
PhishingWebsites	0.556762	3.478	0.800000
PieChart3	0.875000	0.661	0.799443
Pima_Indians_Diabetes_Database	0.649351	0.460	0.799479
PizzaCutter3	0.880383	0.723	0.799616
Pumpkin_Seeds	0.520000	0.688	0.800000
QSAR_biodegradation	0.663507	0.672	0.799810
SDSS17	0.594450	96.602	0.800000
Satellite	0.985294	1.782	0.800000
Telecom_Churn_Dataset	0.854573	0.957	0.799880
UJI_Pen_Characters	0.036630	2.881	0.799853
Water_Quality_and_Potability	0.609756	0.815	0.799756
Wilt	0.946114	0.834	0.799834
abalone	0.346890	0.940	0.799856
ada	0.751807	1.658	0.799855
ada_agnostic	0.751369	1.915	0.799868
ada_prior	0.751955	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.555000	0.564	0.800000
allbp	0.956291	1.997	0.799841
allrep	0.966887	1.205	0.799841
analcatdata_authorship	0.378698	0.746	0.799049
artificial-characters	0.097847	2.169	0.799961
autoUniv-au4-2500	0.470000	1.868	0.800000
autoUniv-au7-1100	0.277273	0.628	0.800000
bank	0.883003	22.778	0.799982
banknote_authentication	0.556364	0.421	0.799563
baseball	0.906716	0.572	0.800000
car-evaluation	0.699422	0.647	0.799769
churn	0.859000	1.354	0.800000
cmc	0.427119	0.543	0.799728
company_bankruptcy_prediction	0.967742	4.222	0.799971
contraceptive_method_choice	0.427119	1.331	0.799728
credit	0.489082	4.341	0.799988
default_of_credit_card_clients	0.778833	12.423	0.800000
delta_ailerons	0.530856	1.049	0.799972
dis	0.984106	1.202	0.799841
dna	0.518809	3.561	0.799749
drug_consumption	0.403183	0.595	0.799894
dry_bean_dataset	0.260375	3.652	0.799941
eeg-eye-state	0.551068	3.937	0.800000
electricity	0.575417	21.182	0.799987
estimation_of_obesity_levels	0.137116	0.921	0.799621
eye_movements	0.389854	3.430	0.799927
eye_movements_bin	0.500000	2.044	0.799947
first-order-theorem-proving	0.417484	2.588	0.799935
gas-drift	0.210280	11.451	0.800000
gina_agnostic	0.508646	22.959	0.799885
golf_play_dataset_extended	0.789954	0.502	0.800000
heloc	0.500000	2.815	0.800000
house_16H	0.500000	4.254	0.799970
htru	0.908380	4.501	0.799978
ibm-employee-performance	0.846939	0.856	0.800000
in_vehicle_coupon_recommendation	0.570004	3.379	0.800729
internet_firewall	0.574350	41.126	0.799991
jm1	0.806615	2.945	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.514614	20.711	0.799996
kdd_ipums_la_97-small	0.500000	1.427	0.799923
kr-vs-k	0.149501	28.705	0.799971
kropt	0.162331	29.073	0.799971
led24	0.101562	1.078	0.800000
