dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.468	0.799845	0.003	0.206	2.262	2.471
Amazon_employee_access	0.942173	10.072	0.799994	0.004	0.141	9.930	10.075
BLE_RSSI_dataset_for_Indoor_localization	0.730596	1.036	0.799980	0.002	0.047	0.989	1.038
BNG(breast-w)	0.985903	16.431	0.799980	0.006	0.255	16.177	16.437
BNG(cmc)	0.570253	31.360	0.799986	0.005	0.305	31.056	31.365
BNG(tic-tac-toe)	0.776226	16.816	0.799980	0.004	0.236	16.580	16.820
Bank_Customer_Churn_Dataset	0.862000	2.004	0.800000	0.003	0.072	1.932	2.007
Basketball_c	0.708955	0.246	0.800000	0.002	0.032	0.214	0.248
Cardiovascular-Disease-dataset	0.729143	50.050	0.800000	0.005	0.396	49.655	50.056
Click_prediction_small	0.831665	6.085	0.799990	0.003	0.081	6.004	6.088
Credit_c	0.699256	42.359	0.801311	0.006	0.797	41.562	42.365
Customer_Personality_Analysis	0.890625	0.493	0.800000	0.002	0.047	0.446	0.495
Diabetic_Retinopathy_Debrecen	0.757576	0.262	0.799305	0.002	0.030	0.232	0.265
E-CommereShippingData	0.670455	2.138	0.799982	0.003	0.061	2.077	2.141
Employee	0.848550	0.705	0.799914	0.003	0.025	0.681	0.708
FICO-HELOC-cleaned	0.739241	2.560	0.799919	0.003	0.124	2.436	2.564
Firm-Teacher_Clave-Direction_Classification	0.741667	2.435	0.800000	0.003	0.107	2.327	2.438
Fitness_Club_c	0.805369	0.184	0.799596	0.003	0.013	0.171	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.571875	0.334	0.800000	0.002	0.034	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.336	0.800000	0.003	0.037	0.299	0.339
Gender_Gap_in_Spanish_WP	0.590526	0.841	0.799831	0.003	0.036	0.805	0.843
GesturePhaseSegmentationProcessed	0.608101	3.006	0.799959	0.003	0.176	2.830	3.009
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	1.812	0.797432	0.003	0.060	1.752	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.406	0.800000	0.003	0.051	0.355	0.409
INNHotelsGroup	0.860372	15.918	0.800000	0.004	0.304	15.614	15.922
Indian_pines	0.904866	11.400	0.799978	0.008	0.998	10.403	11.409
JapaneseVowels	0.991470	2.202	0.799920	0.003	0.085	2.117	2.205
KDDCup09_upselling	0.777778	1.816	0.799922	0.003	0.150	1.666	1.820
MIC	0.890909	1.074	0.799879	0.003	0.163	0.911	1.077
MagicTelescope	0.873554	4.855	0.800000	0.003	0.118	4.738	4.858
Marketing_Campaign	0.895089	0.506	0.800000	0.002	0.048	0.458	0.508
Mobile_Price_Classification	0.982500	0.412	0.800000	0.002	0.038	0.374	0.414
National_Health_and_Nutrition_Health_Survey	0.835526	0.291	0.799824	0.003	0.019	0.272	0.293
PhishingWebsites	0.965626	3.197	0.800000	0.003	0.147	3.050	3.201
PieChart3	0.875000	0.355	0.799443	0.002	0.057	0.299	0.358
Pima_Indians_Diabetes_Database	0.766234	0.139	0.799479	0.002	0.014	0.125	0.141
PizzaCutter3	0.889952	0.351	0.799617	0.002	0.054	0.297	0.353
Pumpkin_Seeds	0.874000	0.397	0.800000	0.002	0.026	0.372	0.400
QSAR_biodegradation	0.886256	0.375	0.799810	0.003	0.061	0.314	0.379
SDSS17	0.971850	97.529	0.800000	0.006	0.680	96.849	97.535
Satellite	0.993137	1.479	0.800000	0.003	0.105	1.373	1.482
Telecom_Churn_Dataset	0.947526	0.658	0.799880	0.002	0.043	0.616	0.661
UJI_Pen_Characters	0.461538	2.681	0.799853	0.002	0.122	2.559	2.684
Water_Quality_and_Potability	0.634146	0.493	0.799756	0.003	0.022	0.471	0.496
Wilt	0.990674	0.480	0.799834	0.004	0.019	0.461	0.484
abalone	0.630383	0.645	0.799856	0.002	0.027	0.619	0.648
ada	0.845783	1.379	0.799855	0.003	0.101	1.277	1.381
ada_agnostic	0.826944	1.541	0.799868	0.003	0.108	1.433	1.545
ada_prior	0.840223	0.824	0.799955	0.003	0.038	0.786	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.259	0.800000	0.003	0.017	0.242	0.262
allbp	0.972185	0.921	0.799841	0.002	0.061	0.860	0.924
allrep	0.972185	0.925	0.799841	0.003	0.059	0.866	0.928
analcatdata_authorship	0.982249	0.456	0.799049	0.003	0.094	0.362	0.459
artificial-characters	0.690802	1.921	0.799961	0.003	0.049	1.872	1.924
autoUniv-au4-2500	0.500000	1.520	0.800000	0.003	0.189	1.331	1.523
autoUniv-au7-1100	0.354545	0.208	0.800000	0.003	0.020	0.188	0.210
bank	0.894836	22.958	0.799982	0.005	0.380	22.578	22.963
banknote_authentication	0.545455	0.098	0.799563	0.002	0.010	0.088	0.100
baseball	0.944030	0.266	0.800000	0.003	0.028	0.239	0.269
car-evaluation	0.864162	0.367	0.799769	0.003	0.036	0.331	0.369
churn	0.937000	1.075	0.800000	0.003	0.061	1.013	1.078
cmc	0.579661	0.235	0.799728	0.002	0.017	0.218	0.237
company_bankruptcy_prediction	0.969208	3.948	0.799971	0.004	0.317	3.631	3.952
contraceptive_method_choice	0.610169	0.236	0.799728	0.002	0.017	0.219	0.239
credit	0.776249	4.019	0.799988	0.003	0.101	3.918	4.022
default_of_credit_card_clients	0.824167	12.371	0.800000	0.004	0.383	11.988	12.375
delta_ailerons	0.948107	0.765	0.799972	0.009	0.026	0.739	0.774
