dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	7.217	0.799845
Amazon_employee_access	0.942173	14.978	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	6.073	0.799980
BNG(breast-w)	0.985395	21.940	0.799980
BNG(cmc)	0.569620	36.186	0.799986
BNG(tic-tac-toe)	0.774321	21.540	0.799980
Bank_Customer_Churn_Dataset	0.865000	6.915	0.800000
Basketball_c	0.701493	5.259	0.800000
Cardiovascular-Disease-dataset	0.727357	49.705	0.800000
Click_prediction_small	0.831539	6.469	0.799990
Credit_c	0.697519	42.116	0.801311
Customer_Personality_Analysis	0.890625	0.950	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.701	0.799305
E-CommereShippingData	0.668636	2.604	0.799982
Employee	0.839957	1.179	0.799914
FICO-HELOC-cleaned	0.744304	3.109	0.799919
Firm-Teacher_Clave-Direction_Classification	0.625926	2.699	0.800000
Fitness_Club_c	0.788591	0.494	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.571875	0.632	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.515625	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.180	0.799831
GesturePhaseSegmentationProcessed	0.555949	3.317	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843440	2.152	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.737	0.800000
INNHotelsGroup	0.857615	16.116	0.800000
Indian_pines	0.883543	11.769	0.799978
JapaneseVowels	0.990968	2.473	0.799920
KDDCup09_upselling	0.757310	2.095	0.799922
MIC	0.896970	1.461	0.799879
MagicTelescope	0.871188	5.095	0.800000
Marketing_Campaign	0.890625	0.794	0.800000
Mobile_Price_Classification	0.822500	0.699	0.800000
National_Health_and_Nutrition_Health_Survey	0.844298	0.572	0.799824
PhishingWebsites	0.971054	3.530	0.800000
PieChart3	0.879630	0.634	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.437	0.799479
PizzaCutter3	0.880383	0.668	0.799616
Pumpkin_Seeds	0.876000	0.700	0.800000
QSAR_biodegradation	0.876777	0.661	0.799810
SDSS17	0.969750	98.326	0.800000
Satellite	0.992157	1.789	0.800000
Telecom_Churn_Dataset	0.925037	0.947	0.799880
UJI_Pen_Characters	0.487179	2.957	0.799853
Water_Quality_and_Potability	0.623476	0.780	0.799756
Wilt	0.989637	1.038	0.799834
abalone	0.632775	0.923	0.799856
ada	0.846988	1.679	0.799855
ada_agnostic	0.824754	1.848	0.799868
ada_prior	0.841341	1.108	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.544	0.800000
allbp	0.973510	1.201	0.799841
allrep	0.973510	1.208	0.799841
analcatdata_authorship	0.988166	0.747	0.799049
artificial-characters	0.672701	2.180	0.799961
autoUniv-au4-2500	0.488000	1.902	0.800000
autoUniv-au7-1100	0.368182	0.688	0.800000
bank	0.888090	23.664	0.799982
banknote_authentication	0.545455	0.375	0.799563
baseball	0.944030	0.543	0.800000
car-evaluation	0.699422	0.646	0.799769
churn	0.924000	1.367	0.800000
cmc	0.532203	0.520	0.799728
company_bankruptcy_prediction	0.969941	4.239	0.799971
contraceptive_method_choice	0.576271	0.606	0.799728
credit	0.777745	4.516	0.799988
default_of_credit_card_clients	0.817667	12.678	0.800000
delta_ailerons	0.946704	1.028	0.799972
dis	0.984106	1.198	0.799841
dna	0.934169	3.578	0.799749
drug_consumption	0.403183	0.609	0.799894
dry_bean_dataset	0.929122	3.695	0.799941
eeg-eye-state	0.915220	3.971	0.800000
electricity	0.815293	21.900	0.799987
