dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	7.020	0.799845
Amazon_employee_access	0.942173	14.733	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	5.652	0.799980
BNG(breast-w)	0.985395	21.444	0.799980
BNG(cmc)	0.574141	35.973	0.799986
BNG(tic-tac-toe)	0.796546	21.381	0.799980
Bank_Customer_Churn_Dataset	0.865000	6.724	0.800000
Basketball_c	0.705224	4.977	0.800000
Cardiovascular-Disease-dataset	0.730857	49.538	0.800000
Click_prediction_small	0.831539	6.420	0.799990
Credit_c	0.708602	42.119	0.801311
Customer_Personality_Analysis	0.890625	0.994	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.688	0.799305
E-CommereShippingData	0.672727	2.614	0.799982
Employee	0.849624	1.142	0.799914
FICO-HELOC-cleaned	0.746329	3.112	0.799919
Firm-Teacher_Clave-Direction_Classification	0.751852	2.724	0.800000
Fitness_Club_c	0.795302	0.501	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.649	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.643750	0.659	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.122	0.799831
GesturePhaseSegmentationProcessed	0.618734	3.300	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	2.169	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.728	0.800000
INNHotelsGroup	0.865334	16.025	0.800000
Indian_pines	0.924002	11.817	0.799978
JapaneseVowels	0.993979	2.484	0.799920
KDDCup09_upselling	0.771930	2.126	0.799922
MIC	0.896970	1.344	0.799879
MagicTelescope	0.875131	5.091	0.800000
Marketing_Campaign	0.895089	0.780	0.800000
Mobile_Price_Classification	0.970000	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.560	0.799824
PhishingWebsites	0.971958	3.495	0.800000
PieChart3	0.879630	0.631	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.473	0.799479
PizzaCutter3	0.880383	0.700	0.799616
Pumpkin_Seeds	0.878000	0.699	0.800000
QSAR_biodegradation	0.881517	0.646	0.799810
SDSS17	0.971700	97.883	0.800000
Satellite	0.993137	1.777	0.800000
Telecom_Churn_Dataset	0.943028	0.914	0.799880
UJI_Pen_Characters	0.461538	2.857	0.799853
Water_Quality_and_Potability	0.640244	0.788	0.799756
Wilt	0.990674	0.777	0.799834
abalone	0.638756	0.932	0.799856
ada	0.850602	1.655	0.799855
ada_agnostic	0.828039	1.827	0.799868
ada_prior	0.833520	1.102	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.548	0.800000
allbp	0.976159	1.328	0.799841
allrep	0.977483	1.212	0.799841
analcatdata_authorship	0.988166	0.729	0.799049
artificial-characters	0.698630	2.173	0.799961
autoUniv-au4-2500	0.498000	1.842	0.800000
autoUniv-au7-1100	0.368182	0.529	0.800000
bank	0.895278	23.464	0.799982
banknote_authentication	0.541818	0.373	0.799563
baseball	0.940299	0.556	0.800000
car-evaluation	0.852601	0.663	0.799769
churn	0.939000	1.342	0.800000
cmc	0.566102	0.513	0.799728
company_bankruptcy_prediction	0.969941	4.230	0.799971
contraceptive_method_choice	0.613559	0.714	0.799728
credit	0.776847	4.352	0.799988
default_of_credit_card_clients	0.821833	12.670	0.800000
delta_ailerons	0.947405	1.034	0.799972
dis	0.986755	1.200	0.799841
dna	0.942006	3.548	0.799749
drug_consumption	0.403183	0.590	0.799894
dry_bean_dataset	0.927653	3.673	0.799941
eeg-eye-state	0.959947	3.989	0.800000
electricity	0.814962	21.841	0.799987
estimation_of_obesity_levels	0.976359	0.807	0.799621
eye_movements	0.580439	3.395	0.799927
eye_movements_bin	0.593298	2.041	0.799947
first-order-theorem-proving	0.621732	2.583	0.799935
gas-drift	0.994968	11.505	0.800000
gina_agnostic	0.804035	23.089	0.799885
golf_play_dataset_extended	0.926941	0.475	0.800000
heloc	0.718500	2.832	0.800000
house_16H	0.885100	3.737	0.799970
htru	0.980447	4.544	0.799978
ibm-employee-performance	1.000000	0.823	0.800000
in_vehicle_coupon_recommendation	0.669298	3.338	0.800729
internet_firewall	0.810788	42.047	0.799991
jm1	0.817180	2.956	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.845493	21.019	0.799996
kdd_ipums_la_97-small	0.868979	1.384	0.799923
kr-vs-k	0.607092	27.856	0.799971
kropt	0.609052	27.181	0.799971
led24	0.698438	1.120	0.800000
led7	0.739062	0.741	0.800000
letter	0.962750	20.040	0.800000
mammography	0.989271	1.780	0.799964
maternal_health_risk	0.798030	0.450	0.799803
mfeat-factors	0.970000	2.818	0.800000
mfeat-fourier	0.885000	1.269	0.800000
mfeat-karhunen	0.970000	1.243	0.800000
mfeat-morphological	0.755000	0.553	0.800000
mfeat-pixel	0.967500	3.096	0.800000
mfeat-zernike	0.812500	0.968	0.800000
mice_protein_expression	1.000000	0.927	0.800000
microaggregation2	0.620500	6.476	0.800000
mobile_c36_oversampling	0.966770	20.747	0.800000
mozilla4	0.925378	1.894	0.800000
naticusdroid+android+permissions+dataset	0.968638	20.465	0.799980
national-longitudinal-survey-binary	0.993890	1.306	0.799919
okcupid_stem	0.733696	9.315	0.799978
one-hundred-plants-margin	0.818750	4.837	0.800000
one-hundred-plants-shape	0.743750	4.399	0.800000
one-hundred-plants-texture	0.884375	4.935	0.799875
optdigits	0.990214	2.620	0.800000
ozone-level-8hr	0.954635	1.465	0.799921
page-blocks	0.976256	1.172	0.799927
pendigits	0.995907	2.788	0.799945
phoneme	0.886216	0.798	0.799963
pol	0.972732	2.996	0.799940
predict_students_dropout_and_academic_success	0.770621	1.489	0.799955
qsar	0.895735	0.648	0.800000
rice_cammeo_and_osmancik	0.930446	0.792	0.800000
ringnorm	0.979054	1.963	0.800000
satimage	0.919129	2.164	0.800000
segment	0.935065	0.710	0.800000
seismic+bumps	0.934236	0.776	0.799923
shuttle	0.999397	34.874	0.800000
spambase	0.948969	2.017	0.799826
splice	0.874608	1.647	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.711	0.800000
statlog	0.720000	0.503	0.800000
steel_plates_faults	0.799486	0.738	0.799588
sylvine	0.934634	1.436	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.399	0.799971
telco-customer-churn	0.800568	1.836	0.799943
texture	0.998182	6.040	0.800000
thyroid	0.986806	1.919	0.800000
thyroid-ann	0.984106	1.078	0.799841
thyroid-dis	0.691071	0.965	0.800000
turiye_student_evaluation	0.497423	1.852	0.800000
twonorm	0.981081	1.997	0.800000
vehicle	0.841176	0.500	0.799054
wall-robot-navigation	0.961538	1.561	0.799853
water_quality	0.904375	1.947	0.799900
waveform-5000	0.865000	1.832	0.800000
waveform_database_generator_version_1	0.865000	1.361	0.800000
website_phishing	0.918819	0.507	0.799704
wine-quality-red	0.578125	0.501	0.799875
wine-quality-white	0.612245	1.096	0.799918
yeast	0.606061	0.507	0.799865
