dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	7.465	0.799845
Amazon_employee_access	0.942173	14.840	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.857	0.799980
BNG(breast-w)	0.986157	21.983	0.799980
BNG(cmc)	0.571519	36.316	0.799986
BNG(tic-tac-toe)	0.782957	21.350	0.799980
Bank_Customer_Churn_Dataset	0.868000	6.708	0.800000
Basketball_c	0.701493	5.220	0.800000
Cardiovascular-Disease-dataset	0.730000	49.604	0.800000
Click_prediction_small	0.831915	6.412	0.799990
Credit_c	0.705542	42.131	0.801311
Customer_Personality_Analysis	0.895089	0.999	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.724	0.799305
E-CommereShippingData	0.670000	2.638	0.799982
Employee	0.850698	1.140	0.799914
FICO-HELOC-cleaned	0.740759	3.098	0.799919
Firm-Teacher_Clave-Direction_Classification	0.766667	2.769	0.800000
Fitness_Club_c	0.802013	0.457	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.667	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.640625	0.652	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.159	0.799831
GesturePhaseSegmentationProcessed	0.640000	3.302	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	2.128	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.718	0.800000
INNHotelsGroup	0.862578	16.071	0.800000
Indian_pines	0.925642	11.781	0.799978
JapaneseVowels	0.995484	2.474	0.799920
KDDCup09_upselling	0.789474	2.097	0.799922
MIC	0.893939	1.412	0.799879
MagicTelescope	0.876446	5.079	0.800000
Marketing_Campaign	0.890625	0.787	0.800000
Mobile_Price_Classification	0.967500	0.691	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.574	0.799824
PhishingWebsites	0.962913	3.491	0.800000
PieChart3	0.884259	0.625	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.426	0.799479
PizzaCutter3	0.880383	0.633	0.799616
Pumpkin_Seeds	0.878000	0.687	0.800000
QSAR_biodegradation	0.876777	0.654	0.799810
SDSS17	0.972300	98.036	0.800000
Satellite	0.993137	1.767	0.800000
Telecom_Churn_Dataset	0.947526	0.930	0.799880
