dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.440154	2.388	0.799845	0.003	0.206	2.181	2.390
Amazon_employee_access	0.942173	10.067	0.799994	0.003	0.144	9.922	10.070
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.033	0.799980	0.002	0.045	0.987	1.035
BNG(breast-w)	0.985395	16.730	0.799980	0.003	0.236	16.494	16.733
BNG(cmc)	0.572966	31.692	0.799986	0.005	0.310	31.382	31.697
BNG(tic-tac-toe)	0.787021	16.673	0.799980	0.004	0.238	16.435	16.677
Bank_Customer_Churn_Dataset	0.859500	1.988	0.800000	0.002	0.069	1.919	1.990
Basketball_c	0.697761	0.261	0.800000	0.003	0.046	0.215	0.264
Cardiovascular-Disease-dataset	0.730857	49.386	0.800000	0.005	0.394	48.992	49.391
Click_prediction_small	0.832165	6.090	0.799990	0.003	0.080	6.009	6.093
Credit_c	0.701820	41.782	0.801311	0.005	0.793	40.989	41.787
Customer_Personality_Analysis	0.890625	0.490	0.800000	0.003	0.046	0.444	0.493
Diabetic_Retinopathy_Debrecen	0.744589	0.262	0.799305	0.002	0.030	0.232	0.265
E-CommereShippingData	0.670000	2.133	0.799982	0.003	0.062	2.071	2.136
Employee	0.853921	0.706	0.799914	0.002	0.025	0.681	0.708
FICO-HELOC-cleaned	0.735696	2.563	0.799919	0.003	0.131	2.433	2.567
Firm-Teacher_Clave-Direction_Classification	0.751852	2.434	0.800000	0.003	0.107	2.327	2.437
Fitness_Club_c	0.798658	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.332	0.800000	0.003	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.621875	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.593684	0.838	0.799831	0.002	0.036	0.803	0.841
GesturePhaseSegmentationProcessed	0.598987	3.005	0.799959	0.003	0.176	2.829	3.009
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.814	0.797432	0.003	0.062	1.752	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.406	0.800000	0.002	0.051	0.354	0.408
INNHotelsGroup	0.864232	15.861	0.800000	0.004	0.298	15.563	15.865
Indian_pines	0.928376	11.590	0.799978	0.008	1.071	10.519	11.598
JapaneseVowels	0.990968	2.200	0.799920	0.003	0.086	2.114	2.203
KDDCup09_upselling	0.769981	1.813	0.799922	0.003	0.151	1.662	1.816
MIC	0.903030	1.075	0.799879	0.003	0.164	0.911	1.079
MagicTelescope	0.874343	4.775	0.800000	0.008	0.111	4.664	4.783
Marketing_Campaign	0.890625	0.503	0.800000	0.002	0.048	0.455	0.506
Mobile_Price_Classification	0.912500	0.409	0.800000	0.002	0.038	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.833333	0.292	0.799824	0.002	0.018	0.274	0.294
PhishingWebsites	0.968792	3.222	0.800000	0.003	0.158	3.064	3.225
PieChart3	0.879630	0.353	0.799443	0.002	0.056	0.297	0.355
Pima_Indians_Diabetes_Database	0.746753	0.139	0.799479	0.002	0.013	0.126	0.142
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.054	0.293	0.349
Pumpkin_Seeds	0.876000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.881517	0.374	0.799810	0.003	0.061	0.313	0.376
SDSS17	0.971350	99.415	0.800000	0.005	0.671	98.744	99.420
Satellite	0.993137	1.488	0.800000	0.003	0.112	1.375	1.491
Telecom_Churn_Dataset	0.944528	0.656	0.799880	0.002	0.041	0.615	0.659
UJI_Pen_Characters	0.446886	2.752	0.799853	0.002	0.120	2.633	2.755
Water_Quality_and_Potability	0.640244	0.494	0.799756	0.003	0.024	0.470	0.496
Wilt	0.989637	0.481	0.799834	0.002	0.020	0.461	0.483
abalone	0.636364	0.641	0.799856	0.002	0.028	0.614	0.644
ada	0.842169	1.396	0.799855	0.003	0.107	1.288	1.399
ada_agnostic	0.833516	1.541	0.799868	0.003	0.115	1.426	1.544
ada_prior	0.836872	0.822	0.799955	0.002	0.038	0.784	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.261	0.800000	0.002	0.018	0.243	0.263
allbp	0.973510	0.924	0.799841	0.003	0.061	0.863	0.927
allrep	0.970861	0.921	0.799841	0.003	0.062	0.860	0.924
analcatdata_authorship	0.982249	0.459	0.799049	0.003	0.095	0.363	0.461
artificial-characters	0.682975	1.896	0.799961	0.003	0.049	1.847	1.899
autoUniv-au4-2500	0.508000	1.527	0.800000	0.003	0.194	1.333	1.530
autoUniv-au7-1100	0.377273	0.204	0.800000	0.002	0.020	0.184	0.207
bank	0.893951	23.319	0.799982	0.004	0.378	22.941	23.323
banknote_authentication	0.556364	0.098	0.799563	0.003	0.010	0.088	0.101
baseball	0.947761	0.269	0.800000	0.002	0.029	0.240	0.271
car-evaluation	0.786127	0.369	0.799769	0.004	0.037	0.331	0.372
churn	0.934000	1.082	0.800000	0.003	0.066	1.016	1.085
cmc	0.569492	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969941	3.955	0.799971	0.004	0.320	3.635	3.958
contraceptive_method_choice	0.600000	0.237	0.799728	0.002	0.018	0.219	0.239
credit	0.775351	3.926	0.799988	0.003	0.097	3.829	3.929
default_of_credit_card_clients	0.824167	12.455	0.800000	0.004	0.413	12.042	12.459
delta_ailerons	0.948107	0.765	0.799972	0.003	0.025	0.740	0.768
dis	0.984106	0.921	0.799841	0.002	0.059	0.862	0.924
dna	0.926332	3.274	0.799749	0.005	0.367	2.907	3.279
drug_consumption	0.403183	0.312	0.799894	0.002	0.023	0.289	0.315
dry_bean_dataset	0.927653	3.347	0.799941	0.003	0.125	3.223	3.350
eeg-eye-state	0.952270	3.670	0.800000	0.003	0.119	3.552	3.673
electricity	0.813417	21.313	0.799987	0.005	0.257	21.056	21.318
estimation_of_obesity_levels	0.978723	0.400	0.799621	0.002	0.030	0.369	0.402
eye_movements	0.573126	3.016	0.799927	0.003	0.165	2.851	3.019
eye_movements_bin	0.586728	1.755	0.799947	0.003	0.090	1.664	1.757
first-order-theorem-proving	0.613562	2.222	0.799935	0.003	0.165	2.057	2.225
gas-drift	0.995687	11.196	0.800000	0.007	1.016	10.179	11.202
gina_agnostic	0.804035	23.176	0.799885	0.011	2.268	20.908	23.187
golf_play_dataset_extended	0.926941	0.192	0.800000	0.002	0.016	0.176	0.195
heloc	0.721500	2.567	0.800000	0.003	0.123	2.443	2.570
house_16H	0.883617	3.291	0.799970	0.003	0.117	3.174	3.294
htru	0.980168	4.307	0.799978	0.002	0.088	4.219	4.309
ibm-employee-performance	1.000000	0.403	0.800000	0.004	0.050	0.352	0.406
in_vehicle_coupon_recommendation	0.668467	3.041	0.800729	0.003	0.130	2.911	3.044
internet_firewall	0.802090	42.936	0.799991	0.004	0.190	42.747	42.940
jm1	0.816720	2.681	0.800000	0.003	0.120	2.561	2.684
jungle_chess_2pcs_raw_endgame_complete	0.786145	20.920	0.799996	0.004	0.184	20.737	20.925
kdd_ipums_la_97-small	0.863198	1.105	0.799923	0.003	0.059	1.046	1.108
kr-vs-k	0.612616	29.141	0.799971	0.003	0.130	29.012	29.145
kropt	0.615110	27.337	0.799971	0.003	0.115	27.222	27.341
