dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.372	0.799845	0.003	0.205	2.167	2.375
Amazon_employee_access	0.942173	10.173	0.799994	0.003	0.139	10.034	10.176
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.019	0.799980	0.002	0.040	0.979	1.021
BNG(breast-w)	0.986030	16.556	0.799980	0.004	0.237	16.319	16.560
BNG(cmc)	0.572423	31.558	0.799986	0.005	0.306	31.252	31.563
BNG(tic-tac-toe)	0.791085	16.511	0.799980	0.004	0.239	16.272	16.515
Bank_Customer_Churn_Dataset	0.870000	2.025	0.800000	0.002	0.086	1.939	2.027
Basketball_c	0.708955	0.241	0.800000	0.002	0.031	0.210	0.243
Cardiovascular-Disease-dataset	0.729214	50.421	0.800000	0.005	0.392	50.030	50.427
Click_prediction_small	0.832290	5.890	0.799990	0.003	0.076	5.814	5.894
Credit_c	0.707775	42.325	0.801311	0.006	0.846	41.478	42.331
Customer_Personality_Analysis	0.888393	0.489	0.800000	0.002	0.046	0.444	0.492
Diabetic_Retinopathy_Debrecen	0.757576	0.262	0.799305	0.002	0.030	0.232	0.263
E-CommereShippingData	0.670909	2.130	0.799982	0.003	0.061	2.069	2.133
Employee	0.850698	0.702	0.799914	0.003	0.024	0.678	0.705
FICO-HELOC-cleaned	0.741772	2.557	0.799919	0.003	0.129	2.429	2.561
Firm-Teacher_Clave-Direction_Classification	0.745833	2.385	0.800000	0.003	0.099	2.286	2.388
Fitness_Club_c	0.798658	0.185	0.799596	0.002	0.013	0.173	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.618750	0.332	0.800000	0.002	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.640625	0.334	0.800000	0.002	0.035	0.298	0.336
Gender_Gap_in_Spanish_WP	0.594737	0.846	0.799831	0.002	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.656709	2.974	0.799959	0.003	0.166	2.808	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.807	0.797432	0.003	0.061	1.746	1.810
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.410	0.800000	0.002	0.051	0.359	0.412
INNHotelsGroup	0.869745	15.776	0.800000	0.003	0.299	15.477	15.779
Indian_pines	0.932750	11.474	0.799978	0.008	0.980	10.494	11.482
JapaneseVowels	0.995484	2.173	0.799920	0.003	0.079	2.094	2.176
