dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.493	0.799845	0.003	0.210	2.283	2.496
Amazon_employee_access	0.942173	10.260	0.799994	0.004	0.149	10.111	10.264
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.019	0.799980	0.002	0.035	0.984	1.021
BNG(breast-w)	0.985268	16.736	0.799980	0.004	0.240	16.496	16.740
BNG(cmc)	0.571067	31.898	0.799986	0.005	0.335	31.563	31.903
BNG(tic-tac-toe)	0.794133	16.864	0.799980	0.004	0.238	16.626	16.868
Bank_Customer_Churn_Dataset	0.867000	2.000	0.800000	0.003	0.079	1.921	2.002
Basketball_c	0.705224	0.260	0.800000	0.003	0.046	0.213	0.262
Cardiovascular-Disease-dataset	0.729857	49.683	0.800000	0.006	0.395	49.288	49.689
Click_prediction_small	0.831539	5.897	0.799990	0.003	0.075	5.822	5.900
Credit_c	0.703970	41.912	0.801311	0.006	0.794	41.118	41.918
Customer_Personality_Analysis	0.890625	0.494	0.800000	0.002	0.047	0.447	0.496
Diabetic_Retinopathy_Debrecen	0.757576	0.265	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.672273	2.122	0.799982	0.003	0.063	2.059	2.125
Employee	0.849624	0.708	0.799914	0.002	0.025	0.683	0.710
FICO-HELOC-cleaned	0.742278	2.552	0.799919	0.004	0.127	2.425	2.556
Firm-Teacher_Clave-Direction_Classification	0.691667	2.388	0.800000	0.003	0.099	2.289	2.391
Fitness_Club_c	0.795302	0.188	0.799596	0.003	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.336	0.800000	0.002	0.035	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.589474	0.846	0.799831	0.002	0.036	0.810	0.848
GesturePhaseSegmentationProcessed	0.615696	2.974	0.799959	0.003	0.165	2.809	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	1.808	0.797432	0.003	0.058	1.750	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.408	0.800000	0.003	0.051	0.357	0.410
INNHotelsGroup	0.857753	15.896	0.800000	0.004	0.300	15.596	15.900
Indian_pines	0.934937	11.379	0.799978	0.008	1.047	10.333	11.388
JapaneseVowels	0.991972	2.171	0.799920	0.003	0.079	2.091	2.174
KDDCup09_upselling	0.776803	1.800	0.799922	0.003	0.140	1.661	1.804
MIC	0.903030	1.071	0.799879	0.003	0.157	0.914	1.075
MagicTelescope	0.876183	4.802	0.800000	0.003	0.110	4.692	4.806
Marketing_Campaign	0.890625	0.508	0.800000	0.003	0.049	0.460	0.511
Mobile_Price_Classification	0.970000	0.414	0.800000	0.004	0.038	0.376	0.417
National_Health_and_Nutrition_Health_Survey	0.835526	0.294	0.799824	0.003	0.018	0.275	0.296
PhishingWebsites	0.967888	3.203	0.800000	0.004	0.145	3.058	3.206
PieChart3	0.879630	0.358	0.799443	0.002	0.055	0.302	0.360
Pima_Indians_Diabetes_Database	0.759740	0.143	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.346	0.799617	0.002	0.053	0.294	0.349
Pumpkin_Seeds	0.878000	0.396	0.800000	0.002	0.025	0.371	0.399
QSAR_biodegradation	0.872038	0.373	0.799810	0.002	0.060	0.313	0.375
SDSS17	0.971600	98.705	0.800000	0.006	0.672	98.033	98.710
Satellite	0.993137	1.480	0.800000	0.003	0.105	1.375	1.483
Telecom_Churn_Dataset	0.941529	0.656	0.799880	0.002	0.041	0.615	0.658
UJI_Pen_Characters	0.494505	2.721	0.799853	0.002	0.120	2.601	2.723
Water_Quality_and_Potability	0.631098	0.494	0.799756	0.003	0.023	0.471	0.496
Wilt	0.991710	0.481	0.799834	0.005	0.019	0.462	0.486
abalone	0.631579	0.644	0.799856	0.003	0.026	0.617	0.646
ada	0.845783	1.383	0.799855	0.003	0.103	1.280	1.386
ada_agnostic	0.824754	1.538	0.799868	0.003	0.107	1.431	1.541
ada_prior	0.834637	0.824	0.799955	0.003	0.039	0.785	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.258	0.800000	0.002	0.017	0.242	0.261
allbp	0.974834	0.916	0.799841	0.003	0.058	0.858	0.918
allrep	0.973510	0.922	0.799841	0.003	0.058	0.864	0.925
analcatdata_authorship	0.982249	0.459	0.799049	0.003	0.095	0.363	0.461
artificial-characters	0.688845	1.902	0.799961	0.003	0.046	1.855	1.905
autoUniv-au4-2500	0.512000	1.525	0.800000	0.003	0.192	1.334	1.529
