dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.495	0.799845	0.003	0.219	2.275	2.498
Amazon_employee_access	0.942173	10.190	0.799994	0.004	0.140	10.050	10.194
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.015	0.799980	0.002	0.034	0.982	1.018
BNG(breast-w)	0.985903	16.732	0.799980	0.004	0.234	16.498	16.736
BNG(cmc)	0.569620	31.682	0.799986	0.005	0.302	31.380	31.687
BNG(tic-tac-toe)	0.782068	17.012	0.799980	0.004	0.269	16.743	17.016
Bank_Customer_Churn_Dataset	0.869000	1.995	0.800000	0.003	0.069	1.926	1.998
Basketball_c	0.701493	0.247	0.800000	0.003	0.033	0.214	0.250
Cardiovascular-Disease-dataset	0.731000	49.570	0.800000	0.006	0.396	49.173	49.576
Click_prediction_small	0.831539	5.947	0.799990	0.003	0.076	5.872	5.950
Credit_c	0.703970	42.270	0.801311	0.006	0.786	41.484	42.276
Customer_Personality_Analysis	0.899554	0.493	0.800000	0.002	0.046	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.766234	0.265	0.799305	0.002	0.030	0.234	0.267
E-CommereShippingData	0.669545	2.111	0.799982	0.003	0.063	2.049	2.114
Employee	0.851772	0.706	0.799914	0.003	0.025	0.681	0.709
FICO-HELOC-cleaned	0.737215	2.549	0.799919	0.004	0.131	2.418	2.552
Firm-Teacher_Clave-Direction_Classification	0.771296	2.401	0.800000	0.003	0.101	2.300	2.404
Fitness_Club_c	0.788591	0.189	0.799596	0.003	0.014	0.176	0.192
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.615625	0.337	0.800000	0.002	0.036	0.302	0.340
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.588421	0.848	0.799831	0.003	0.036	0.812	0.851
GesturePhaseSegmentationProcessed	0.636456	2.965	0.799959	0.003	0.164	2.800	2.968
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.815	0.797432	0.009	0.059	1.756	1.824
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.411	0.800000	0.002	0.052	0.359	0.414
INNHotelsGroup	0.862026	15.755	0.800000	0.004	0.303	15.453	15.760
Indian_pines	0.926736	11.404	0.799978	0.008	0.983	10.421	11.411
JapaneseVowels	0.991972	2.165	0.799920	0.003	0.081	2.084	2.168
KDDCup09_upselling	0.778752	1.799	0.799922	0.003	0.144	1.655	1.802
MIC	0.909091	1.072	0.799879	0.003	0.161	0.911	1.075
MagicTelescope	0.874343	4.795	0.800000	0.003	0.108	4.687	4.798
Marketing_Campaign	0.895089	0.506	0.800000	0.003	0.050	0.456	0.509
Mobile_Price_Classification	0.967500	0.413	0.800000	0.003	0.039	0.373	0.415
National_Health_and_Nutrition_Health_Survey	0.835526	0.294	0.799824	0.002	0.019	0.275	0.296
PhishingWebsites	0.965174	3.165	0.800000	0.003	0.147	3.018	3.168
PieChart3	0.879630	0.355	0.799443	0.002	0.057	0.298	0.357
Pima_Indians_Diabetes_Database	0.753247	0.138	0.799479	0.003	0.014	0.125	0.141
PizzaCutter3	0.889952	0.348	0.799617	0.002	0.054	0.294	0.351
Pumpkin_Seeds	0.876000	0.399	0.800000	0.002	0.026	0.373	0.401
QSAR_biodegradation	0.876777	0.375	0.799810	0.002	0.062	0.314	0.378
SDSS17	0.971500	100.072	0.800000	0.006	0.718	99.354	100.078
Satellite	0.993137	1.480	0.800000	0.003	0.108	1.372	1.484
Telecom_Churn_Dataset	0.941529	0.651	0.799880	0.002	0.040	0.611	0.653
UJI_Pen_Characters	0.501832	2.525	0.799853	0.002	0.181	2.344	2.527
Water_Quality_and_Potability	0.637195	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.991710	0.479	0.799834	0.002	0.020	0.459	0.481
abalone	0.636364	0.650	0.799856	0.002	0.027	0.623	0.652
ada	0.846988	1.382	0.799855	0.003	0.104	1.278	1.385
ada_agnostic	0.825849	1.536	0.799868	0.003	0.107	1.429	1.539
ada_prior	0.833520	0.817	0.799955	0.003	0.037	0.780	0.820
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.259	0.800000	0.003	0.017	0.242	0.261
allbp	0.976159	0.916	0.799841	0.003	0.059	0.857	0.918
allrep	0.973510	0.913	0.799841	0.003	0.057	0.856	0.916
analcatdata_authorship	0.994083	0.457	0.799049	0.003	0.095	0.363	0.460
artificial-characters	0.685910	1.885	0.799961	0.003	0.048	1.837	1.888
autoUniv-au4-2500	0.504000	1.524	0.800000	0.003	0.190	1.334	1.527
autoUniv-au7-1100	0.359091	0.207	0.800000	0.002	0.020	0.187	0.209
bank	0.897047	23.320	0.799982	0.004	0.378	22.942	23.324
banknote_authentication	0.541818	0.099	0.799563	0.003	0.010	0.089	0.101
baseball	0.947761	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.858382	0.370	0.799769	0.003	0.036	0.334	0.373
churn	0.941000	1.082	0.800000	0.003	0.062	1.019	1.085
cmc	0.583051	0.232	0.799728	0.002	0.017	0.215	0.235
company_bankruptcy_prediction	0.970674	3.956	0.799971	0.004	0.322	3.634	3.961
contraceptive_method_choice	0.620339	0.236	0.799728	0.002	0.017	0.218	0.238
credit	0.777146	3.916	0.799988	0.003	0.093	3.823	3.920
default_of_credit_card_clients	0.826167	12.267	0.800000	0.004	0.387	11.880	12.271
delta_ailerons	0.947405	0.762	0.799972	0.003	0.025	0.737	0.764
dis	0.985430	0.921	0.799841	0.003	0.059	0.862	0.924
dna	0.943574	3.271	0.799749	0.004	0.365	2.905	3.275
drug_consumption	0.403183	0.307	0.799894	0.002	0.022	0.285	0.310
dry_bean_dataset	0.927286	3.322	0.799941	0.003	0.123	3.199	3.325
eeg-eye-state	0.958278	3.700	0.800000	0.003	0.119	3.581	3.703
electricity	0.811541	21.285	0.799987	0.004	0.254	21.031	21.289
estimation_of_obesity_levels	0.981087	0.396	0.799621	0.002	0.030	0.366	0.398
eye_movements	0.585009	3.023	0.799927	0.004	0.162	2.861	3.027
eye_movements_bin	0.598555	1.751	0.799947	0.003	0.091	1.660	1.755
first-order-theorem-proving	0.615196	2.220	0.799935	0.003	0.167	2.053	2.224
gas-drift	0.995327	11.200	0.800000	0.007	1.009	10.192	11.207
gina_agnostic	0.788184	23.217	0.799885	0.012	2.291	20.926	23.229
golf_play_dataset_extended	0.926941	0.197	0.800000	0.002	0.016	0.181	0.199
heloc	0.720000	2.546	0.800000	0.004	0.114	2.431	2.549
house_16H	0.885100	3.290	0.799970	0.003	0.120	3.170	3.294
htru	0.979330	4.295	0.799978	0.003	0.079	4.216	4.298
ibm-employee-performance	1.000000	0.407	0.800000	0.003	0.052	0.356	0.410
in_vehicle_coupon_recommendation	0.672206	3.043	0.800729	0.003	0.133	2.910	3.046
internet_firewall	0.802472	42.575	0.799991	0.004	0.168	42.407	42.579
jm1	0.814883	2.698	0.800000	0.006	0.117	2.581	2.704
jungle_chess_2pcs_raw_endgame_complete	0.843597	20.647	0.799996	0.004	0.186	20.461	20.651
kdd_ipums_la_97-small	0.860308	1.111	0.799923	0.003	0.061	1.049	1.114
kr-vs-k	0.597292	27.325	0.799971	0.003	0.128	27.197	27.329
kropt	0.599964	29.219	0.799971	0.003	0.116	29.103	29.223
led24	0.731250	0.717	0.800000	0.003	0.055	0.662	0.720
led7	0.739062	0.447	0.800000	0.003	0.019	0.429	0.450
letter	0.965000	18.157	0.800000	0.003	0.179	17.978	18.160
mammography	0.988824	1.528	0.799964	0.003	0.045	1.483	1.530
maternal_health_risk	0.798030	0.167	0.799803	0.002	0.012	0.155	0.170
mfeat-factors	0.967500	2.511	0.800000	0.004	0.372	2.139	2.515
mfeat-fourier	0.880000	0.991	0.800000	0.004	0.136	0.855	0.995
mfeat-karhunen	0.960000	0.867	0.800000	0.003	0.112	0.755	0.870
