dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.516	0.799845	0.003	0.239	2.277	2.519
Amazon_employee_access	0.941715	10.146	0.799994	0.004	0.139	10.007	10.150
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.019	0.799980	0.003	0.035	0.984	1.023
BNG(breast-w)	0.985395	16.763	0.799980	0.005	0.236	16.527	16.768
BNG(cmc)	0.572423	30.892	0.799986	0.004	0.314	30.578	30.897
BNG(tic-tac-toe)	0.786513	16.566	0.799980	0.005	0.239	16.327	16.571
Bank_Customer_Churn_Dataset	0.864500	1.981	0.800000	0.003	0.071	1.910	1.984
Basketball_c	0.712687	0.257	0.800000	0.002	0.043	0.214	0.260
Cardiovascular-Disease-dataset	0.730714	50.719	0.800000	0.005	0.427	50.292	50.724
Click_prediction_small	0.832165	6.014	0.799990	0.003	0.075	5.939	6.017
Credit_c	0.708106	41.361	0.801311	0.006	0.797	40.564	41.367
Customer_Personality_Analysis	0.892857	0.490	0.800000	0.002	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.783550	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.669545	2.130	0.799982	0.003	0.060	2.070	2.132
Employee	0.848550	0.703	0.799914	0.002	0.024	0.679	0.705
FICO-HELOC-cleaned	0.741266	2.552	0.799919	0.003	0.124	2.428	2.555
Firm-Teacher_Clave-Direction_Classification	0.751389	2.408	0.800000	0.003	0.098	2.310	2.411
Fitness_Club_c	0.791946	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.595789	0.843	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.644051	2.966	0.799959	0.003	0.161	2.805	2.969
HR_Analytics_Job_Change_of_Data_Scientists	0.858324	1.814	0.797432	0.002	0.059	1.755	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.410	0.800000	0.003	0.051	0.359	0.412
INNHotelsGroup	0.860924	15.874	0.800000	0.004	0.301	15.573	15.878
Indian_pines	0.912521	11.319	0.799978	0.007	0.975	10.345	11.327
JapaneseVowels	0.989463	2.174	0.799920	0.003	0.080	2.094	2.177
KDDCup09_upselling	0.777778	1.794	0.799922	0.003	0.139	1.655	1.797
MIC	0.909091	1.065	0.799879	0.003	0.157	0.907	1.068
MagicTelescope	0.876972	4.748	0.800000	0.003	0.109	4.638	4.751
Marketing_Campaign	0.895089	0.504	0.800000	0.002	0.048	0.456	0.506
Mobile_Price_Classification	0.972500	0.410	0.800000	0.002	0.038	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.837719	0.291	0.799824	0.003	0.018	0.273	0.295
PhishingWebsites	0.961104	3.193	0.800000	0.003	0.143	3.050	3.196
PieChart3	0.875000	0.353	0.799443	0.002	0.055	0.298	0.356
Pima_Indians_Diabetes_Database	0.733766	0.140	0.799479	0.002	0.013	0.126	0.142
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.053	0.294	0.349
Pumpkin_Seeds	0.874000	0.397	0.800000	0.002	0.025	0.372	0.399
QSAR_biodegradation	0.881517	0.373	0.799810	0.002	0.060	0.313	0.375
SDSS17	0.970550	99.393	0.800000	0.007	0.670	98.723	99.400
Satellite	0.993137	1.476	0.800000	0.003	0.103	1.373	1.479
Telecom_Churn_Dataset	0.944528	0.654	0.799880	0.002	0.040	0.614	0.656
UJI_Pen_Characters	0.490842	2.796	0.799853	0.002	0.118	2.678	2.798
Water_Quality_and_Potability	0.660061	0.491	0.799756	0.002	0.022	0.469	0.493
Wilt	0.990674	0.478	0.799834	0.002	0.018	0.459	0.480
abalone	0.635167	0.643	0.799856	0.002	0.027	0.616	0.645
ada	0.849398	1.378	0.799855	0.003	0.101	1.277	1.381
ada_agnostic	0.843373	1.539	0.799868	0.003	0.109	1.431	1.542
ada_prior	0.835754	0.821	0.799955	0.002	0.037	0.783	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.257	0.800000	0.002	0.016	0.240	0.259
allbp	0.973510	0.914	0.799841	0.003	0.058	0.857	0.917
allrep	0.970861	0.921	0.799841	0.003	0.058	0.863	0.924
analcatdata_authorship	0.994083	0.456	0.799049	0.002	0.094	0.362	0.458
artificial-characters	0.673190	1.903	0.799961	0.002	0.046	1.857	1.905
autoUniv-au4-2500	0.498000	1.520	0.800000	0.003	0.188	1.332	1.523
autoUniv-au7-1100	0.350000	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.895278	23.334	0.799982	0.004	0.377	22.957	23.338
banknote_authentication	0.552727	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.944030	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.849711	0.370	0.799769	0.003	0.036	0.334	0.373
churn	0.942000	1.083	0.800000	0.003	0.064	1.019	1.085
cmc	0.566102	0.234	0.799728	0.002	0.017	0.217	0.236
company_bankruptcy_prediction	0.972141	3.953	0.799971	0.004	0.324	3.629	3.957
contraceptive_method_choice	0.593220	0.232	0.799728	0.002	0.016	0.216	0.234
credit	0.778343	3.986	0.799988	0.003	0.093	3.893	3.989
default_of_credit_card_clients	0.825333	12.259	0.800000	0.004	0.384	11.875	12.263
delta_ailerons	0.946704	0.762	0.799972	0.003	0.026	0.736	0.764
dis	0.984106	0.920	0.799841	0.003	0.060	0.859	0.923
dna	0.931034	3.259	0.799749	0.005	0.355	2.904	3.264
drug_consumption	0.403183	0.308	0.799894	0.002	0.023	0.285	0.310
dry_bean_dataset	0.928388	3.338	0.799941	0.003	0.121	3.216	3.341
eeg-eye-state	0.959947	3.642	0.800000	0.004	0.121	3.521	3.646
electricity	0.823017	21.467	0.799987	0.004	0.252	21.215	21.471
estimation_of_obesity_levels	0.978723	0.395	0.799621	0.002	0.029	0.366	0.397
eye_movements	0.604662	3.021	0.799927	0.003	0.161	2.859	3.024
eye_movements_bin	0.597240	1.750	0.799947	0.003	0.095	1.655	1.753
first-order-theorem-proving	0.622549	2.219	0.799935	0.003	0.169	2.050	2.222
gas-drift	0.994608	11.203	0.800000	0.006	1.010	10.193	11.209
gina_agnostic	0.799712	23.103	0.799885	0.011	2.309	20.794	23.114
golf_play_dataset_extended	0.917808	0.196	0.800000	0.002	0.016	0.180	0.198
