dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.541	0.799845	0.003	0.237	2.303	2.544
Amazon_employee_access	0.942173	10.263	0.799994	0.004	0.139	10.124	10.266
BLE_RSSI_dataset_for_Indoor_localization	0.735103	1.014	0.799980	0.002	0.035	0.979	1.017
BNG(breast-w)	0.986538	16.953	0.799980	0.004	0.277	16.676	16.958
BNG(cmc)	0.576944	31.234	0.799986	0.005	0.302	30.932	31.239
BNG(tic-tac-toe)	0.783084	16.671	0.799980	0.004	0.243	16.427	16.675
Bank_Customer_Churn_Dataset	0.873000	1.990	0.800000	0.003	0.084	1.905	1.993
Basketball_c	0.712687	0.246	0.800000	0.003	0.033	0.214	0.249
Cardiovascular-Disease-dataset	0.731000	50.504	0.800000	0.006	0.393	50.111	50.510
Click_prediction_small	0.831915	5.901	0.799990	0.003	0.076	5.825	5.904
Credit_c	0.707775	41.291	0.801311	0.006	0.794	40.497	41.297
Customer_Personality_Analysis	0.897321	0.496	0.800000	0.003	0.048	0.448	0.499
Diabetic_Retinopathy_Debrecen	0.761905	0.266	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.672273	2.135	0.799982	0.003	0.062	2.073	2.138
Employee	0.856069	0.715	0.799914	0.003	0.030	0.685	0.718
FICO-HELOC-cleaned	0.736203	2.558	0.799919	0.004	0.125	2.433	2.561
Firm-Teacher_Clave-Direction_Classification	0.773611	2.391	0.800000	0.003	0.102	2.289	2.394
Fitness_Club_c	0.802013	0.188	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.656250	0.336	0.800000	0.002	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.337	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.592632	0.847	0.799831	0.002	0.037	0.810	0.849
GesturePhaseSegmentationProcessed	0.675443	2.976	0.799959	0.004	0.163	2.813	2.979
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.811	0.797432	0.003	0.060	1.751	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.410	0.800000	0.002	0.051	0.359	0.413
INNHotelsGroup	0.864507	15.904	0.800000	0.004	0.299	15.605	15.908
Indian_pines	0.941498	11.391	0.799978	0.008	0.989	10.402	11.400
JapaneseVowels	0.995484	2.181	0.799920	0.003	0.080	2.101	2.185
KDDCup09_upselling	0.791423	1.800	0.799922	0.003	0.141	1.659	1.804
MIC	0.912121	1.071	0.799879	0.003	0.159	0.912	1.074
MagicTelescope	0.877234	4.779	0.800000	0.003	0.112	4.667	4.783
Marketing_Campaign	0.895089	0.506	0.800000	0.003	0.050	0.456	0.509
Mobile_Price_Classification	0.960000	0.411	0.800000	0.002	0.039	0.372	0.413
National_Health_and_Nutrition_Health_Survey	0.835526	0.294	0.799824	0.003	0.019	0.276	0.297
PhishingWebsites	0.970602	3.216	0.800000	0.004	0.156	3.060	3.220
PieChart3	0.875000	0.357	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.746753	0.142	0.799479	0.003	0.014	0.128	0.145
PizzaCutter3	0.875598	0.350	0.799617	0.003	0.053	0.296	0.352
Pumpkin_Seeds	0.878000	0.402	0.800000	0.002	0.026	0.377	0.405
QSAR_biodegradation	0.886256	0.377	0.799810	0.003	0.062	0.315	0.380
SDSS17	0.972200	99.505	0.800000	0.006	0.679	98.826	99.511
Satellite	0.993137	1.485	0.800000	0.005	0.111	1.374	1.490
Telecom_Churn_Dataset	0.953523	0.656	0.799880	0.002	0.041	0.615	0.658
UJI_Pen_Characters	0.505495	2.765	0.799853	0.002	0.119	2.646	2.768
Water_Quality_and_Potability	0.637195	0.491	0.799756	0.003	0.023	0.468	0.494
Wilt	0.991710	0.479	0.799834	0.003	0.020	0.459	0.481
abalone	0.635167	0.645	0.799856	0.003	0.027	0.618	0.648
ada	0.843373	1.386	0.799855	0.003	0.107	1.278	1.389
ada_agnostic	0.829135	1.541	0.799868	0.004	0.108	1.433	1.545
ada_prior	0.835754	0.823	0.799955	0.003	0.039	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.258	0.800000	0.002	0.017	0.241	0.261
allbp	0.972185	0.922	0.799841	0.003	0.061	0.861	0.924
allrep	0.974834	0.926	0.799841	0.003	0.059	0.866	0.929
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.095	0.364	0.462
artificial-characters	0.702544	1.917	0.799961	0.003	0.049	1.867	1.920
autoUniv-au4-2500	0.488000	1.524	0.800000	0.003	0.192	1.332	1.527
autoUniv-au7-1100	0.395455	0.208	0.800000	0.003	0.020	0.188	0.211
bank	0.898043	23.384	0.799982	0.004	0.378	23.006	23.388
banknote_authentication	0.549091	0.099	0.799563	0.002	0.010	0.089	0.102
baseball	0.947761	0.272	0.800000	0.003	0.029	0.243	0.275
car-evaluation	0.843931	0.372	0.799769	0.003	0.037	0.335	0.375
churn	0.947000	1.084	0.800000	0.003	0.062	1.022	1.087
cmc	0.593220	0.236	0.799728	0.002	0.017	0.218	0.238
company_bankruptcy_prediction	0.972874	3.958	0.799971	0.004	0.324	3.634	3.962
contraceptive_method_choice	0.616949	0.235	0.799728	0.002	0.018	0.217	0.238
credit	0.775651	4.017	0.799988	0.003	0.101	3.916	4.020
default_of_credit_card_clients	0.828333	12.180	0.800000	0.005	0.384	11.796	12.185
delta_ailerons	0.948107	0.762	0.799972	0.003	0.025	0.737	0.765
dis	0.985430	0.924	0.799841	0.003	0.060	0.864	0.927
dna	0.948276	3.263	0.799749	0.004	0.356	2.907	3.268
drug_consumption	0.403183	0.311	0.799894	0.002	0.024	0.287	0.313
dry_bean_dataset	0.928021	3.361	0.799941	0.004	0.131	3.230	3.365
eeg-eye-state	0.964953	3.673	0.800000	0.004	0.120	3.553	3.677
electricity	0.828423	21.578	0.799987	0.004	0.252	21.325	21.582
estimation_of_obesity_levels	0.976359	0.399	0.799621	0.002	0.031	0.368	0.402
eye_movements	0.587294	3.045	0.799927	0.003	0.175	2.870	3.048
eye_movements_bin	0.593955	1.752	0.799947	0.004	0.092	1.660	1.756
first-order-theorem-proving	0.620098	2.223	0.799935	0.003	0.165	2.058	2.226
gas-drift	0.996405	11.257	0.800000	0.007	1.067	10.190	11.264
gina_agnostic	0.850144	23.263	0.799885	0.012	2.287	20.976	23.275
golf_play_dataset_extended	0.931507	0.197	0.800000	0.002	0.016	0.180	0.199
heloc	0.725500	2.542	0.800000	0.003	0.118	2.425	2.546
house_16H	0.885100	3.279	0.799970	0.003	0.122	3.157	3.282
htru	0.980168	4.213	0.799978	0.003	0.082	4.131	4.216
ibm-employee-performance	1.000000	0.406	0.800000	0.003	0.052	0.354	0.409
in_vehicle_coupon_recommendation	0.685501	3.028	0.800729	0.003	0.131	2.897	3.032
internet_firewall	0.921111	41.675	0.799991	0.004	0.168	41.507	41.679
jm1	0.814883	2.702	0.800000	0.003	0.117	2.585	2.705
jungle_chess_2pcs_raw_endgame_complete	0.855868	20.579	0.799996	0.004	0.185	20.394	20.583
kdd_ipums_la_97-small	0.864162	1.116	0.799923	0.003	0.061	1.055	1.119
kr-vs-k	0.623129	26.643	0.799971	0.003	0.138	26.505	26.646
kropt	0.626158	29.230	0.799971	0.004	0.116	29.113	29.234
led24	0.728125	0.720	0.800000	0.003	0.055	0.666	0.723
led7	0.737500	0.452	0.800000	0.002	0.019	0.433	0.454
letter	0.977250	21.415	0.800000	0.004	0.175	21.240	21.419
mammography	0.990165	1.538	0.799964	0.003	0.042	1.495	1.540
maternal_health_risk	0.852217	0.169	0.799803	0.002	0.011	0.157	0.171
mfeat-factors	0.970000	2.506	0.800000	0.004	0.361	2.146	2.510
mfeat-fourier	0.892500	0.988	0.800000	0.004	0.131	0.857	0.991
mfeat-karhunen	0.970000	0.864	0.800000	0.003	0.108	0.756	0.867
mfeat-morphological	0.757500	0.270	0.800000	0.003	0.015	0.255	0.273
mfeat-pixel	0.967500	2.808	0.800000	0.004	0.407	2.401	2.812
mfeat-zernike	0.812500	0.696	0.800000	0.003	0.090	0.606	0.698
mice_protein_expression	1.000000	0.581	0.800000	0.003	0.105	0.476	0.584
microaggregation2	0.627250	6.198	0.800000	0.004	0.185	6.013	6.202
mobile_c36_oversampling	0.973918	20.468	0.800000	0.003	0.198	20.269	20.471
mozilla4	0.930203	1.585	0.800000	0.003	0.046	1.539	1.588
naticusdroid+android+permissions+dataset	0.962161	20.157	0.799980	0.009	0.809	19.348	20.166
national-longitudinal-survey-binary	0.993890	0.943	0.799918	0.003	0.049	0.893	0.946
okcupid_stem	0.733696	8.907	0.799977	0.004	0.178	8.729	8.911
one-hundred-plants-margin	0.840625	4.605	0.800000	0.003	0.114	4.491	4.608
one-hundred-plants-shape	0.756250	3.957	0.800000	0.003	0.117	3.840	3.960
one-hundred-plants-texture	0.903125	4.411	0.799875	0.003	0.108	4.303	4.414
optdigits	0.993772	2.353	0.800000	0.004	0.186	2.167	2.357
ozone-level-8hr	0.956607	1.173	0.799921	0.005	0.139	1.034	1.179
page-blocks	0.977169	0.910	0.799927	0.002	0.036	0.874	0.913
pendigits	0.995452	2.504	0.799945	0.003	0.111	2.393	2.507
phoneme	0.887142	0.534	0.799963	0.003	0.022	0.512	0.537
