dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.479	0.799845	0.004	0.210	2.269	2.483
Amazon_employee_access	0.942173	10.315	0.799994	0.004	0.141	10.174	10.319
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.024	0.799980	0.002	0.036	0.987	1.026
BNG(breast-w)	0.985903	16.514	0.799980	0.004	0.247	16.268	16.519
BNG(cmc)	0.571067	32.131	0.799986	0.005	0.337	31.794	32.136
BNG(tic-tac-toe)	0.786386	16.870	0.799980	0.004	0.240	16.630	16.875
Bank_Customer_Churn_Dataset	0.870500	1.994	0.800000	0.003	0.071	1.923	1.996
Basketball_c	0.697761	0.252	0.800000	0.003	0.040	0.212	0.255
Cardiovascular-Disease-dataset	0.729786	50.355	0.800000	0.005	0.393	49.961	50.360
Click_prediction_small	0.832165	6.032	0.799990	0.003	0.075	5.957	6.035
Credit_c	0.707527	41.942	0.801311	0.005	0.786	41.156	41.947
Customer_Personality_Analysis	0.895089	0.495	0.800000	0.002	0.046	0.449	0.497
Diabetic_Retinopathy_Debrecen	0.761905	0.265	0.799305	0.002	0.031	0.235	0.267
E-CommereShippingData	0.673636	2.116	0.799982	0.003	0.063	2.053	2.119
Employee	0.853921	0.709	0.799914	0.002	0.025	0.684	0.712
FICO-HELOC-cleaned	0.744810	2.553	0.799919	0.004	0.126	2.427	2.556
Firm-Teacher_Clave-Direction_Classification	0.764815	2.417	0.800000	0.003	0.099	2.318	2.420
Fitness_Club_c	0.802013	0.187	0.799596	0.002	0.014	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.336	0.800000	0.002	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.340	0.800000	0.003	0.036	0.304	0.343
Gender_Gap_in_Spanish_WP	0.600000	0.846	0.799831	0.002	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.656203	2.980	0.799959	0.004	0.173	2.807	2.984
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.832	0.797432	0.003	0.060	1.772	1.835
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.410	0.800000	0.002	0.051	0.359	0.412
INNHotelsGroup	0.866850	15.948	0.800000	0.004	0.302	15.645	15.951
Indian_pines	0.936031	11.313	0.799978	0.008	0.975	10.339	11.321
JapaneseVowels	0.995484	2.175	0.799920	0.003	0.082	2.092	2.178
KDDCup09_upselling	0.785575	1.807	0.799922	0.003	0.145	1.662	1.811
MIC	0.906061	1.074	0.799879	0.003	0.161	0.913	1.077
MagicTelescope	0.877234	4.757	0.800000	0.003	0.111	4.646	4.760
Marketing_Campaign	0.888393	0.510	0.800000	0.003	0.049	0.461	0.513
Mobile_Price_Classification	0.967500	0.415	0.800000	0.002	0.038	0.376	0.417
National_Health_and_Nutrition_Health_Survey	0.828947	0.290	0.799824	0.002	0.019	0.271	0.292
PhishingWebsites	0.967436	3.206	0.800000	0.003	0.147	3.058	3.209
