dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	7.281	0.799845
Amazon_employee_access	0.942173	15.026	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.739609	5.948	0.799980
BNG(breast-w)	0.984252	21.999	0.799980
BNG(cmc)	0.565642	36.224	0.799986
BNG(tic-tac-toe)	0.745237	21.733	0.799980
Bank_Customer_Churn_Dataset	0.844500	7.048	0.800000
Basketball_c	0.697761	5.010	0.800000
Cardiovascular-Disease-dataset	0.726071	50.102	0.800000
Click_prediction_small	0.831539	6.443	0.799990
Credit_c	0.652854	42.433	0.801311
Customer_Personality_Analysis	0.883929	1.002	0.800000
Diabetic_Retinopathy_Debrecen	0.692641	0.722	0.799305
E-CommereShippingData	0.660455	2.657	0.799982
Employee	0.832438	1.172	0.799914
FICO-HELOC-cleaned	0.725570	3.100	0.799919
Firm-Teacher_Clave-Direction_Classification	0.484259	2.705	0.800000
Fitness_Club_c	0.778523	0.464	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.525000	0.657	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.478125	0.621	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.172	0.799831
GesturePhaseSegmentationProcessed	0.518481	3.297	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.135	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.727	0.800000
INNHotelsGroup	0.825913	16.103	0.800000
Indian_pines	0.805905	11.865	0.799978
JapaneseVowels	0.894129	2.518	0.799920
KDDCup09_upselling	0.715400	2.088	0.799922
MIC	0.869697	1.400	0.799879
MagicTelescope	0.860673	5.132	0.800000
Marketing_Campaign	0.886161	0.781	0.800000
Mobile_Price_Classification	0.472500	0.732	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.570	0.799824
PhishingWebsites	0.926278	3.528	0.800000
PieChart3	0.875000	0.639	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.441	0.799479
PizzaCutter3	0.880383	0.746	0.799616
Pumpkin_Seeds	0.866000	0.726	0.800000
QSAR_biodegradation	0.867299	0.644	0.799810
SDSS17	0.935900	99.166	0.800000
Satellite	0.990196	1.781	0.800000
Telecom_Churn_Dataset	0.892054	0.938	0.799880
UJI_Pen_Characters	0.358974	3.055	0.799853
Water_Quality_and_Potability	0.609756	0.780	0.799756
Wilt	0.977202	0.872	0.799834
abalone	0.645933	0.914	0.799856
ada	0.836145	1.649	0.799855
ada_agnostic	0.822563	1.822	0.799868
ada_prior	0.820112	1.100	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.548	0.800000
allbp	0.969536	1.475	0.799841
allrep	0.969536	1.231	0.799841
analcatdata_authorship	0.923077	0.729	0.799049
artificial-characters	0.631605	2.168	0.799961
autoUniv-au4-2500	0.476000	1.988	0.800000
autoUniv-au7-1100	0.336364	0.583	0.800000
bank	0.886321	23.626	0.799982
banknote_authentication	0.552727	0.378	0.799563
baseball	0.947761	0.597	0.800000
car-evaluation	0.699422	0.663	0.799769
churn	0.882000	1.355	0.800000
cmc	0.583051	0.526	0.799728
company_bankruptcy_prediction	0.968475	4.235	0.799971
contraceptive_method_choice	0.579661	0.594	0.799728
credit	0.764882	4.497	0.799988
default_of_credit_card_clients	0.802833	12.733	0.800000
delta_ailerons	0.943899	1.046	0.799972
dis	0.984106	1.224	0.799841
dna	0.910658	3.537	0.799749
drug_consumption	0.403183	0.578	0.799894
dry_bean_dataset	0.922145	3.694	0.799941
eeg-eye-state	0.884179	4.142	0.800000
electricity	0.792232	21.800	0.799987
estimation_of_obesity_levels	0.832151	0.869	0.799621
eye_movements	0.531993	3.441	0.799927
eye_movements_bin	0.581472	2.046	0.799947
first-order-theorem-proving	0.547386	2.612	0.799935
gas-drift	0.975198	11.453	0.800000
gina_agnostic	0.695965	23.070	0.799885
golf_play_dataset_extended	0.922374	0.502	0.800000
heloc	0.714500	2.830	0.800000
house_16H	0.869533	3.681	0.799970
htru	0.980168	4.597	0.799978
ibm-employee-performance	0.846939	0.788	0.800000
in_vehicle_coupon_recommendation	0.589946	3.309	0.800729
internet_firewall	0.801709	42.039	0.799991
jm1	0.809830	2.968	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.692213	21.304	0.799996
kdd_ipums_la_97-small	0.844894	1.390	0.799923
kr-vs-k	0.460442	27.360	0.799971
kropt	0.454205	26.582	0.799971
led24	0.523438	1.117	0.800000
led7	0.659375	0.719	0.800000
letter	0.855250	19.885	0.800000
mammography	0.987930	1.796	0.799964
maternal_health_risk	0.758621	0.451	0.799803
mfeat-factors	0.950000	2.822	0.800000
mfeat-fourier	0.777500	1.297	0.800000
mfeat-karhunen	0.547500	1.216	0.800000
mfeat-morphological	0.720000	0.563	0.800000
mfeat-pixel	0.852500	3.100	0.800000
mfeat-zernike	0.682500	0.964	0.800000
mice_protein_expression	0.981481	0.949	0.800000
microaggregation2	0.569500	6.489	0.800000
mobile_c36_oversampling	0.932380	20.632	0.800000
mozilla4	0.884207	1.886	0.800000
naticusdroid+android+permissions+dataset	0.925516	20.661	0.799980
national-longitudinal-survey-binary	0.862525	1.491	0.799919
okcupid_stem	0.727886	9.330	0.799978
one-hundred-plants-margin	0.665625	4.711	0.800000
one-hundred-plants-shape	0.634375	4.524	0.800000
one-hundred-plants-texture	0.762500	4.968	0.799875
optdigits	0.956406	2.647	0.800000
ozone-level-8hr	0.944773	1.468	0.799921
page-blocks	0.965297	1.185	0.799927
pendigits	0.981355	2.803	0.799945
phoneme	0.856614	0.794	0.799963
pol	0.953892	2.986	0.799940
predict_students_dropout_and_academic_success	0.726554	1.505	0.799955
qsar	0.886256	0.653	0.800000
rice_cammeo_and_osmancik	0.925197	0.803	0.800000
ringnorm	0.980405	2.003	0.800000
satimage	0.898134	2.166	0.800000
segment	0.919913	0.733	0.800000
seismic+bumps	0.934236	0.763	0.799923
shuttle	0.997155	34.463	0.800000
spambase	0.917481	2.027	0.799826
splice	0.858934	1.602	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.723	0.800000
statlog	0.735000	0.530	0.800000
steel_plates_faults	0.771208	0.747	0.799588
sylvine	0.919024	1.403	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.510	0.799971
telco-customer-churn	0.794890	1.816	0.799943
texture	0.978182	6.240	0.800000
thyroid	0.963889	1.929	0.800000
thyroid-ann	0.974834	1.087	0.799841
thyroid-dis	0.683929	0.957	0.800000
turiye_student_evaluation	0.499141	1.857	0.800000
twonorm	0.977703	1.981	0.800000
vehicle	0.758824	0.490	0.799054
wall-robot-navigation	0.939560	1.541	0.799853
water_quality	0.893750	1.976	0.799900
waveform-5000	0.619000	1.822	0.800000
waveform_database_generator_version_1	0.685000	1.376	0.800000
website_phishing	0.863469	0.721	0.799704
wine-quality-red	0.578125	0.494	0.799875
wine-quality-white	0.566327	1.103	0.799918
yeast	0.602694	0.500	0.799865
