dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.494	0.799845	0.003	0.220	2.274	2.496
Amazon_employee_access	0.942173	10.058	0.799994	0.003	0.139	9.919	10.061
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.008	0.799980	0.002	0.031	0.976	1.010
BNG(breast-w)	0.985649	16.821	0.799980	0.004	0.236	16.584	16.824
BNG(cmc)	0.568716	31.824	0.799986	0.005	0.307	31.517	31.829
BNG(tic-tac-toe)	0.792355	16.696	0.799980	0.005	0.239	16.457	16.701
Bank_Customer_Churn_Dataset	0.871500	2.012	0.800000	0.003	0.074	1.938	2.014
Basketball_c	0.694030	0.243	0.800000	0.002	0.033	0.210	0.245
Cardiovascular-Disease-dataset	0.729714	50.227	0.800000	0.005	0.395	49.832	50.232
Click_prediction_small	0.831665	5.897	0.799990	0.003	0.074	5.823	5.900
Credit_c	0.696361	42.668	0.801311	0.006	0.825	41.843	42.674
Customer_Personality_Analysis	0.895089	0.496	0.800000	0.002	0.047	0.448	0.498
Diabetic_Retinopathy_Debrecen	0.757576	0.266	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.670909	2.159	0.799982	0.003	0.066	2.094	2.162
Employee	0.848550	0.713	0.799914	0.002	0.026	0.687	0.716
FICO-HELOC-cleaned	0.740253	2.585	0.799919	0.003	0.135	2.450	2.588
Firm-Teacher_Clave-Direction_Classification	0.714815	2.393	0.800000	0.003	0.102	2.292	2.396
Fitness_Club_c	0.808725	0.189	0.799596	0.002	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.336	0.800000	0.002	0.035	0.301	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.338	0.800000	0.003	0.037	0.302	0.341
Gender_Gap_in_Spanish_WP	0.592632	0.845	0.799831	0.002	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.581772	3.002	0.799959	0.003	0.172	2.830	3.005
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.811	0.797432	0.010	0.060	1.751	1.821
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.409	0.800000	0.002	0.052	0.357	0.411
INNHotelsGroup	0.859545	15.666	0.800000	0.004	0.299	15.367	15.670
Indian_pines	0.904319	11.362	0.799978	0.008	0.989	10.373	11.370
JapaneseVowels	0.990467	2.205	0.799920	0.003	0.086	2.119	2.208
KDDCup09_upselling	0.760234	1.816	0.799922	0.003	0.150	1.666	1.819
MIC	0.921212	1.076	0.799879	0.003	0.164	0.912	1.079
MagicTelescope	0.874343	4.787	0.800000	0.007	0.112	4.676	4.795
Marketing_Campaign	0.895089	0.507	0.800000	0.003	0.048	0.458	0.509
Mobile_Price_Classification	0.952500	0.412	0.800000	0.002	0.038	0.374	0.415
National_Health_and_Nutrition_Health_Survey	0.835526	0.296	0.799824	0.002	0.019	0.277	0.298
PhishingWebsites	0.966983	3.206	0.800000	0.003	0.148	3.058	3.210
PieChart3	0.875000	0.358	0.799443	0.002	0.057	0.301	0.360
Pima_Indians_Diabetes_Database	0.766234	0.142	0.799479	0.004	0.014	0.128	0.146
PizzaCutter3	0.880383	0.350	0.799617	0.002	0.054	0.296	0.352
Pumpkin_Seeds	0.874000	0.404	0.800000	0.002	0.026	0.377	0.406
QSAR_biodegradation	0.867299	0.377	0.799810	0.004	0.062	0.315	0.381
SDSS17	0.969900	100.244	0.800000	0.006	0.718	99.526	100.250
Satellite	0.993137	1.480	0.800000	0.003	0.104	1.376	1.482
Telecom_Churn_Dataset	0.940030	0.655	0.799880	0.002	0.041	0.614	0.658
UJI_Pen_Characters	0.498168	2.751	0.799853	0.002	0.121	2.630	2.753
Water_Quality_and_Potability	0.638720	0.494	0.799756	0.002	0.022	0.471	0.496
Wilt	0.989637	0.482	0.799834	0.002	0.019	0.464	0.485
abalone	0.637560	0.643	0.799856	0.002	0.028	0.615	0.646
ada	0.848193	1.381	0.799855	0.003	0.101	1.280	1.384
ada_agnostic	0.831325	1.540	0.799868	0.003	0.111	1.429	1.544
ada_prior	0.837989	0.823	0.799955	0.002	0.038	0.785	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.259	0.800000	0.002	0.017	0.243	0.262
