dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.503	0.799845	0.003	0.211	2.292	2.507
Amazon_employee_access	0.942173	10.377	0.799994	0.004	0.150	10.227	10.381
BLE_RSSI_dataset_for_Indoor_localization	0.729094	1.016	0.799980	0.002	0.033	0.983	1.018
BNG(breast-w)	0.985903	16.637	0.799980	0.004	0.240	16.397	16.641
BNG(cmc)	0.572604	31.629	0.799986	0.004	0.310	31.319	31.634
BNG(tic-tac-toe)	0.789053	16.485	0.799980	0.004	0.247	16.238	16.489
Bank_Customer_Churn_Dataset	0.869500	1.984	0.800000	0.002	0.069	1.915	1.986
Basketball_c	0.708955	0.248	0.800000	0.003	0.034	0.215	0.251
Cardiovascular-Disease-dataset	0.730286	49.521	0.800000	0.006	0.407	49.114	49.527
Click_prediction_small	0.832290	6.023	0.799990	0.003	0.075	5.949	6.026
Credit_c	0.707775	41.727	0.801311	0.006	0.789	40.938	41.733
Customer_Personality_Analysis	0.892857	0.496	0.800000	0.003	0.046	0.450	0.499
Diabetic_Retinopathy_Debrecen	0.753247	0.266	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.669091	2.136	0.799982	0.003	0.064	2.072	2.139
Employee	0.848550	0.708	0.799914	0.002	0.025	0.683	0.710
FICO-HELOC-cleaned	0.742785	2.560	0.799919	0.003	0.126	2.434	2.563
Firm-Teacher_Clave-Direction_Classification	0.743519	2.414	0.800000	0.003	0.100	2.314	2.416
Fitness_Club_c	0.791946	0.190	0.799596	0.003	0.013	0.176	0.192
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.334	0.800000	0.002	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.339	0.800000	0.002	0.036	0.303	0.341
Gender_Gap_in_Spanish_WP	0.595789	0.843	0.799831	0.002	0.036	0.807	0.846
GesturePhaseSegmentationProcessed	0.656709	2.981	0.799959	0.004	0.168	2.814	2.985
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	1.818	0.797432	0.003	0.059	1.760	1.821
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.411	0.800000	0.011	0.052	0.359	0.422
INNHotelsGroup	0.870021	16.069	0.800000	0.004	0.326	15.743	16.073
Indian_pines	0.924002	11.392	0.799978	0.008	0.959	10.432	11.399
JapaneseVowels	0.994481	2.183	0.799920	0.003	0.083	2.099	2.185
KDDCup09_upselling	0.784600	1.803	0.799922	0.004	0.143	1.660	1.806
MIC	0.915152	1.070	0.799879	0.002	0.159	0.910	1.072
MagicTelescope	0.875131	4.795	0.800000	0.003	0.111	4.684	4.798
Marketing_Campaign	0.886161	0.510	0.800000	0.002	0.049	0.461	0.512
Mobile_Price_Classification	0.977500	0.413	0.800000	0.002	0.038	0.375	0.415
National_Health_and_Nutrition_Health_Survey	0.831140	0.295	0.799824	0.003	0.018	0.276	0.298
PhishingWebsites	0.966079	3.164	0.800000	0.003	0.145	3.019	3.167
PieChart3	0.879630	0.356	0.799443	0.002	0.055	0.301	0.358
Pima_Indians_Diabetes_Database	0.766234	0.143	0.799479	0.002	0.013	0.130	0.146
PizzaCutter3	0.875598	0.350	0.799617	0.002	0.053	0.297	0.352
Pumpkin_Seeds	0.880000	0.400	0.800000	0.002	0.025	0.375	0.402
QSAR_biodegradation	0.876777	0.376	0.799810	0.002	0.060	0.316	0.378
SDSS17	0.972050	98.825	0.800000	0.005	0.673	98.153	98.831
Satellite	0.993137	1.479	0.800000	0.003	0.107	1.372	1.482
Telecom_Churn_Dataset	0.950525	0.655	0.799880	0.002	0.042	0.613	0.658
UJI_Pen_Characters	0.468864	2.738	0.799853	0.004	0.121	2.617	2.742
Water_Quality_and_Potability	0.646341	0.490	0.799756	0.002	0.023	0.468	0.493
Wilt	0.991710	0.476	0.799834	0.002	0.019	0.457	0.478
abalone	0.647129	0.636	0.799856	0.002	0.027	0.609	0.638
ada	0.849398	1.384	0.799855	0.003	0.101	1.283	1.387
ada_agnostic	0.835706	1.527	0.799868	0.004	0.108	1.419	1.531
ada_prior	0.831285	0.822	0.799955	0.002	0.039	0.784	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.259	0.800000	0.002	0.016	0.243	0.262
allbp	0.974834	0.919	0.799841	0.003	0.058	0.861	0.921
allrep	0.972185	0.915	0.799841	0.002	0.059	0.856	0.917
analcatdata_authorship	0.994083	0.460	0.799049	0.003	0.097	0.363	0.463
artificial-characters	0.691781	1.900	0.799961	0.002	0.047	1.853	1.902
autoUniv-au4-2500	0.514000	1.520	0.800000	0.003	0.189	1.331	1.523
autoUniv-au7-1100	0.372727	0.202	0.800000	0.002	0.020	0.182	0.204
bank	0.899701	22.918	0.799982	0.004	0.381	22.537	22.922
banknote_authentication	0.549091	0.099	0.799563	0.002	0.010	0.089	0.102
baseball	0.944030	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.841040	0.370	0.799769	0.002	0.037	0.333	0.372
churn	0.936000	1.076	0.800000	0.002	0.061	1.015	1.078
cmc	0.589831	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.972141	3.980	0.799971	0.004	0.340	3.641	3.985
contraceptive_method_choice	0.596610	0.236	0.799728	0.002	0.017	0.218	0.238
credit	0.776249	3.971	0.799988	0.003	0.094	3.877	3.974
default_of_credit_card_clients	0.825167	12.346	0.800000	0.004	0.381	11.965	12.350
delta_ailerons	0.947405	0.764	0.799972	0.002	0.025	0.738	0.766
dis	0.986755	0.925	0.799841	0.003	0.062	0.863	0.928
dna	0.938871	3.275	0.799749	0.005	0.369	2.906	3.280
drug_consumption	0.403183	0.310	0.799894	0.002	0.023	0.287	0.313
dry_bean_dataset	0.928755	3.339	0.799941	0.003	0.124	3.215	3.342
eeg-eye-state	0.963284	3.727	0.800000	0.003	0.128	3.599	3.731
electricity	0.830189	21.708	0.799987	0.004	0.256	21.452	21.713
estimation_of_obesity_levels	0.973995	0.400	0.799621	0.002	0.030	0.370	0.402
eye_movements	0.583638	3.032	0.799927	0.004	0.169	2.864	3.036
eye_movements_bin	0.595926	1.768	0.799947	0.003	0.099	1.669	1.771
first-order-theorem-proving	0.624183	2.235	0.799935	0.003	0.174	2.062	2.239
gas-drift	0.994968	11.232	0.800000	0.007	1.037	10.195	11.239
gina_agnostic	0.801153	23.335	0.799885	0.012	2.394	20.941	23.347
golf_play_dataset_extended	0.931507	0.194	0.800000	0.003	0.015	0.179	0.197
heloc	0.718500	2.547	0.800000	0.003	0.115	2.432	2.550
house_16H	0.884359	3.291	0.799970	0.003	0.119	3.172	3.294
htru	0.978492	4.273	0.799978	0.003	0.080	4.193	4.276
ibm-employee-performance	1.000000	0.403	0.800000	0.002	0.052	0.351	0.405
in_vehicle_coupon_recommendation	0.677192	3.041	0.800729	0.003	0.131	2.910	3.044
internet_firewall	0.920882	42.646	0.799991	0.004	0.168	42.478	42.650
jm1	0.816720	2.667	0.800000	0.003	0.117	2.550	2.669
jungle_chess_2pcs_raw_endgame_complete	0.842369	20.628	0.799996	0.004	0.186	20.442	20.632
kdd_ipums_la_97-small	0.873796	1.105	0.799923	0.003	0.060	1.045	1.108
kr-vs-k	0.608339	28.889	0.799971	0.003	0.131	28.758	28.892
kropt	0.610121	27.364	0.799971	0.003	0.115	27.248	27.367
led24	0.729688	0.717	0.800000	0.002	0.055	0.661	0.719
led7	0.742188	0.447	0.800000	0.003	0.019	0.428	0.450
letter	0.972250	18.275	0.800000	0.004	0.179	18.096	18.278
mammography	0.989718	1.546	0.799964	0.004	0.044	1.502	1.550
maternal_health_risk	0.827586	0.169	0.799803	0.003	0.012	0.157	0.172
mfeat-factors	0.975000	2.511	0.800000	0.004	0.366	2.145	2.516
mfeat-fourier	0.885000	0.990	0.800000	0.003	0.133	0.857	0.993
mfeat-karhunen	0.975000	0.868	0.800000	0.002	0.111	0.757	0.870
mfeat-morphological	0.762500	0.272	0.800000	0.003	0.016	0.256	0.274
mfeat-pixel	0.965000	2.942	0.800000	0.004	0.532	2.410	2.946
mfeat-zernike	0.810000	0.699	0.800000	0.003	0.092	0.606	0.701
mice_protein_expression	1.000000	0.582	0.800000	0.003	0.107	0.475	0.585
microaggregation2	0.621750	6.283	0.800000	0.004	0.197	6.086	6.287
mobile_c36_oversampling	0.976623	20.723	0.800000	0.004	0.258	20.465	20.727
mozilla4	0.929559	1.585	0.800000	0.003	0.046	1.539	1.588
naticusdroid+android+permissions+dataset	0.965741	20.457	0.799980	0.011	0.913	19.544	20.468
national-longitudinal-survey-binary	0.995927	0.933	0.799918	0.003	0.048	0.885	0.936
okcupid_stem	0.733696	8.927	0.799977	0.004	0.177	8.750	8.931
one-hundred-plants-margin	0.834375	4.140	0.800000	0.003	0.114	4.026	4.142
one-hundred-plants-shape	0.750000	4.127	0.800000	0.002	0.113	4.014	4.130
one-hundred-plants-texture	0.881250	4.297	0.799875	0.003	0.107	4.190	4.300
optdigits	0.991993	2.450	0.800000	0.004	0.286	2.164	2.454
ozone-level-8hr	0.956607	1.167	0.799921	0.003	0.135	1.032	1.170
page-blocks	0.976256	0.913	0.799927	0.003	0.036	0.878	0.916
pendigits	0.995907	2.478	0.799945	0.003	0.104	2.374	2.481
phoneme	0.888992	0.521	0.799963	0.002	0.022	0.499	0.523
