dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.397683	6.736	0.799845
Amazon_employee_access	0.942173	14.091	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	4.990	0.799980
BNG(breast-w)	0.984506	20.919	0.799980
BNG(cmc)	0.568987	35.465	0.799986
BNG(tic-tac-toe)	0.764669	20.715	0.799980
Bank_Customer_Churn_Dataset	0.858500	6.181	0.800000
Basketball_c	0.686567	4.281	0.800000
Cardiovascular-Disease-dataset	0.720143	49.765	0.800000
Click_prediction_small	0.831539	6.474	0.799990
Credit_c	0.670058	42.169	0.801311
Customer_Personality_Analysis	0.892857	0.942	0.800000
Diabetic_Retinopathy_Debrecen	0.735931	0.720	0.799305
E-CommereShippingData	0.650909	2.623	0.799982
Employee	0.843179	1.167	0.799914
FICO-HELOC-cleaned	0.732152	3.122	0.799919
Firm-Teacher_Clave-Direction_Classification	0.401389	2.719	0.800000
Fitness_Club_c	0.771812	0.506	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.531250	0.637	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.509375	0.635	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.135	0.799831
GesturePhaseSegmentationProcessed	0.511899	3.304	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845094	2.131	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.733	0.800000
INNHotelsGroup	0.841213	16.113	0.800000
Indian_pines	0.869328	11.804	0.799978
JapaneseVowels	0.979428	2.484	0.799920
KDDCup09_upselling	0.719298	2.092	0.799922
MIC	0.890909	1.343	0.799879
MagicTelescope	0.866193	5.115	0.800000
Marketing_Campaign	0.883929	0.800	0.800000
Mobile_Price_Classification	0.457500	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.565	0.799824
PhishingWebsites	0.958842	3.500	0.800000
PieChart3	0.879630	0.645	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.406	0.799479
PizzaCutter3	0.880383	0.708	0.799616
Pumpkin_Seeds	0.872000	0.680	0.800000
QSAR_biodegradation	0.867299	0.679	0.799810
SDSS17	0.930400	98.833	0.800000
Satellite	0.992157	1.753	0.800000
Telecom_Churn_Dataset	0.908546	0.936	0.799880
UJI_Pen_Characters	0.410256	3.134	0.799853
Water_Quality_and_Potability	0.609756	0.778	0.799756
Wilt	0.992746	0.819	0.799834
abalone	0.605263	0.925	0.799856
ada	0.837349	1.652	0.799855
ada_agnostic	0.828039	1.834	0.799868
ada_prior	0.830168	1.099	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.524	0.800000
allbp	0.970861	1.245	0.799841
allrep	0.969536	1.196	0.799841
analcatdata_authorship	0.982249	0.756	0.799049
artificial-characters	0.665362	2.215	0.799961
autoUniv-au4-2500	0.440000	1.821	0.800000
autoUniv-au7-1100	0.345455	0.519	0.800000
bank	0.887648	23.638	0.799982
banknote_authentication	0.552727	0.363	0.799563
baseball	0.951493	0.557	0.800000
car-evaluation	0.699422	0.636	0.799769
churn	0.904000	1.390	0.800000
cmc	0.559322	0.544	0.799728
company_bankruptcy_prediction	0.969941	4.249	0.799971
contraceptive_method_choice	0.586441	0.590	0.799728
credit	0.775651	4.394	0.799988
default_of_credit_card_clients	0.814833	12.646	0.800000
delta_ailerons	0.948107	1.036	0.799972
dis	0.984106	1.198	0.799841
