dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	6.745	0.799845
Amazon_employee_access	0.942173	14.564	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.472	0.799980
BNG(breast-w)	0.985776	21.431	0.799980
BNG(cmc)	0.573146	36.058	0.799986
BNG(tic-tac-toe)	0.787148	21.345	0.799980
Bank_Customer_Churn_Dataset	0.866000	6.833	0.800000
Basketball_c	0.705224	4.978	0.800000
Cardiovascular-Disease-dataset	0.729929	49.708	0.800000
Click_prediction_small	0.831915	6.429	0.799990
Credit_c	0.707031	42.122	0.801311
Customer_Personality_Analysis	0.888393	0.952	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.690	0.799305
E-CommereShippingData	0.671364	2.647	0.799982
Employee	0.852846	1.146	0.799914
FICO-HELOC-cleaned	0.738734	3.085	0.799919
Firm-Teacher_Clave-Direction_Classification	0.771759	2.716	0.800000
Fitness_Club_c	0.788591	0.485	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.645	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.671875	0.633	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.132	0.799831
GesturePhaseSegmentationProcessed	0.638481	3.304	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	2.160	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.747	0.800000
INNHotelsGroup	0.867953	16.102	0.800000
Indian_pines	0.919081	11.972	0.799978
JapaneseVowels	0.994982	2.492	0.799920
KDDCup09_upselling	0.785575	2.095	0.799922
MIC	0.924242	1.376	0.799879
MagicTelescope	0.874343	5.109	0.800000
Marketing_Campaign	0.890625	0.796	0.800000
Mobile_Price_Classification	0.970000	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.575	0.799824
PhishingWebsites	0.963365	3.500	0.800000
PieChart3	0.879630	0.635	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.449	0.799479
PizzaCutter3	0.880383	0.667	0.799616
Pumpkin_Seeds	0.878000	0.692	0.800000
QSAR_biodegradation	0.881517	0.662	0.799810
SDSS17	0.972450	98.503	0.800000
Satellite	0.992157	1.772	0.800000
Telecom_Churn_Dataset	0.949025	0.920	0.799880
UJI_Pen_Characters	0.498168	3.068	0.799853
