dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.371	0.799845	0.003	0.205	2.165	2.374
Amazon_employee_access	0.942173	10.377	0.799994	0.005	0.150	10.227	10.382
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.015	0.799980	0.002	0.033	0.982	1.017
BNG(breast-w)	0.986284	16.413	0.799980	0.004	0.248	16.164	16.417
BNG(cmc)	0.576492	31.647	0.799986	0.005	0.304	31.343	31.651
BNG(tic-tac-toe)	0.785243	16.680	0.799980	0.004	0.243	16.436	16.684
Bank_Customer_Churn_Dataset	0.871000	1.990	0.800000	0.003	0.078	1.912	1.993
Basketball_c	0.712687	0.245	0.800000	0.003	0.032	0.213	0.248
Cardiovascular-Disease-dataset	0.730357	50.580	0.800000	0.006	0.396	50.184	50.586
Click_prediction_small	0.831539	5.930	0.799990	0.003	0.075	5.855	5.933
Credit_c	0.706534	41.423	0.801311	0.006	0.785	40.638	41.429
Customer_Personality_Analysis	0.895089	0.490	0.800000	0.003	0.046	0.444	0.492
Diabetic_Retinopathy_Debrecen	0.774892	0.262	0.799305	0.002	0.030	0.231	0.264
E-CommereShippingData	0.678182	2.128	0.799982	0.003	0.061	2.067	2.131
Employee	0.860365	0.702	0.799914	0.002	0.024	0.678	0.705
FICO-HELOC-cleaned	0.739241	2.553	0.799919	0.004	0.124	2.429	2.556
Firm-Teacher_Clave-Direction_Classification	0.754630	2.394	0.800000	0.003	0.098	2.296	2.397
Fitness_Club_c	0.805369	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.659375	0.332	0.800000	0.002	0.034	0.298	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.334	0.800000	0.003	0.036	0.298	0.336
Gender_Gap_in_Spanish_WP	0.600000	0.845	0.799831	0.003	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.658734	2.968	0.799959	0.003	0.163	2.805	2.972
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.812	0.797432	0.003	0.059	1.753	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.413	0.800000	0.011	0.053	0.361	0.425
INNHotelsGroup	0.869883	16.064	0.800000	0.005	0.326	15.738	16.068
Indian_pines	0.931657	11.497	0.799978	0.008	0.953	10.543	11.505
JapaneseVowels	0.995484	2.171	0.799920	0.003	0.078	2.093	2.174
KDDCup09_upselling	0.790448	1.794	0.799922	0.003	0.140	1.655	1.797
MIC	0.903030	1.065	0.799879	0.003	0.159	0.907	1.069
MagicTelescope	0.881178	4.719	0.800000	0.003	0.110	4.609	4.722
Marketing_Campaign	0.895089	0.506	0.800000	0.003	0.048	0.457	0.509
Mobile_Price_Classification	0.960000	0.412	0.800000	0.002	0.038	0.374	0.414
National_Health_and_Nutrition_Health_Survey	0.833333	0.290	0.799824	0.003	0.018	0.272	0.292
PhishingWebsites	0.971506	3.184	0.800000	0.003	0.147	3.037	3.187
PieChart3	0.884259	0.353	0.799443	0.002	0.056	0.297	0.355
Pima_Indians_Diabetes_Database	0.753247	0.138	0.799479	0.002	0.013	0.125	0.141
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.054	0.293	0.349
Pumpkin_Seeds	0.876000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.881517	0.373	0.799810	0.003	0.061	0.312	0.376
SDSS17	0.971800	99.774	0.800000	0.005	0.672	99.102	99.780
Satellite	0.993137	1.478	0.800000	0.003	0.104	1.374	1.481
Telecom_Churn_Dataset	0.953523	0.649	0.799880	0.002	0.041	0.608	0.651
UJI_Pen_Characters	0.479853	2.448	0.799853	0.002	0.120	2.328	2.451
Water_Quality_and_Potability	0.647866	0.494	0.799756	0.002	0.023	0.471	0.496
Wilt	0.991710	0.482	0.799834	0.002	0.019	0.463	0.484
abalone	0.638756	0.640	0.799856	0.003	0.027	0.613	0.642
ada	0.848193	1.389	0.799855	0.003	0.102	1.288	1.392
ada_agnostic	0.833516	1.530	0.799868	0.003	0.106	1.423	1.533
ada_prior	0.835754	0.816	0.799955	0.003	0.039	0.778	0.819
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.260	0.800000	0.005	0.017	0.243	0.265
allbp	0.972185	0.912	0.799841	0.003	0.059	0.853	0.914
allrep	0.976159	0.922	0.799841	0.003	0.058	0.865	0.925
analcatdata_authorship	0.988166	0.458	0.799049	0.003	0.095	0.363	0.460
artificial-characters	0.705479	1.895	0.799961	0.003	0.046	1.848	1.898
autoUniv-au4-2500	0.472000	1.518	0.800000	0.003	0.192	1.326	1.521
autoUniv-au7-1100	0.377273	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.899480	23.113	0.799982	0.005	0.379	22.734	23.118
banknote_authentication	0.549091	0.100	0.799563	0.003	0.010	0.090	0.103
baseball	0.944030	0.271	0.800000	0.003	0.028	0.242	0.273
car-evaluation	0.864162	0.371	0.799769	0.002	0.037	0.334	0.373
churn	0.945000	1.074	0.800000	0.003	0.063	1.011	1.077
cmc	0.593220	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.969941	3.954	0.799971	0.006	0.321	3.633	3.960
contraceptive_method_choice	0.616949	0.236	0.799728	0.003	0.017	0.218	0.238
credit	0.775351	4.026	0.799988	0.003	0.101	3.925	4.029
default_of_credit_card_clients	0.827500	12.140	0.800000	0.004	0.383	11.757	12.145
delta_ailerons	0.948107	0.768	0.799972	0.003	0.025	0.742	0.771
dis	0.985430	0.921	0.799841	0.003	0.059	0.861	0.923
dna	0.940439	3.291	0.799749	0.004	0.384	2.907	3.295
drug_consumption	0.403183	0.313	0.799894	0.002	0.023	0.290	0.316
