dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.492	0.799845	0.003	0.204	2.288	2.495
Amazon_employee_access	0.942173	10.264	0.799994	0.003	0.138	10.127	10.268
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.012	0.799980	0.002	0.033	0.980	1.015
BNG(breast-w)	0.986665	16.623	0.799980	0.004	0.238	16.385	16.627
BNG(cmc)	0.579476	31.014	0.799986	0.004	0.315	30.698	31.018
BNG(tic-tac-toe)	0.795657	16.813	0.799980	0.004	0.239	16.574	16.817
Bank_Customer_Churn_Dataset	0.868500	2.001	0.800000	0.003	0.074	1.926	2.004
Basketball_c	0.708955	0.259	0.800000	0.002	0.046	0.213	0.262
Cardiovascular-Disease-dataset	0.732000	50.998	0.800000	0.006	0.424	50.574	51.004
Click_prediction_small	0.831790	5.900	0.799990	0.003	0.074	5.825	5.903
Credit_c	0.706286	42.444	0.801311	0.006	0.787	41.657	42.449
Customer_Personality_Analysis	0.892857	0.491	0.800000	0.002	0.045	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.770563	0.264	0.799305	0.002	0.029	0.234	0.266
E-CommereShippingData	0.673636	2.143	0.799982	0.003	0.061	2.082	2.146
Employee	0.859291	0.706	0.799914	0.002	0.024	0.682	0.708
FICO-HELOC-cleaned	0.738734	2.562	0.799919	0.003	0.125	2.437	2.565
Firm-Teacher_Clave-Direction_Classification	0.769444	2.393	0.800000	0.003	0.104	2.288	2.396
Fitness_Club_c	0.808725	0.186	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.665625	0.334	0.800000	0.002	0.033	0.301	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.335	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.601053	0.843	0.799831	0.002	0.036	0.808	0.846
GesturePhaseSegmentationProcessed	0.669873	2.983	0.799959	0.003	0.163	2.820	2.986
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.811	0.797432	0.003	0.060	1.750	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.409	0.800000	0.002	0.051	0.358	0.411
INNHotelsGroup	0.866713	15.910	0.800000	0.004	0.297	15.613	15.914
Indian_pines	0.924002	11.301	0.799978	0.007	1.009	10.292	11.308
JapaneseVowels	0.994982	2.183	0.799920	0.003	0.078	2.105	2.187
KDDCup09_upselling	0.789474	1.795	0.799922	0.003	0.138	1.656	1.798
MIC	0.903030	1.067	0.799879	0.003	0.157	0.910	1.071
MagicTelescope	0.877234	4.788	0.800000	0.003	0.109	4.679	4.792
Marketing_Campaign	0.890625	0.503	0.800000	0.003	0.048	0.455	0.506
Mobile_Price_Classification	0.965000	0.409	0.800000	0.003	0.038	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.831140	0.293	0.799824	0.003	0.018	0.275	0.295
PhishingWebsites	0.969245	3.188	0.800000	0.003	0.142	3.045	3.191
PieChart3	0.879630	0.356	0.799443	0.002	0.055	0.301	0.358
Pima_Indians_Diabetes_Database	0.766234	0.141	0.799479	0.003	0.013	0.128	0.143
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.052	0.295	0.349
Pumpkin_Seeds	0.882000	0.398	0.800000	0.002	0.025	0.374	0.401
QSAR_biodegradation	0.876777	0.373	0.799810	0.003	0.059	0.314	0.376
SDSS17	0.972350	99.838	0.800000	0.006	0.669	99.169	99.844
Satellite	0.993137	1.475	0.800000	0.003	0.105	1.370	1.478
Telecom_Churn_Dataset	0.956522	0.656	0.799880	0.002	0.041	0.615	0.659
UJI_Pen_Characters	0.505495	2.696	0.799853	0.005	0.120	2.577	2.701
Water_Quality_and_Potability	0.653963	0.489	0.799756	0.002	0.022	0.467	0.492
Wilt	0.989637	0.476	0.799834	0.002	0.018	0.458	0.479
abalone	0.637560	0.641	0.799856	0.002	0.026	0.615	0.644
ada	0.854217	1.376	0.799855	0.003	0.102	1.274	1.379
ada_agnostic	0.833516	1.537	0.799868	0.003	0.107	1.430	1.540
ada_prior	0.836872	0.820	0.799955	0.003	0.038	0.782	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.259	0.800000	0.003	0.017	0.242	0.261
allbp	0.972185	0.919	0.799841	0.003	0.058	0.861	0.922
allrep	0.977483	0.920	0.799841	0.003	0.058	0.862	0.923
analcatdata_authorship	0.988166	0.454	0.799049	0.003	0.095	0.360	0.457
artificial-characters	0.706947	1.900	0.799961	0.003	0.047	1.853	1.903
autoUniv-au4-2500	0.494000	1.516	0.800000	0.003	0.188	1.328	1.519
autoUniv-au7-1100	0.386364	0.204	0.800000	0.002	0.020	0.184	0.206
bank	0.900033	23.425	0.799982	0.005	0.382	23.043	23.430
banknote_authentication	0.549091	0.097	0.799563	0.002	0.010	0.088	0.100
baseball	0.947761	0.267	0.800000	0.002	0.028	0.240	0.270
car-evaluation	0.867052	0.367	0.799769	0.002	0.035	0.332	0.370
churn	0.953000	1.079	0.800000	0.003	0.061	1.018	1.082
cmc	0.603390	0.232	0.799728	0.002	0.017	0.215	0.234
company_bankruptcy_prediction	0.970674	3.949	0.799971	0.004	0.320	3.629	3.953
contraceptive_method_choice	0.623729	0.235	0.799728	0.002	0.017	0.218	0.238
credit	0.773856	3.967	0.799988	0.003	0.092	3.875	3.970
default_of_credit_card_clients	0.828167	12.217	0.800000	0.004	0.383	11.835	12.222
delta_ailerons	0.946704	0.759	0.799972	0.003	0.026	0.733	0.761
dis	0.986755	0.917	0.799841	0.003	0.058	0.859	0.920
dna	0.927900	3.264	0.799749	0.004	0.365	2.899	3.268
drug_consumption	0.403183	0.313	0.799894	0.003	0.023	0.290	0.315
dry_bean_dataset	0.928021	3.331	0.799941	0.003	0.120	3.211	3.335
eeg-eye-state	0.959279	3.691	0.800000	0.003	0.119	3.572	3.694
electricity	0.836809	21.338	0.799987	0.004	0.254	21.084	21.343
estimation_of_obesity_levels	0.971631	0.399	0.799621	0.002	0.030	0.369	0.401
eye_movements	0.594607	3.020	0.799927	0.004	0.161	2.859	3.024
eye_movements_bin	0.590013	1.751	0.799947	0.003	0.091	1.660	1.754
first-order-theorem-proving	0.622549	2.220	0.799935	0.003	0.167	2.053	2.223
gas-drift	0.994968	11.204	0.800000	0.007	0.994	10.211	11.212
gina_agnostic	0.831412	23.288	0.799885	0.011	2.324	20.964	23.299
golf_play_dataset_extended	0.931507	0.194	0.800000	0.002	0.016	0.178	0.196
heloc	0.719500	2.542	0.800000	0.004	0.117	2.425	2.546
house_16H	0.882876	3.275	0.799970	0.003	0.122	3.153	3.279
htru	0.979888	4.306	0.799978	0.003	0.079	4.227	4.310
ibm-employee-performance	1.000000	0.404	0.800000	0.003	0.051	0.353	0.407
in_vehicle_coupon_recommendation	0.714998	3.028	0.800729	0.003	0.135	2.893	3.031
internet_firewall	0.917601	42.293	0.799991	0.004	0.170	42.123	42.297
jm1	0.815802	2.708	0.800000	0.003	0.121	2.587	2.712
jungle_chess_2pcs_raw_endgame_complete	0.857095	20.529	0.799996	0.004	0.184	20.345	20.533
kdd_ipums_la_97-small	0.871869	1.113	0.799923	0.003	0.061	1.052	1.116
kr-vs-k	0.623842	28.790	0.799971	0.003	0.137	28.653	28.794
kropt	0.626693	29.264	0.799971	0.004	0.115	29.149	29.268
