dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	6.603	0.799845
Amazon_employee_access	0.942173	14.697	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	5.273	0.799980
BNG(breast-w)	0.983617	21.259	0.799980
BNG(cmc)	0.566004	35.669	0.799986
BNG(tic-tac-toe)	0.749809	20.865	0.799980
Bank_Customer_Churn_Dataset	0.864500	6.531	0.800000
Basketball_c	0.690299	4.654	0.800000
Cardiovascular-Disease-dataset	0.712214	49.656	0.800000
Click_prediction_small	0.831539	6.470	0.799990
Credit_c	0.674690	42.217	0.801311
Customer_Personality_Analysis	0.881696	0.975	0.800000
Diabetic_Retinopathy_Debrecen	0.766234	0.727	0.799305
E-CommereShippingData	0.667727	2.638	0.799982
Employee	0.849624	1.178	0.799914
FICO-HELOC-cleaned	0.737215	3.101	0.799919
Firm-Teacher_Clave-Direction_Classification	0.453704	2.706	0.800000
Fitness_Club_c	0.791946	0.531	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.509375	0.623	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.534375	0.652	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.153	0.799831
GesturePhaseSegmentationProcessed	0.509873	3.307	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832415	2.159	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.716	0.800000
INNHotelsGroup	0.838870	16.057	0.800000
Indian_pines	0.875888	12.034	0.799978
JapaneseVowels	0.984446	2.477	0.799920
KDDCup09_upselling	0.761209	2.098	0.799922
MIC	0.893939	1.373	0.799879
MagicTelescope	0.870925	5.110	0.800000
Marketing_Campaign	0.890625	0.814	0.800000
Mobile_Price_Classification	0.475000	0.693	0.800000
National_Health_and_Nutrition_Health_Survey	0.844298	0.586	0.799824
PhishingWebsites	0.926278	3.522	0.800000
PieChart3	0.875000	0.631	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.440	0.799479
PizzaCutter3	0.880383	0.680	0.799616
Pumpkin_Seeds	0.878000	0.683	0.800000
QSAR_biodegradation	0.895735	0.659	0.799810
SDSS17	0.959200	97.740	0.800000
Satellite	0.991176	1.773	0.800000
Telecom_Churn_Dataset	0.913043	0.941	0.799880
UJI_Pen_Characters	0.476190	2.968	0.799853
Water_Quality_and_Potability	0.612805	0.782	0.799756
Wilt	0.986528	0.805	0.799834
abalone	0.643541	0.918	0.799856
ada	0.849398	1.682	0.799855
ada_agnostic	0.820372	1.914	0.799868
ada_prior	0.845810	1.117	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.544	0.800000
allbp	0.972185	1.287	0.799841
allrep	0.969536	1.200	0.799841
analcatdata_authorship	0.976331	0.744	0.799049
artificial-characters	0.648728	2.183	0.799961
autoUniv-au4-2500	0.460000	1.879	0.800000
autoUniv-au7-1100	0.363636	0.505	0.800000
bank	0.890412	23.447	0.799982
banknote_authentication	0.560000	0.380	0.799563
baseball	0.944030	0.582	0.800000
car-evaluation	0.699422	0.647	0.799769
churn	0.913000	1.362	0.800000
cmc	0.583051	0.518	0.799728
company_bankruptcy_prediction	0.969941	4.272	0.799971
contraceptive_method_choice	0.589831	0.687	0.799728
credit	0.774753	4.379	0.799988
default_of_credit_card_clients	0.808167	12.717	0.800000
delta_ailerons	0.947405	1.060	0.799972
dis	0.984106	1.199	0.799841
dna	0.909091	3.567	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.928388	3.682	0.799941
eeg-eye-state	0.764352	3.970	0.800000
electricity	0.797197	21.805	0.799987
estimation_of_obesity_levels	0.955083	0.784	0.799621
eye_movements	0.551645	3.411	0.799927
eye_movements_bin	0.588042	2.041	0.799947
first-order-theorem-proving	0.563725	2.593	0.799935
gas-drift	0.992451	11.476	0.800000
gina_agnostic	0.680115	23.096	0.799885
golf_play_dataset_extended	0.922374	0.472	0.800000
heloc	0.712500	2.838	0.800000
house_16H	0.871757	3.607	0.799970
htru	0.978771	4.557	0.799978
ibm-employee-performance	0.938776	0.875	0.800000
