dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.451737	6.658	0.799845
Amazon_employee_access	0.942173	14.417	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.141	0.799980
BNG(breast-w)	0.984760	20.984	0.799980
BNG(cmc)	0.572785	35.726	0.799986
BNG(tic-tac-toe)	0.786894	20.801	0.799980
Bank_Customer_Churn_Dataset	0.862000	6.387	0.800000
Basketball_c	0.694030	4.383	0.800000
Cardiovascular-Disease-dataset	0.728071	49.527	0.800000
Click_prediction_small	0.831539	6.453	0.799990
Credit_c	0.706617	42.090	0.801311
Customer_Personality_Analysis	0.897321	1.006	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.705	0.799305
E-CommereShippingData	0.672273	2.642	0.799982
Employee	0.845328	1.160	0.799914
FICO-HELOC-cleaned	0.741772	3.102	0.799919
Firm-Teacher_Clave-Direction_Classification	0.733796	2.722	0.800000
Fitness_Club_c	0.788591	0.492	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.659	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.681250	0.630	0.800000
Gender_Gap_in_Spanish_WP	0.598947	1.159	0.799831
GesturePhaseSegmentationProcessed	0.637975	3.334	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.850606	2.165	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.706	0.800000
INNHotelsGroup	0.861475	16.028	0.800000
Indian_pines	0.915254	11.900	0.799978
JapaneseVowels	0.992474	2.493	0.799920
KDDCup09_upselling	0.771930	2.105	0.799922
MIC	0.893939	1.388	0.799879
MagicTelescope	0.876709	5.125	0.800000
Marketing_Campaign	0.897321	0.798	0.800000
Mobile_Price_Classification	0.917500	0.686	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.599	0.799824
PhishingWebsites	0.968792	3.532	0.800000
PieChart3	0.879630	0.644	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.447	0.799479
PizzaCutter3	0.880383	0.616	0.799616
Pumpkin_Seeds	0.876000	0.689	0.800000
QSAR_biodegradation	0.890995	0.664	0.799810
SDSS17	0.971050	97.700	0.800000
Satellite	0.993137	1.769	0.800000
Telecom_Churn_Dataset	0.941529	0.959	0.799880
UJI_Pen_Characters	0.479853	2.810	0.799853
Water_Quality_and_Potability	0.640244	0.796	0.799756
Wilt	0.990674	0.746	0.799834
abalone	0.630383	0.939	0.799856
ada	0.845783	1.681	0.799855
ada_agnostic	0.841183	1.924	0.799868
ada_prior	0.834637	1.111	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.557500	0.551	0.800000
allbp	0.976159	1.231	0.799841
allrep	0.969536	1.222	0.799841
analcatdata_authorship	0.982249	0.744	0.799049
artificial-characters	0.680528	2.182	0.799961
autoUniv-au4-2500	0.488000	1.886	0.800000
autoUniv-au7-1100	0.368182	0.507	0.800000
bank	0.896052	23.446	0.799982
banknote_authentication	0.563636	0.385	0.799563
baseball	0.951493	0.548	0.800000
car-evaluation	0.777457	0.655	0.799769
churn	0.938000	1.377	0.800000
cmc	0.566102	0.521	0.799728
company_bankruptcy_prediction	0.971408	4.273	0.799971
contraceptive_method_choice	0.593220	0.629	0.799728
credit	0.775950	4.458	0.799988
default_of_credit_card_clients	0.824667	12.714	0.800000
delta_ailerons	0.948107	1.063	0.799972
dis	0.984106	1.203	0.799841
dna	0.916928	3.567	0.799749
drug_consumption	0.403183	0.595	0.799894
dry_bean_dataset	0.929122	3.712	0.799941
eeg-eye-state	0.955607	3.964	0.800000
electricity	0.812424	21.841	0.799987
estimation_of_obesity_levels	0.983452	0.754	0.799621
eye_movements	0.572669	3.406	0.799927
eye_movements_bin	0.603811	2.111	0.799947
first-order-theorem-proving	0.603758	2.616	0.799935
gas-drift	0.994608	11.534	0.800000
gina_agnostic	0.770893	23.256	0.799885
golf_play_dataset_extended	0.917808	0.475	0.800000
heloc	0.711500	2.868	0.800000
house_16H	0.881394	3.618	0.799970
htru	0.979330	4.547	0.799978
ibm-employee-performance	1.000000	0.804	0.800000
in_vehicle_coupon_recommendation	0.673452	3.339	0.800729
internet_firewall	0.849622	41.971	0.799991
jm1	0.818558	3.010	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.838019	21.047	0.799996
kdd_ipums_la_97-small	0.855491	1.397	0.799923
kr-vs-k	0.611547	29.563	0.799971
kropt	0.612972	29.330	0.799971
led24	0.706250	1.021	0.800000
led7	0.739062	0.740	0.800000
letter	0.965000	19.586	0.800000
mammography	0.988824	1.832	0.799964
maternal_health_risk	0.817734	0.458	0.799803
mfeat-factors	0.970000	2.807	0.800000
mfeat-fourier	0.877500	1.327	0.800000
mfeat-karhunen	0.965000	1.232	0.800000
mfeat-morphological	0.762500	0.596	0.800000
mfeat-pixel	0.952500	3.129	0.800000
mfeat-zernike	0.815000	0.977	0.800000
mice_protein_expression	0.995370	0.985	0.800000
microaggregation2	0.615250	6.475	0.800000
mobile_c36_oversampling	0.966287	20.705	0.800000
mozilla4	0.921840	1.912	0.800000
naticusdroid+android+permissions+dataset	0.958411	20.484	0.799980
national-longitudinal-survey-binary	0.990835	1.243	0.799919
okcupid_stem	0.734070	9.338	0.799978
one-hundred-plants-margin	0.800000	4.760	0.800000
one-hundred-plants-shape	0.731250	4.670	0.800000
one-hundred-plants-texture	0.865625	4.933	0.799875
optdigits	0.990214	2.653	0.800000
ozone-level-8hr	0.956607	1.472	0.799921
