dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	7.613	0.799845
Amazon_employee_access	0.942173	15.359	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734101	5.966	0.799980
BNG(breast-w)	0.985395	21.810	0.799980
BNG(cmc)	0.570344	36.238	0.799986
BNG(tic-tac-toe)	0.794006	21.741	0.799980
Bank_Customer_Churn_Dataset	0.861000	6.984	0.800000
Basketball_c	0.679104	5.251	0.800000
Cardiovascular-Disease-dataset	0.728786	49.557	0.800000
Click_prediction_small	0.831539	6.419	0.799990
Credit_c	0.707858	42.279	0.801311
Customer_Personality_Analysis	0.890625	0.969	0.800000
Diabetic_Retinopathy_Debrecen	0.770563	0.705	0.799305
E-CommereShippingData	0.665000	2.609	0.799982
Employee	0.846402	1.141	0.799914
FICO-HELOC-cleaned	0.744304	3.089	0.799919
Firm-Teacher_Clave-Direction_Classification	0.679630	2.736	0.800000
Fitness_Club_c	0.795302	0.508	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.578125	0.675	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.612500	0.634	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.149	0.799831
GesturePhaseSegmentationProcessed	0.630886	3.289	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	2.144	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.720	0.800000
INNHotelsGroup	0.864232	16.069	0.800000
Indian_pines	0.883543	11.818	0.799978
JapaneseVowels	0.991470	2.527	0.799920
KDDCup09_upselling	0.753411	2.096	0.799922
MIC	0.906061	1.357	0.799879
MagicTelescope	0.877760	5.090	0.800000
Marketing_Campaign	0.897321	0.805	0.800000
Mobile_Price_Classification	0.917500	0.679	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.594	0.799824
PhishingWebsites	0.969245	3.524	0.800000
PieChart3	0.875000	0.671	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.425	0.799479
PizzaCutter3	0.880383	0.647	0.799616
Pumpkin_Seeds	0.876000	0.672	0.800000
QSAR_biodegradation	0.881517	0.655	0.799810
SDSS17	0.970300	97.441	0.800000
Satellite	0.992157	1.791	0.800000
Telecom_Churn_Dataset	0.938531	0.948	0.799880
UJI_Pen_Characters	0.487179	3.036	0.799853
Water_Quality_and_Potability	0.635671	0.765	0.799756
Wilt	0.990674	0.767	0.799834
abalone	0.637560	0.965	0.799856
ada	0.850602	1.692	0.799855
ada_agnostic	0.829135	1.876	0.799868
ada_prior	0.837989	1.115	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.526	0.800000
allbp	0.976159	1.468	0.799841
allrep	0.969536	1.214	0.799841
analcatdata_authorship	0.994083	0.733	0.799049
artificial-characters	0.678082	2.203	0.799961
autoUniv-au4-2500	0.464000	1.889	0.800000
autoUniv-au7-1100	0.359091	0.533	0.800000
bank	0.895942	23.452	0.799982
banknote_authentication	0.538182	0.364	0.799563
baseball	0.944030	0.586	0.800000
car-evaluation	0.754335	0.640	0.799769
churn	0.940000	1.361	0.800000
cmc	0.583051	0.514	0.799728
company_bankruptcy_prediction	0.970674	4.275	0.799971
contraceptive_method_choice	0.600000	0.849	0.799728
credit	0.775950	4.396	0.799988
default_of_credit_card_clients	0.826000	12.671	0.800000
delta_ailerons	0.947405	1.044	0.799972
dis	0.984106	1.183	0.799841
dna	0.932602	3.534	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.928755	3.694	0.799941
eeg-eye-state	0.959947	3.983	0.800000
electricity	0.810438	21.825	0.799987
estimation_of_obesity_levels	0.969267	0.754	0.799621
eye_movements	0.573583	3.412	0.799927
eye_movements_bin	0.588699	2.026	0.799947
first-order-theorem-proving	0.604575	2.578	0.799935
gas-drift	0.994608	11.534	0.800000
gina_agnostic	0.783862	23.156	0.799885
golf_play_dataset_extended	0.931507	0.474	0.800000
heloc	0.723500	2.895	0.800000
house_16H	0.883247	3.803	0.799970
htru	0.977654	4.544	0.799978
ibm-employee-performance	0.976190	0.795	0.800000
in_vehicle_coupon_recommendation	0.682177	3.322	0.800729
internet_firewall	0.801556	41.956	0.799991
jm1	0.816261	2.983	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.798862	21.045	0.799996
kdd_ipums_la_97-small	0.848748	1.419	0.799923
kr-vs-k	0.580720	29.039	0.799971
kropt	0.588560	29.359	0.799971
led24	0.687500	1.004	0.800000
led7	0.735938	0.729	0.800000
letter	0.958250	18.603	0.800000
mammography	0.987483	1.821	0.799964
maternal_health_risk	0.773399	0.469	0.799803
mfeat-factors	0.975000	2.817	0.800000
mfeat-fourier	0.872500	1.287	0.800000
mfeat-karhunen	0.967500	1.216	0.800000
mfeat-morphological	0.770000	0.570	0.800000
mfeat-pixel	0.945000	3.121	0.800000
mfeat-zernike	0.822500	0.956	0.800000
mice_protein_expression	1.000000	0.972	0.800000
microaggregation2	0.620750	6.486	0.800000
mobile_c36_oversampling	0.959621	20.720	0.800000
mozilla4	0.915085	1.876	0.800000
naticusdroid+android+permissions+dataset	0.958752	20.435	0.799980
national-longitudinal-survey-binary	0.992872	1.470	0.799919
okcupid_stem	0.731072	9.306	0.799978
one-hundred-plants-margin	0.781250	4.514	0.800000
one-hundred-plants-shape	0.734375	4.727	0.800000
one-hundred-plants-texture	0.862500	4.912	0.799875
optdigits	0.991993	2.656	0.800000
ozone-level-8hr	0.958580	1.468	0.799921
page-blocks	0.974429	1.176	0.799927
pendigits	0.995452	2.795	0.799945
phoneme	0.868640	0.799	0.799963
pol	0.976698	3.001	0.799940
predict_students_dropout_and_academic_success	0.768362	1.526	0.799955
qsar	0.886256	0.664	0.800000
rice_cammeo_and_osmancik	0.929134	0.830	0.800000
ringnorm	0.976351	1.982	0.800000
satimage	0.916796	2.173	0.800000
segment	0.928571	0.709	0.800000
seismic+bumps	0.932302	0.798	0.799923
shuttle	0.999483	34.238	0.800000
spambase	0.945711	2.064	0.799826
splice	0.885580	1.653	0.800000
sports_articles_for_objectivity_analysis	0.855000	0.744	0.800000
statlog	0.740000	0.537	0.800000
steel_plates_faults	0.789203	0.796	0.799588
sylvine	0.936585	1.377	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.438	0.799971
telco-customer-churn	0.794890	1.809	0.799943
texture	0.996364	6.561	0.800000
thyroid	0.989583	1.941	0.800000
thyroid-ann	0.984106	1.113	0.799841
thyroid-dis	0.705357	0.918	0.800000
turiye_student_evaluation	0.498282	1.877	0.800000
twonorm	0.977703	1.979	0.800000
vehicle	0.858824	0.518	0.799054
wall-robot-navigation	0.960623	1.544	0.799853
water_quality	0.902500	1.976	0.799900
waveform-5000	0.869000	1.849	0.800000
waveform_database_generator_version_1	0.864000	1.397	0.800000
website_phishing	0.900369	0.530	0.799704
wine-quality-red	0.590625	0.496	0.799875
wine-quality-white	0.598980	1.098	0.799918
yeast	0.602694	0.545	0.799865
