dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.444015	2.501	0.799845	0.003	0.205	2.296	2.504
Amazon_employee_access	0.942173	10.238	0.799994	0.003	0.138	10.100	10.242
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.013	0.799980	0.003	0.033	0.980	1.015
BNG(breast-w)	0.985522	16.575	0.799980	0.004	0.238	16.336	16.579
BNG(cmc)	0.568535	31.929	0.799986	0.004	0.337	31.593	31.934
BNG(tic-tac-toe)	0.784989	16.819	0.799980	0.004	0.238	16.580	16.823
Bank_Customer_Churn_Dataset	0.861000	1.983	0.800000	0.002	0.079	1.904	1.985
Basketball_c	0.701493	0.242	0.800000	0.002	0.031	0.211	0.244
Cardiovascular-Disease-dataset	0.731143	50.569	0.800000	0.005	0.397	50.172	50.574
Click_prediction_small	0.832290	5.895	0.799990	0.003	0.076	5.820	5.898
Credit_c	0.707196	41.421	0.801311	0.007	0.793	40.629	41.429
Customer_Personality_Analysis	0.888393	0.490	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.757576	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.670909	2.116	0.799982	0.002	0.061	2.054	2.118
Employee	0.851772	0.706	0.799914	0.002	0.024	0.682	0.708
FICO-HELOC-cleaned	0.743797	2.548	0.799919	0.003	0.125	2.423	2.551
Firm-Teacher_Clave-Direction_Classification	0.737500	2.403	0.800000	0.004	0.101	2.303	2.407
Fitness_Club_c	0.788591	0.186	0.799596	0.002	0.013	0.173	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.337	0.800000	0.002	0.033	0.304	0.340
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.336	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.588421	0.850	0.799831	0.002	0.037	0.813	0.852
GesturePhaseSegmentationProcessed	0.589873	2.966	0.799959	0.003	0.160	2.806	2.969
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.812	0.797432	0.003	0.062	1.750	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.867815	15.871	0.800000	0.004	0.299	15.572	15.874
Indian_pines	0.915254	11.379	0.799978	0.008	0.987	10.392	11.387
JapaneseVowels	0.993979	2.168	0.799920	0.003	0.079	2.090	2.171
KDDCup09_upselling	0.781676	1.795	0.799922	0.003	0.138	1.657	1.798
MIC	0.912121	1.068	0.799879	0.003	0.157	0.911	1.070
