dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.444015	6.699	0.799845
Amazon_employee_access	0.942173	14.137	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	5.033	0.799980
BNG(breast-w)	0.984887	20.895	0.799980
BNG(cmc)	0.568083	35.946	0.799986
BNG(tic-tac-toe)	0.769241	20.222	0.799980
Bank_Customer_Churn_Dataset	0.861500	6.137	0.800000
Basketball_c	0.705224	4.309	0.800000
Cardiovascular-Disease-dataset	0.727500	50.016	0.800000
Click_prediction_small	0.831539	6.432	0.799990
Credit_c	0.687510	42.484	0.801311
Customer_Personality_Analysis	0.890625	0.999	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.698	0.799305
E-CommereShippingData	0.662273	2.628	0.799982
Employee	0.839957	1.170	0.799914
FICO-HELOC-cleaned	0.744810	3.094	0.799919
Firm-Teacher_Clave-Direction_Classification	0.633796	2.756	0.800000
Fitness_Club_c	0.781879	0.471	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.543750	0.647	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.581250	0.634	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.131	0.799831
GesturePhaseSegmentationProcessed	0.536203	3.318	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843991	2.141	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.718	0.800000
INNHotelsGroup	0.849621	16.189	0.800000
Indian_pines	0.870968	11.820	0.799978
JapaneseVowels	0.988961	2.510	0.799920
KDDCup09_upselling	0.750487	2.086	0.799922
MIC	0.903030	1.388	0.799879
MagicTelescope	0.873554	5.149	0.800000
Marketing_Campaign	0.897321	0.783	0.800000
Mobile_Price_Classification	0.580000	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.550	0.799824
PhishingWebsites	0.964722	3.556	0.800000
PieChart3	0.875000	0.652	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.442	0.799479
PizzaCutter3	0.880383	0.680	0.799616
Pumpkin_Seeds	0.876000	0.695	0.800000
QSAR_biodegradation	0.872038	0.652	0.799810
SDSS17	0.967500	99.309	0.800000
Satellite	0.992157	1.750	0.800000
Telecom_Churn_Dataset	0.926537	0.964	0.799880
UJI_Pen_Characters	0.479853	3.056	0.799853
Water_Quality_and_Potability	0.634146	0.759	0.799756
Wilt	0.983420	0.791	0.799834
abalone	0.631579	0.936	0.799856
