dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.491	0.799845	0.003	0.206	2.285	2.494
Amazon_employee_access	0.941410	10.224	0.799994	0.004	0.137	10.087	10.228
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.040	0.799980	0.002	0.050	0.990	1.042
BNG(breast-w)	0.985141	16.767	0.799980	0.004	0.242	16.526	16.771
BNG(cmc)	0.570976	31.535	0.799986	0.005	0.305	31.230	31.540
BNG(tic-tac-toe)	0.796165	16.511	0.799980	0.004	0.238	16.273	16.515
Bank_Customer_Churn_Dataset	0.862000	1.994	0.800000	0.003	0.086	1.908	1.996
Basketball_c	0.705224	0.248	0.800000	0.003	0.033	0.215	0.251
Cardiovascular-Disease-dataset	0.729571	49.831	0.800000	0.006	0.393	49.438	49.837
Click_prediction_small	0.832165	6.082	0.799990	0.003	0.080	6.002	6.085
Credit_c	0.700414	41.202	0.801311	0.006	0.798	40.405	41.208
Customer_Personality_Analysis	0.895089	0.493	0.800000	0.002	0.046	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.766234	0.264	0.799305	0.002	0.030	0.235	0.266
E-CommereShippingData	0.670909	2.125	0.799982	0.003	0.061	2.064	2.128
Employee	0.844253	0.704	0.799914	0.002	0.025	0.679	0.706
FICO-HELOC-cleaned	0.737722	2.557	0.799919	0.003	0.129	2.428	2.560
Firm-Teacher_Clave-Direction_Classification	0.728704	2.435	0.800000	0.003	0.107	2.328	2.438
Fitness_Club_c	0.802013	0.184	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.581250	0.332	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.592632	0.840	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.643038	3.004	0.799959	0.003	0.175	2.828	3.007
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.815	0.797432	0.002	0.059	1.756	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.411	0.800000	0.002	0.051	0.359	0.413
INNHotelsGroup	0.853205	15.749	0.800000	0.004	0.298	15.451	15.753
Indian_pines	0.900492	11.357	0.799978	0.007	0.967	10.390	11.364
JapaneseVowels	0.987958	2.200	0.799920	0.003	0.084	2.116	2.203
KDDCup09_upselling	0.780702	1.812	0.799922	0.003	0.148	1.664	1.815
MIC	0.893939	1.072	0.799879	0.003	0.158	0.914	1.075
MagicTelescope	0.874606	4.843	0.800000	0.003	0.117	4.726	4.846
Marketing_Campaign	0.897321	0.510	0.800000	0.002	0.049	0.461	0.513
Mobile_Price_Classification	0.965000	0.417	0.800000	0.003	0.039	0.378	0.419
National_Health_and_Nutrition_Health_Survey	0.835526	0.291	0.799824	0.002	0.018	0.273	0.293
PhishingWebsites	0.971958	3.204	0.800000	0.003	0.146	3.058	3.207
PieChart3	0.875000	0.356	0.799443	0.002	0.056	0.300	0.358
Pima_Indians_Diabetes_Database	0.746753	0.141	0.799479	0.002	0.013	0.127	0.143
PizzaCutter3	0.880383	0.349	0.799617	0.002	0.053	0.296	0.351
Pumpkin_Seeds	0.882000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.876777	0.376	0.799810	0.002	0.061	0.315	0.378
SDSS17	0.970600	97.487	0.800000	0.005	0.668	96.818	97.492
Satellite	0.993137	1.482	0.800000	0.003	0.105	1.377	1.485
Telecom_Churn_Dataset	0.947526	0.658	0.799880	0.002	0.043	0.615	0.661
UJI_Pen_Characters	0.487179	2.742	0.799853	0.002	0.122	2.619	2.744
Water_Quality_and_Potability	0.635671	0.496	0.799756	0.003	0.023	0.473	0.499
Wilt	0.990674	0.482	0.799834	0.003	0.019	0.463	0.485
abalone	0.631579	0.642	0.799856	0.002	0.027	0.616	0.644
ada	0.848193	1.388	0.799855	0.003	0.104	1.284	1.391
ada_agnostic	0.845564	1.534	0.799868	0.003	0.108	1.426	1.537
ada_prior	0.839106	0.826	0.799955	0.003	0.039	0.787	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.260	0.800000	0.002	0.017	0.242	0.262
allbp	0.973510	0.922	0.799841	0.003	0.061	0.861	0.925
allrep	0.970861	0.924	0.799841	0.003	0.059	0.865	0.927
analcatdata_authorship	0.988166	0.461	0.799049	0.003	0.096	0.365	0.464
artificial-characters	0.657534	1.915	0.799961	0.003	0.049	1.866	1.918
autoUniv-au4-2500	0.472000	1.526	0.800000	0.003	0.191	1.336	1.529
autoUniv-au7-1100	0.354545	0.206	0.800000	0.003	0.020	0.186	0.209
bank	0.894504	23.144	0.799982	0.004	0.378	22.766	23.149
banknote_authentication	0.545455	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.940299	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.826590	0.369	0.799769	0.002	0.036	0.333	0.372
churn	0.940000	1.078	0.800000	0.003	0.061	1.017	1.081
cmc	0.576271	0.238	0.799728	0.002	0.018	0.220	0.240
company_bankruptcy_prediction	0.969941	3.955	0.799971	0.005	0.320	3.635	3.959
contraceptive_method_choice	0.620339	0.236	0.799728	0.002	0.017	0.218	0.237
credit	0.774454	4.007	0.799988	0.003	0.101	3.906	4.010
default_of_credit_card_clients	0.824167	12.351	0.800000	0.004	0.382	11.969	12.355
delta_ailerons	0.948107	0.765	0.799972	0.003	0.026	0.740	0.768
dis	0.985430	0.923	0.799841	0.003	0.059	0.864	0.926
dna	0.927900	3.284	0.799749	0.004	0.381	2.904	3.288
drug_consumption	0.403183	0.313	0.799894	0.002	0.023	0.290	0.315
dry_bean_dataset	0.928755	3.336	0.799941	0.003	0.124	3.211	3.339
eeg-eye-state	0.960614	3.688	0.800000	0.003	0.121	3.567	3.691
electricity	0.816065	21.853	0.799987	0.004	0.270	21.583	21.857
estimation_of_obesity_levels	0.978723	0.400	0.799621	0.002	0.030	0.370	0.403
eye_movements	0.567642	3.032	0.799927	0.003	0.170	2.862	3.035
eye_movements_bin	0.597898	1.755	0.799947	0.003	0.093	1.662	1.758
first-order-theorem-proving	0.607843	2.221	0.799935	0.003	0.167	2.054	2.224
gas-drift	0.994968	11.206	0.800000	0.007	1.024	10.182	11.214
gina_agnostic	0.798271	23.271	0.799885	0.010	2.291	20.981	23.282
golf_play_dataset_extended	0.913242	0.198	0.800000	0.002	0.016	0.182	0.200
heloc	0.721500	2.553	0.800000	0.003	0.116	2.437	2.556
house_16H	0.879170	3.267	0.799970	0.003	0.120	3.147	3.270
htru	0.979050	4.270	0.799978	0.003	0.080	4.189	4.273
ibm-employee-performance	0.986395	0.406	0.800000	0.002	0.052	0.354	0.408
in_vehicle_coupon_recommendation	0.683423	3.022	0.800729	0.003	0.131	2.890	3.025
internet_firewall	0.801938	42.552	0.799991	0.004	0.170	42.382	42.556
jm1	0.816720	2.687	0.800000	0.003	0.115	2.572	2.690
jungle_chess_2pcs_raw_endgame_complete	0.841142	20.480	0.799996	0.004	0.186	20.294	20.484
kdd_ipums_la_97-small	0.859345	1.114	0.799923	0.003	0.061	1.053	1.117
kr-vs-k	0.608696	29.583	0.799971	0.003	0.130	29.453	29.586
kropt	0.608161	29.161	0.799971	0.003	0.117	29.044	29.164
led24	0.734375	0.718	0.800000	0.002	0.056	0.662	0.720
led7	0.735938	0.448	0.800000	0.002	0.019	0.429	0.450
letter	0.956250	19.561	0.800000	0.003	0.176	19.385	19.565
mammography	0.990165	1.555	0.799964	0.003	0.045	1.509	1.557
maternal_health_risk	0.758621	0.169	0.799803	0.002	0.012	0.157	0.171
mfeat-factors	0.967500	2.525	0.800000	0.004	0.379	2.145	2.528
mfeat-fourier	0.867500	0.993	0.800000	0.003	0.137	0.856	0.996
mfeat-karhunen	0.965000	0.869	0.800000	0.002	0.114	0.755	0.872
mfeat-morphological	0.762500	0.272	0.800000	0.003	0.016	0.256	0.274
mfeat-pixel	0.962500	2.805	0.800000	0.004	0.413	2.391	2.808
mfeat-zernike	0.812500	0.697	0.800000	0.003	0.092	0.605	0.700
mice_protein_expression	1.000000	0.583	0.800000	0.003	0.108	0.476	0.586
microaggregation2	0.618500	6.274	0.800000	0.003	0.202	6.072	6.278
mobile_c36_oversampling	0.962423	20.554	0.800000	0.004	0.200	20.353	20.557
mozilla4	0.921840	1.581	0.800000	0.003	0.046	1.535	1.584
naticusdroid+android+permissions+dataset	0.968638	20.405	0.799980	0.008	0.908	19.497	20.413
national-longitudinal-survey-binary	0.987780	0.942	0.799918	0.003	0.049	0.892	0.945
okcupid_stem	0.732946	8.887	0.799977	0.004	0.179	8.708	8.891
one-hundred-plants-margin	0.831250	5.086	0.800000	0.003	0.141	4.945	5.089
one-hundred-plants-shape	0.728125	4.636	0.800000	0.002	0.113	4.523	4.638
one-hundred-plants-texture	0.881250	4.576	0.799875	0.003	0.111	4.465	4.578
optdigits	0.990214	2.349	0.800000	0.004	0.186	2.163	2.353
ozone-level-8hr	0.952663	1.176	0.799921	0.003	0.137	1.039	1.178
page-blocks	0.976256	0.911	0.799927	0.004	0.036	0.875	0.916
pendigits	0.995452	2.467	0.799945	0.003	0.104	2.362	2.469
phoneme	0.879741	0.528	0.799963	0.002	0.022	0.506	0.530
pol	0.970253	2.728	0.799940	0.003	0.111	2.617	2.731
predict_students_dropout_and_academic_success	0.772881	1.227	0.799955	0.003	0.084	1.143	1.230
qsar	0.909953	0.371	0.800000	0.002	0.058	0.313	0.374
rice_cammeo_and_osmancik	0.929134	0.530	0.800000	0.002	0.022	0.508	0.532
ringnorm	0.976351	1.686	0.800000	0.003	0.082	1.604	1.689
satimage	0.916796	1.896	0.800000	0.003	0.132	1.764	1.899
segment	0.919913	0.435	0.800000	0.002	0.035	0.400	0.437
seismic+bumps	0.934236	0.482	0.799923	0.002	0.034	0.448	0.484
shuttle	0.999224	34.000	0.800000	0.005	0.317	33.683	34.005
spambase	0.948969	1.763	0.799826	0.003	0.134	1.629	1.767
splice	0.880878	1.309	0.800000	0.003	0.134	1.175	1.312
sports_articles_for_objectivity_analysis	0.850000	0.448	0.800000	0.003	0.087	0.360	0.450
statlog	0.740000	0.232	0.800000	0.002	0.030	0.202	0.234
steel_plates_faults	0.781491	0.476	0.799588	0.002	0.049	0.427	0.478
sylvine	0.935610	1.101	0.799961	0.002	0.064	1.037	1.104
taiwanese_bankruptcy_prediction	0.969941	3.951	0.799971	0.004	0.319	3.633	3.955
telco-customer-churn	0.797729	1.541	0.799943	0.003	0.074	1.467	1.543
texture	1.000000	6.197	0.800000	0.003	0.129	6.068	6.200
thyroid	0.986111	1.646	0.800000	0.003	0.066	1.579	1.649
thyroid-ann	0.982781	0.816	0.799841	0.003	0.046	0.770	0.819
thyroid-dis	0.685714	0.652	0.800000	0.002	0.049	0.603	0.654
turiye_student_evaluation	0.496564	1.589	0.800000	0.003	0.103	1.485	1.592
